procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 647356  17964 1738376   0    0  3627  1087 3752   30 17 16 65  1  0  0
 0  0      0 645592  17964 1738476   0    0     4    24 4036 6720 13 16 70  0  0  0
 0  0      0 642064  17964 1738496   0    0     0     0 4109 6981 12 16 72  0  0  0
 0  0      0 641308  17964 1738560   0    0     0   104 5347 10061 18 19 63 0  0  0
 8  0      0 640832  17972 1738696   0    0   108    44 4841 8839 18 20 62  0  0  0
 1  0      0 639068  17984 1738808   0    0    28    80 6052 10949 31 37 33 0  0  0
 1  0      0 638576  17996 1738956   0    0     0   128 5638 10409 21 22 56 1  0  0
 4  0      0 635552  17996 1739000   0    0     0    24 5514 10827 22 29 49 0  0  0
 7  0      0 634796  17996 1739000   0    0     0   272 4438 8122 20 29 51  0  0  0
 6  0      0 634052  18008 1739124   0    0     0    84 6079 10879 17 23 60 0  0  0
 0  0      0 632792  18008 1739184   0    0     0    12 6288 11090 16 22 62 0  0  0
 2  0      0 631812  18008 1739264   0    0     0    24 6312 12200 26 32 42 0  0  0
 0  0      0 630804  18008 1739348   0    0     0     0 6835 13056 20 27 52 0  0  0
 3  0      0 629040  18008 1739520   0    0    68    40 6686 12665 27 30 43 0  0  0
 8  0      0 627780  18016 1739588   0    0     0    56 5944 11375 29 35 37 0  0  0
 1  0      0 627024  18028 1739696   0    0     0   108 7730 16249 34 33 34 0  0  0
 1  0      0 626800  18028 1739776   0    0     0    24 6957 12497 33 30 37 1  0  0
 1  0      0 625544  18028 1739868   0    0     4    28 6564 12625 27 37 36 0  0  0
 5  0      0 624060  18028 1739980   0    0     0     0 7374 13085 29 35 36 0  0  0
 4  0      0 623808  18028 1740176   0    0    52    24 7571 13765 30 41 29 0  0  0
 7  0      0 623064  18036 1740496   0    0     4    36 7415 14242 31 44 24 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 622340  18060 1740620   0    0     0   156 5949 10519 32 39 28 0  0  0
 8  0      0 620128  18060 1740744   0    0     0     0 6144 11114 28 36 36 0  0  0
 4  0      0 619624  18060 1740872   0    0     0  1388 7561 13472 36 43 21 0  0  0
 6  0      0 618364  18060 1740996   0    0     0    24 7244 14434 28 36 35 1  0  0
 6  0      0 617608  18072 1741144   0    0     0   132 7536 13803 35 44 21 0  0  0
 0  0      0 616852  18072 1741260   0    0     0    24 7433 12926 29 39 31 0  0  0
 8  0      0 614332  18072 1741380   0    0     0    24 6832 11560 31 42 27 0  0  0
13  0      0 614108  18072 1741540   0    0     0     0 7808 14453 32 37 31 0  0  0
 7  0      0 613868  18072 1741688   0    0     0    24 7587 12932 33 45 23 0  0  0
 6  0      0 613392  18080 1742004   0    0     0    36 8096 13763 30 39 31 0  0  0
 4  0      0 612916  18092 1742136   0    0     0    40 8240 15069 29 44 26 0  0  0
 3  0      0 610144  18092 1742292   0    0     0    20 10573 19285 34 51 16 0 0  0
 6  0      0 608896  18092 1742452   0    0     0     0 10656 21616 38 48 13 0 0  0
 4  0      0 608644  18092 1742608   0    0     0    52 10812 19871 38 48 14 0 0  0
12  0      0 607916  18092 1742772   0    0    52    52 10334 19091 35 49 16 0 0  0
 5  0      0 607408  18116 1742936   0    0     0   168 10150 19076 39 49 12 0 0  0
11  0      0 606680  18116 1743072   0    0     0    20 9514 16946 38 51 11 0  0  0
 2  0      0 604916  18116 1743232   0    0     0    28 10301 18346 36 50 14 0 0  0
 6  0      0 604916  18116 1743336   0    0     0     0 9696 17869 32 47 21 0  0  0
 7  0      0 604692  18116 1743496   0    0     0    36 8964 15495 41 52 7  0  0  0
 8  0      0 604692  18124 1743624   0    0     0    24 10053 18540 37 51 11 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 604220  18136 1743804   0    0     0    60 10544 19077 38 49 13 0 0  0
11  0      0 604220  18136 1743928   0    0     0     0 8957 15012 44 49 7  0  0  0
 8  0      0 604220  18136 1744080   0    0     0  2780 8559 14276 45 52 3  0  0  0
 8  0      0 604220  18136 1744212   0    0     0    52 10747 19531 37 46 17 0 0  0
10  0      0 604220  18148 1744356   0    0     0    76 11893 22628 31 43 26 0 0  0
 9  0      0 603716  18148 1744516   0    0    20    28 12618 24124 30 41 30 0 0  0
 7  0      0 603492  18148 1744692   0    0     0    24 11699 22142 29 46 25 0 0  0
 1  0      0 603492  18148 1744828   0    0     0     0 10658 19984 30 44 27 0 0  0
 7  0      0 603492  18148 1744956   0    0     0    36 8305 14707 38 50 12 0  0  0
 4  0      0 603268  18168 1745108   0    0     0   124 9762 16276 39 53 8  0  0  0
 6  0      0 603044  18180 1745248   0    0     0    60 10425 19217 35 50 15 0 0  0
10  0      0 600048  18180 1745404   0    0     0     0 10977 19989 38 49 12 0 0  0
 3  0      0 599796  18180 1745524   0    0     0    52 9961 16451 37 53 11 0  0  0
 3  0      0 599572  18180 1745688   0    0     0    28 10845 18417 37 49 13 0 0  0
 5  0      0 599572  18192 1745840   0    0     0    88 10923 19934 38 51 11 0 0  0
 9  0      0 599572  18192 1745956   0    0     0    24 9810 17941 34 49 17 0  0  0
 6  0      0 598592  18192 1746100   0    0     0    24 11188 21572 39 46 15 0 0  0
 5  0      0 598592  18192 1746232   0    0     0     0 11051 19209 33 51 16 0 0  0
13  0      0 598368  18192 1746396   0    0     0    36 10403 18216 39 54 7 0  0  0
 9  0      0 598368  18200 1746504   0    0     0    24 10164 19095 31 45 24 0 0  0
 5  0      0 598368  18200 1746636   0    0     0    24 10916 19879 35 51 14 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 597892  18200 1746772   0    0     0     0 9558 17087 37 52 11 0  0  0
 6  0      0 597892  18216 1746932   0    0     0  2872 10474 18852 36 51 14 0 0  0
 9  0      0 597892  18216 1747076   0    0     0    52 11308 19325 39 49 12 0 0  0
13  0      0 597892  18240 1747192   0    0     0   216 9741 18480 42 44 14 0  0  0
 9  0      0 597444  18240 1747380   0    0     0    24 11716 19059 39 50 11 0 0  0
 2  0      0 596688  18240 1747516   0    0     0     4 9316 16201 43 52 5  0  0  0
 6  0      0 596464  18240 1747660   0    0     0    20 10203 18197 35 52 13 0 0  0
 7  0      0 596464  18240 1747812   0    0     0    16 11325 20287 32 51 17 0 0  0
 3  0      0 596240  18248 1747956   0    0     0    48 9916 16919 41 52 7  0  0  0
 9  0      0 596240  18248 1748128   0    0     0     0 10063 18046 36 52 13 0 0  0
 9  0      0 595516  18248 1748216   0    0     0    24 8957 15885 43 52 5  0  0  0
 8  0      0 595264  18248 1748376   0    0     0     0 10203 17097 38 53 9 0  0  0
 2  0      0 595264  18260 1748504   0    0     0    92 10140 17305 40 53 7 0  0  0
 1  0      0 595264  18260 1748668   0    0     0    28 10099 17493 36 51 12 0 0  0
 6  0      0 595040  18272 1748804   0    0     8    84 9589 16856 41 50 9  0  0  0
 7  0      0 595040  18272 1748960   0    0     0     0 10011 17552 39 51 11 0 0  0
 3  0      0 594816  18272 1749080   0    0     0    24 10040 17122 36 54 10 0 0  0
