Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,11197,0,5,17.046039298649735,1.3545689998863963,490.6164839999292,10016.592658747879,37.32371351403881,0.0,5,7,9,16,45,75,130,190,370,460,490
GET,GET /?currency=X,9104,0,5,17.241229963533986,1.3566970001193113,499.6504929999901,10016.212873462215,30.346975782067457,0.0,5,7,10,17,44,73,130,200,400,500,500
GET,GET /?product_id=X,1161,0,5,15.907160857010673,1.4437069999075902,728.561536000143,10015.491817398794,3.870039420362513,0.0,5,7,9,12,38,66,120,180,290,730,730
GET,GET /cart,4529,0,4,13.96543943872741,1.6537820001758519,591.0653870000715,12369.429675425039,15.096820443429648,0.0,4,5,10,16,36,63,100,130,370,590,590
GET,GET /product/[id],7974,0,3,12.180135662025123,1.6339859998879547,398.8951960000122,7577.95410082769,26.580270747606097,0.0,3,4,10,14,29,56,92,120,310,400,400
POST,POST /cart (add),5540,0,6,22.080221481223504,3.357492999839451,715.6041779999214,17342.93014440433,18.46685477072207,0.0,6,8,19,29,58,98,160,210,480,720,720
POST,POST /cart (pre-checkout add),2224,0,6,21.640181715826643,2.99418099984905,569.5181940000111,17352.831384892088,7.413408846585899,0.0,6,8,19,28,58,95,160,190,390,570,570
POST,POST /cart/checkout,2224,0,3,7.839279226169088,1.5192470000329195,267.86992300003476,6431.971223021583,7.413408846585899,0.0,3,4,9,12,20,28,39,50,120,270,270
POST,POST /cart/empty,2330,0,7,22.9987755562213,2.6879669999289035,468.03952400023263,9973.031330472102,7.766745779022098,0.0,7,9,15,25,61,100,180,250,420,470,470
POST,POST /setCurrency,3330,0,7,26.397080194895857,2.2423180002988374,578.5651619999044,10018.817417417418,11.100113066156045,0.0,7,8,23,34,71,120,210,270,510,580,580
,Aggregated,49613,0,5,17.254488190453007,1.3545689998863963,728.561536000143,10823.6991917441,165.37835121657653,0.0,5,7,10,18,44,76,130,190,400,580,730
