procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 220592  48472 2039600   0    0   134   702 9684   81 32 41 26  0  0  0
 0  0      0 217596  48472 2039604   0    0     0    28 4830 8124  7  8 85  0  0  0
 0  0      0 215088  48472 2039616   0    0     0    24 5179 9894  9 10 81  0  0  0
 0  0      0 213072  48472 2039664   0    0     0    24 4980 8989  8  8 84  0  0  0
 0  0      0 211056  48480 2039688   0    0     0    56 5183 9091  5  8 86  0  0  0
 0  0      0 210552  48480 2039708   0    0     0    24 4968 8564  6  8 86  0  0  0
 1  0      0 208284  48488 2039836   0    0    72    56 5693 11132 9 11 79  1  0  0
 0  0      0 206548  48488 2039872   0    0     0    28 6427 12730 10 11 79 0  0  0
 0  0      0 205792  48488 2039956   0    0     0     0 6360 12555 7 10 83  0  0  0
 1  0      0 204560  48488 2039992   0    0     0    40 7293 14722 9 13 78  0  0  0
 4  0      0 200528  48504 2040108   0    0    20   160 6895 13662 15 20 65 1  0  0
 0  0      0 198764  48504 2040164   0    0     0    24 6865 14036 16 21 63 0  0  0
 3  0      0 198260  48504 2040264   0    0     0   500 6938 15196 25 30 45 0  0  0
 2  0      0 197504  48512 2040428   0    0    88    80 6985 14488 15 17 67 1  0  0
 5  0      0 197280  48512 2040476   0    0     0    32 8169 16590 10 15 76 0  0  0
 4  0      0 196776  48512 2040548   0    0     0    24 7156 15148 16 20 64 0  0  0
 0  0      0 194508  48512 2040632   0    0     0    24 9529 19756 11 16 73 0  0  0
 0  0      0 194256  48520 2040760   0    0     0   116 8627 17796 12 18 69 1  0  0
 1  0      0 192744  48520 2040828   0    0     0     0 9331 19796 13 19 68 0  0  0
 1  0      0 192268  48520 2040952   0    0     0    40 8723 17652 11 15 74 0  0  0
 8  0      0 192268  48520 2041036   0    0     0    16 9387 20256 15 25 60 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 190756  48520 2041176   0    0     0    24 8659 18434 22 29 49 0  0  0
15  0      0 190252  48528 2041260   0    0     0    24 8823 20265 18 20 62 0  0  0
 0  0      0 190252  48536 2041428   0    0     0    80 11309 25278 20 30 50 0 0  0
 9  0      0 189496  48536 2041520   0    0     0    32 9216 19978 15 19 66 0  0  0
 3  0      0 188488  48548 2041660   0    0     0   136 8831 19366 20 27 53 0  0  0
11  0      0 187732  48548 2041752   0    0     0     0 9761 20389 21 30 49 0  0  0
21  0      0 187480  48548 2041944   0    0     0    88 8559 19313 25 40 34 1  0  0
 9  0      0 186976  48548 2042068   0    0     0     0 7676 16897 27 38 35 0  0  0
11  0      0 186220  48552 2042236   0    0     0    88 7598 16699 23 33 43 0  0  0
14  0      0 185712  48552 2042352   0    0     0     0 9115 18901 28 38 34 0  0  0
 0  0      0 183456  48552 2042560   0    0     0    24 9269 20159 27 39 34 0  0  0
15  0      0 182712  48552 2042640   0    0     0     0 9848 21443 23 35 42 0  0  0
 9  0      0 181704  48552 2042848   0    0     0    52 10673 23943 30 35 35 0 0  0
 6  0      0 180444  48556 2042944   0    0     0    56 12639 28546 22 34 44 0 0  0
 0  0      0 180192  48556 2043148   0    0     0    24 12035 28504 24 34 42 0 0  0
11  0      0 177924  48556 2043248   0    0     0     0 12466 29191 20 30 50 0 0  0
 0  0      0 177924  48560 2043496   0    0     0    88 13656 32357 14 25 60 1 0  0
 3  0      0 177924  48560 2043528   0    0     0     0 12935 30438 14 25 62 0 0  0
12  0      0 177924  48568 2043704   0    0     0    76 13696 31819 19 26 55 0 0  0
 0  0      0 177924  48576 2043820   0    0     0    92 13812 31270 18 25 57 0 0  0
 1  0      0 177924  48576 2044080   0    0     0    24 12274 29931 25 36 39 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 177924  48576 2044116   0    0     0  3704 13636 31731 21 28 51 0 0  0
 4  0      0 177924  48580 2044356   0    0     0    92 12848 29610 30 37 34 0 0  0
 3  0      0 177924  48580 2044436   0    0     0    32 12037 27020 20 30 49 0 0  0
 7  0      0 177672  48580 2044628   0    0     0    24 13578 30852 27 38 34 0 0  0
 6  0      0 177672  48580 2044728   0    0     0     0 11745 26110 23 31 46 0 0  0
 1  0      0 177168  48584 2044892   0    0     0   116 11816 25808 34 33 33 0 0  0
 3  0      0 177168  48584 2044988   0    0     0     0 12349 27251 18 29 53 0 0  0
 8  0      0 176916  48584 2045184   0    0     0    40 13981 30707 29 38 33 0 0  0
 4  0      0 176916  48584 2045276   0    0     0     0 12838 27891 22 33 44 0 0  0
 4  0      0 175908  48584 2045488   0    0     0    24 11885 26145 21 31 48 0 0  0
 0  0      0 175908  48592 2045532   0    0     0    40 12257 28124 25 37 38 0 0  0
 4  0      0 175156  48600 2045780   0    0    32    80 12514 28890 29 34 37 0 0  0
11  0      0 174680  48600 2045876   0    0     0    40 13853 31944 19 29 52 0 0  0
 0  0      0 172664  48616 2046140   0    0     0   172 13065 32657 22 28 50 0 0  0
 3  0      0 172160  48616 2046172   0    0     0     0 12049 28459 16 26 58 0 0  0
 4  0      0 172160  48616 2046388   0    0     0    52 13363 31208 19 28 52 0 0  0
 9  0      0 172160  48616 2046552   0    0     0    32 13057 30634 15 30 55 0 0  0
 2  0      0 171908  48620 2046732   0    0     0    88 13494 33142 16 24 60 0 0  0
 0  0      0 171908  48620 2046780   0    0     0     0 13333 31190 16 25 59 0 0  0
 0  0      0 170676  48620 2046952   0    0     0    24 13499 33158 16 22 62 0 0  0
 5  0      0 170676  48620 2047044   0    0     0     0 13654 32855 18 25 57 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 170676  48620 2047256   0    0     0    48 12891 28978 28 37 35 0 0  0
 2  0      0 170676  48624 2047408   0    0     0    56 12617 28904 23 36 42 0 0  0
 0  0      0 170676  48632 2047548   0    0     0    52 12758 29845 26 37 37 0 0  0
 2  0      0 169920  48632 2047612   0    0     0     0 12191 27571 25 33 42 0 0  0
 0  0      0 169916  48632 2047816   0    0     0    48 13383 30172 23 35 42 1 0  0
 5  0      0 169692  48632 2047904   0    0     0    24 13476 30901 22 31 47 0 0  0
 7  0      0 169692  48636 2048096   0    0     0    80 12863 28793 30 38 32 0 0  0
13  0      0 167172  48644 2048196   0    0     0   120 10093 24676 31 46 23 0 0  0
 8  0      0 166948  48644 2048396   0    0     0    24 10091 21462 36 49 15 0 0  0
11  0      0 166948  48644 2048560   0    0     0     0 13791 31918 25 39 36 0 0  0
 1  0      0 166476  48652 2048688   0    0     4  4344 12429 27629 32 39 29 0 0  0
 2  0      0 166476  48652 2048860   0    0    88    56 12732 30237 24 32 44 0 0  0
 5  0      0 166476  48652 2049036   0    0     0    24 12728 29206 22 29 49 0 0  0
13  0      0 166476  48652 2049132   0    0     0     0 12640 28632 23 35 42 0 0  0
 0  0      0 166476  48656 2049332   0    0     0    84 12548 29058 25 35 40 0 0  0
