procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 217868  56448 1955544   0    0    91   754 14472 167 24 34 41  0  0  0
 0  0      0 210364  56448 1955652   0    0     0    24 4744 7924  4  6 90  0  0  0
 1  0      0 207872  56452 1955760   0    0     0    48 5606 10252 5  6 89  0  0  0
 1  0      0 204092  56452 1955924   0    0     0    20 6850 13276 6 10 85  0  0  0
 4  0      0 199836  56456 1956060   0    0     0    32 7821 15543 6  9 84  0  0  0
 0  0      0 193340  56456 1956332   0    0    68    24 9594 20039 6 12 81  1  0  0
 0  0      0 190328  56456 1956516   0    0     0    60 11130 25372 10 13 77 0 0  0
 0  0      0 186100  56456 1956820   0    0    36    24 11919 26795 10 14 76 0 0  0
 3  0      0 182612  56460 1957044   0    0     0    36 11630 26900 10 14 76 0 0  0
 7  0      0 179616  56460 1957280   0    0     0    24 13066 31017 11 17 72 0 0  0
 6  0      0 176088  56460 1957608   0    0     0    24 13106 32274 10 18 72 0 0  0
 0  0      0 168556  56500 1957928   0    0     0   380 15697 35442 15 18 67 0 0  0
 0  0      0 165812  56500 1958288   0    0    80    44 17100 39544 13 23 64 0 0  0
 0  0      0 161540  56500 1958636   0    0     0  2060 15665 35362 13 20 66 0 0  0
 0  0      0 159832  56500 1958920   0    0     0    24 16665 39050 14 26 60 0 0  0
 1  0      0 153584  56500 1959940   0    0     0     0 17473 42217 14 26 60 0 0  0
 0  0      0 147536  56504 1960276   0    0     0   120 18946 43364 16 26 58 0 0  0
 7  0      0 144568  56504 1960692   0    0     0    24 20428 47233 17 28 55 0 0  0
 2  0      0 143060  56504 1961032   0    0     0     8 19512 43447 15 28 58 0 0  0
 7  0      0 137304  56504 1961544   0    0     0    20 21406 48772 18 33 49 0 0  0
 7  0      0 132824  56504 1962040   0    0     0     0 20464 47004 23 39 39 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 128820  56504 1962448   0    0     0    56 20100 47558 21 37 41 1 0  0
 7  0      0 125348  56504 1963016   0    0     0    44 21190 50191 25 37 37 0 0  0
 8  0      0 122868  56504 1963588   0    0    64    32 19368 50350 23 39 38 0 0  0
 0  0      0 120404  56504 1964112   0    0     0     0 19994 47130 26 41 33 0 0  0
11  0      0 114892  56504 1964596   0    0     0    24 20213 46308 31 41 28 0 0  0
 2  0      0 110888  56544 1965284   0    0     0   444 22517 51862 31 48 21 0 0  0
 0  0      0 105904  56544 1965824   0    0     0    52 22853 51003 28 48 24 0 0  0
 2  0      0  99404  56544 1966424   0    0     0    20 23674 53235 26 47 27 0 0  0
 4  0      0 107500  56308 1960680   0    0  1080    24 20911 48703 28 46 25 1 0  0
 5  0      0 104532  56308 1961304   0    0     0     0 24069 51232 30 49 21 0 0  0
 0  0      0 100868  56316 1961900   0    0     0    68 23159 55298 28 44 28 0 0  0
 4  0      0 110472  56080 1954816   0    0   280  8676 26436 63877 27 49 22 2 0  0
 0  0      0 108040  56080 1955332   0    0     8    28 29507 68278 26 51 23 0 0  0
 9  0      0 106808  56080 1955924   0    0     4     0 29640 68632 25 50 25 0 0  0
 7  0      0 105604  56080 1956440   0    0     0    24 26866 64256 24 46 30 0 0  0
 5  0      0 103644  56080 1957140   0    0   108    32 26414 63444 29 51 20 0 0  0
25  0      0 102468  56084 1957648   0    0     0   148 27066 66514 26 53 21 0 0  0
11  0      0 101768  56084 1958212   0    0     0     0 26636 64893 29 46 25 0 0  0
 6  0      0 101040  56084 1958920   0    0     0    24 25768 70767 31 49 20 0 0  0
 7  0      0 100208  56084 1959376   0    0     0     0 27885 67089 25 44 31 0 0  0
 7  0      0 112160  55656 1946416   0    0   732   376 26025 62674 35 48 15 1 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 110264  55656 1947804   0    0    84    44 26695 67937 30 51 19 1 0  0
 5  0      0 109592  55664 1949076   0    0   660    52 24561 61964 29 48 22 1 0  0
 0  0      0 109144  55664 1949600   0    0     0     0 26533 66782 26 51 23 0 0  0
 7  0      0 107968  55664 1950248   0    0    92    24 27818 63480 29 52 19 0 0  0
 2  0      0 106016  55664 1950860   0    0     4     8 27073 64603 31 49 20 0 0  0
 8  0      0 105036  55664 1951364   0    0     0    80 29623 72490 29 49 22 0 0  0
10  0      0 103304  55668 1951992   0    0     0    40 26204 63280 32 51 17 0 0  0
10  0      0 102100  55672 1952488   0    0     0    60 27918 65699 31 51 18 0 0  0
 6  0      0 101120  55672 1953204   0    0   128     0 26744 69062 31 46 23 0 0  0
 3  0      0 110736  55348 1940556   0    0   184    24 28129 68488 29 53 18 1 0  0
 8  0      0 110288  55348 1941176   0    0     0    44 28770 69992 29 47 25 0 0  0
 3  0      0 109336  55348 1941708   0    0     0    24 30914 72121 31 51 18 0 0  0
 7  0      0 109444  55352 1942316   0    0     0    24 28194 69552 25 49 26 0 0  0
10  0      0 106476  55360 1942776   0    0     0    48 28553 68434 30 49 21 0 0  0
14  0      0 102556  55404 1943716   0    0     4   356 27838 65637 36 49 15 0 0  0
 8  0      0 101632  55404 1944288   0    0     0    80 28123 65367 32 52 16 0 0  0
 5  0      0 100456  55404 1944876   0    0     0 12380 25868 62903 33 51 16 0 0  0
 5  0      0 108024  55260 1938848   0    0    56    24 26703 65398 33 48 18 1 0  0
10  0      0 107104  55260 1939500   0    0    32     0 27158 67228 30 48 22 0 0  0
 2  0      0 104620  55268 1939972   0    0     0   100 27256 72028 29 46 25 0 0  0
 5  0      0 103892  55268 1940620   0    0    92    16 29865 71338 31 49 19 1 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 103444  55268 1941208   0    0     0  4892 27459 66282 32 52 15 0 0  0
 7  0      0 102464  55268 1941760   0    0     0     0 29795 71109 30 48 22 0 0  0
 4  0      0 114420  54948 1929656   0    0   256    24 27601 65281 31 47 22 0 0  0
 6  0      0 112360  54956 1930616   0    0   408    68 28272 68545 31 49 18 1 0  0
10  0      0 110976  54960 1931504   0    0   236    88 25593 66854 33 53 14 1 0  0
12  0      0 110024  54960 1932212   0    0   124    28 27176 65258 34 48 18 0 0  0
 6  0      0 109296  54960 1932784   0    0    24    24 30001 69497 31 46 23 0 0  0
11  0      0 107872  54960 1933316   0    0     0     0 27633 74314 29 49 21 0 0  0
 9  0      0 105412  55004 1933864   0    0     0   396 24644 68198 38 47 15 0 0  0
 1  0      0 105188  55004 1934448   0    0     0    16 28716 69074 31 53 16 0 0  0
12  0      0 103800  55004 1935788   0    0     0    32 27531 66292 35 49 16 0 0  0
 8  0      0 103352  55004 1936328   0    0     0     0 24106 66131 30 49 21 0 0  0
 4  0      0 102904  55004 1936800   0    0     0    24 27214 65640 33 49 18 0 0  0
 5  0      0 101984  55012 1937392   0    0     0    32 25000 61794 33 51 17 0 0  0
14  0      0 101760  55020 1937952   0    0     0   116 27587 62730 34 52 14 0 0  0
12  0      0 101536  55020 1938604   0    0     0    24 31151 72738 28 50 21 0 0  0
 6  0      0 100836  55020 1939056   0    0     0    24 29687 72111 30 47 24 0 0  0
 6  0      0 112956  54704 1927228   0    0   236     0 27771 67431 28 50 20 1 0  0
11  0      0 110240  54704 1927808   0    0   100    24 29051 68271 30 49 21 1 0  0
 4  0      0 109764  54712 1928728   0    0   272    52 28672 68100 28 55 18 0 0  0
 4  0      0 109288  54716 1929228   0    0    12    80 29154 68717 27 53 20 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 108336  54716 1929736   0    0     0     0 28495 73434 28 52 20 0 0  0
 7  0      0 107136  54716 1930324   0    0     0    24 28638 68745 31 51 18 0 0  0
 1  0      0 132256  54732 1930872   0    0     4   356 28122 64849 34 51 15 0 0  0
 2  0      0 129332  54732 1931536   0    0    68    76 29726 71422 25 51 24 0 0  0
 7  0      0 127848  54740 1932276   0    0   236 12424 27045 62787 31 54 15 1 0  0
 8  0      0 127148  54740 1932880   0    0     0    24 27222 64951 30 52 18 0 0  0
 8  0      0 122944  54740 1933740   0    0     0     0 29772 70100 27 54 19 0 0  0
 8  0      0 120760  54740 1934300   0    0     0    24 28325 67829 26 53 20 0 0  0
 5  0      0 119560  54740 1934828   0    0     0    16 29534 72692 27 55 18 0 0  0
 1  0      0 118608  54748 1935476   0    0    84  4800 30554 70949 28 51 21 0 0  0
10  0      0 117936  54748 1936096   0    0    76     0 25803 62249 31 54 15 0 0  0
 0  0      0 117268  54748 1936760   0    0     0    24 29798 67206 32 53 15 0 0  0
10  0      0 115812  54748 1937224   0    0     0    32 29600 70560 30 49 21 0 0  0
17  0      0 114916  54748 1937832   0    0     0    48 30326 71275 30 52 18 0 0  0
 9  0      0 114216  54756 1938308   0    0     0    72 28451 70181 31 51 17 0 0  0
 5  0      0 113044  54764 1938964   0    0     0    64 29405 72739 32 52 16 0 0  0
 7  0      0 111616  54764 1939688   0    0   172   300 27619 69515 30 50 20 0 0  0
10  0      0 108872  54788 1940196   0    0     0   344 28813 66956 34 49 17 0 0  0
11  0      0 108424  54788 1940804   0    0     0    16 28682 67807 35 50 15 0 0  0
 5  0      0 107304  54788 1941456   0    0    60    52 29227 69221 32 49 19 1 0  0
 4  0      0 106856  54788 1941944   0    0     0     0 30569 70258 29 51 20 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 104392  54792 1942544   0    0     0    52 26654 67069 30 50 19 0 0  0
 7  0      0 102688  54792 1943088   0    0    12    32 26040 62883 37 47 16 0 0  0
 5  0      0 101736  54792 1943632   0    0     0    24 30418 68507 29 55 15 0 0  0
 1  0      0 100336  54792 1944220   0    0     0    52 27573 64677 29 50 21 0 0  0
 7  0      0 116300  54764 1943184   0    0   148    68 30021 69432 29 51 18 1 0  0
 7  0      0 114404  54764 1943804   0    0     0     0 32974 77280 27 52 21 0 0  0
 5  0      0 110444  54764 1944264   0    0     0    24 26655 65671 31 53 16 0 0  0
 5  0      0 109268  54764 1945012   0    0   156    16 26350 67810 33 53 14 0 0  0
 7  0      0 108316  54764 1945624   0    0     0    52 30076 75048 31 50 19 0 0  0
 6  0      0 108092  54772 1946152   0    0     0    24 29949 75327 29 46 25 0 0  0
 0  0      0 105152  54772 1946660   0    0     0    24 26999 68859 30 50 20 0 0  0
 3  0      0 102972  54820 1947300   0    0     0   376 24762 59273 38 52 10 0 0  0
 9  0      0 101764  54820 1947820   0    0     0    48 25915 68669 28 51 21 0 0  0
 0  0      0 100812  54820 1948328   0    0     0    52 26358 63890 33 52 15 0 0  0
 4  0      0 110068  54788 1946900   0    0    24    40 26588 63621 34 52 14 0 0  0
10  0      0 108440  54788 1947884   0    0    40     0 28885 66986 32 50 18 0 0  0
 6  0      0 107544  54796 1948468   0    0     0    76 31082 71763 33 51 16 0 0  0
 3  0      0 106816  54796 1949088   0    0     0    16 29275 73141 32 47 21 0 0  0
 6  0      0 105616  54796 1949700   0    0   128    52 29842 70567 29 46 24 1 0  0
10  0      0 103908  54800 1950268   0    0     0 17104 26919 66403 34 54 12 0 0  0
 9  0      0 100468  54800 1950828   0    0    32    24 28382 70494 33 49 17 1 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 112804  54652 1944528   0    0     0  1224 28462 70006 29 49 22 0 0  0
 6  0      0 112356  54652 1944992   0    0    64    48 25634 68117 33 48 19 0 0  0
 4  0      0 110704  54660 1945568   0    0     0    84 28750 69161 33 54 14 0 0  0
13  0      0 109248  54660 1946088   0    0     8    52 30976 72468 32 48 20 0 0  0
12  0      0 107796  54660 1946776   0    0    80     0 29368 70707 29 51 21 0 0  0
 8  0      0 102616  54692 1947444   0    0    92   372 28050 68714 36 46 18 0 0  0
11  0      0 102168  54692 1948172   0    0   156    16 27695 67744 36 51 14 0 0  0
 5  0      0 101480  54700 1949076   0    0     0    56 28335 70253 31 52 17 0 0  0
 2  0      0 100584  54700 1949724   0    0     0    24 26224 70314 32 52 16 0 0  0
12  0      0 100136  54700 1950252   0    0     0    24 27582 67027 33 49 17 0 0  0
 7  0      0 110424  54628 1947256   0    0    92    32 29523 74381 31 48 21 1 0  0
 5  0      0 109252  54628 1947956   0    0    72    28 27148 68280 32 51 17 1 0  0
10  0      0 108552  54636 1948444   0    0     0    60 28809 66627 34 51 15 0 0  0
 7  0      0 107348  54644 1949152   0    0     0    80 30890 72440 31 53 16 0 0  0
 6  0      0 106144  54644 1949724   0    0     0     0 28581 69839 30 52 17 0 0  0
 5  0      0 102708  54644 1950308   0    0     0    24 29233 72871 30 51 19 0 0  0
 6  0      0 102260  54644 1950972   0    0    88    16 29244 67167 33 51 16 0 0  0
 0  0      0 101056  54644 1951500   0    0     0    56 30115 70933 30 51 19 0 0  0
12  0      0 100104  54660 1951968   0    0     4    72 29410 69594 28 52 20 0 0  0
 5  1      0 116400  54344 1940800   0    0   336    24 27107 64240 32 56 12 0 0  0
 9  0      0 113728  54376 1941408   0    0   120   356 26577 65104 35 51 13 1 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 112552  54376 1941892   0    0     0    24 26709 70163 28 49 23 0 0  0
 7  0      0 111100  54376 1942544   0    0   112    28 27845 63252 35 55 9 0  0  0
 3  0      0 109644  54376 1943208   0    0     0    92 30201 73519 29 51 21 0 0  0
10  0      0 107712  54376 1943708   0    0     0     0 27588 64658 30 54 15 0 0  0
 5  0      0 103060  54376 1945036   0    0     0    24 28982 71237 29 52 19 0 0  0
 4  0      0 101368  54376 1945656   0    0   128 12364 29327 71944 29 53 18 1 0  0
 5  0      0 100224  54376 1946300   0    0     0    24 27837 68814 30 53 17 0 0  0
 3  0      0 100000  54388 1946852   0    0     0   104 30572 74695 26 50 24 0 0  0
 5  0      0 111264  54324 1944188   0    0    40  3844 27496 65440 30 49 21 1 0  0
 5  0      0 110064  54324 1944744   0    0     0    32 29748 69028 31 57 12 0 0  0
 3  0      0 109588  54324 1945360   0    0     0    24 26723 67549 27 55 17 0 0  0
11  0      0 107964  54324 1945824   0    0    16    24 27773 68105 32 51 18 0 0  0
 0  0      0 106288  54324 1946492   0    0     0    52 29187 66405 31 55 14 0 0  0
 7  0      0 105084  54332 1946980   0    0     0    40 30834 72345 25 54 20 0 0  0
 8  0      0 103908  54372 1947636   0    0     0   396 29381 70060 31 52 17 0 0  0
 7  0      0 101224  54372 1948248   0    0   124    16 30263 69058 31 54 14 1 0  0
 3  0      0 100272  54372 1948900   0    0     0    28 31361 73345 28 53 19 0 0  0
 9  0      0 100048  54372 1949324   0    0     0    24 30805 72589 27 52 21 0 0  0
 4  0      0 112540  54220 1944108   0    0     0    24 30809 73116 32 49 19 0 0  0
15  0      0 111812  54224 1944688   0    0   116    32 27291 59818 34 57 9 0  0  0
 3  0      0 109600  54232 1945264   0    0     0    92 29941 72772 29 53 18 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 108900  54232 1945760   0    0     0     0 26396 70079 30 51 19 0 0  0
 8  0      0 107252  54232 1946376   0    0     0    72 27309 70985 34 53 14 0 0  0
 8  0      0 106284  54232 1947292   0    0     4     0 30542 74643 29 48 23 0 0  0
 2  0      0 105108  54232 1947808   0    0     0    24 28170 72802 31 52 17 0 0  0
 8  0      0 102396  54236 1948420   0    0     0    88 29274 71400 28 52 20 0 0  0
 7  0      0 101948  54236 1948964   0    0    20    56 27696 64833 31 53 16 1 0  0
 4  0      0 101216  54236 1949576   0    0    80    32 30186 73570 30 51 19 0 0  0
 5  0      0 110676  54084 1944064   0    0    48    28 27848 66337 33 53 15 0 0  0
13  0      0 109448  54092 1944664   0    0    52   256 28850 71073 33 51 15 0 0  0
 6  0      0 109000  54092 1945216   0    0     8    28 27158 68925 31 50 19 0 0  0
 5  0      0 108104  54092 1945684   0    0     0     0 27232 66300 32 52 16 0 0  0
 0  0      0 106656  54100 1946352   0    0     0   116 29750 68199 34 52 14 0 0  0
 5  0      0 105228  54100 1946756   0    0     0 12336 28017 67211 32 49 19 0 0  0
 5  0      0 104052  54100 1947392   0    0     0    28 27968 69657 32 50 18 0 0  0
11  0      0 102348  54100 1948084   0    0   108    16 29145 69931 32 49 19 1 0  0
 6  0      0 100892  54100 1948664   0    0     0    24 29385 70569 33 52 15 0 0  0
10  0      0  99944  54108 1949160   0    0     0    72 30822 71240 32 48 20 0 0  0
 9  0      0 109228  53960 1943720   0    0   204    76 28846 71883 30 51 18 0 0  0
 7  0      0 108080  53960 1944164   0    0     8  4844 28849 70254 34 49 18 0 0  0
 4  0      0 105148  53960 1945448   0    0    28    28 30892 78001 33 47 21 0 0  0
14  0      0 104700  53960 1946052   0    0    56     0 27859 68119 31 53 16 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 103276  53960 1946652   0    0     0    48 26994 66612 33 51 16 0 0  0
 5  0      0 193604  53964 1854368   0    0     0    76 29377 72437 30 48 23 0 0  0
 2  0      0 191432  53964 1854940   0    0     0    24 29351 71673 34 49 17 0 0  0
