procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 196964  47440 2076452   0    0   146   685 9556   82 32 41 28  0  0  0
 0  0      0 193964  47440 2076476   0    0     0    24 5126 8236 15 16 69  0  0  0
 0  0      0 192492  47448 2076812   0    0   320    28 4719 8770 13 14 71  2  0  0
 2  0      0 189748  47456 2077036   0    0     0   144 5659 9958 14 18 69  0  0  0
 2  0      0 186976  47456 2077072   0    0     0     0 5777 10646 14 19 67 0  0  0
 6  0      0 185716  47472 2077224   0    0     0   196 7800 15183 26 24 49 0  0  0
 1  0      0 182468  47496 2077348   0    0     0   324 9598 19059 33 34 33 1  0  0
 5  0      0 180716  47500 2077572   0    0     0    60 7949 14976 21 25 54 0  0  0
 6  0      0 178728  47500 2077696   0    0     0   600 9522 17215 23 31 47 0  0  0
 2  0      0 173940  47500 2077992   0    0     0    24 10036 19213 28 37 34 0 0  0
 5  0      0 169688  47500 2078128   0    0     0    32 9636 17421 24 36 40 0  0  0
 8  0      0 167980  47500 2078508   0    0     0    24 9798 19251 25 34 41 0  0  0
10  0      0 165796  47504 2078688   0    0     0    36 9862 18575 31 39 30 0  0  0
10  0      0 161316  47504 2079024   0    0     0    72 9803 18830 29 42 29 0  0  0
 7  0      0 159624  47504 2079224   0    0     0    16 10540 19853 27 41 32 0 0  0
11  0      0 156124  47508 2079620   0    0     0    80 9639 16497 33 48 19 0  0  0
 9  0      0 154612  47508 2079820   0    0     0    24 10691 17559 35 43 22 0 0  0
11  0      0 151420  47508 2080236   0    0     0    32 10267 16627 35 44 21 0 0  0
10  0      0 147448  47508 2080604   0    0     0     0 9966 15167 39 46 15 0  0  0
10  0      0 143724  47512 2080896   0    0     0    52 10790 17816 35 47 18 0 0  0
 5  0      0 142328  47524 2081328   0    0     0   192 9472 17224 38 48 14 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 136184  47552 2081732   0    0     0   300 11834 17525 45 50 4 0  0  0
 4  0      0 126988  47552 2082212   0    0     0     0 10448 14653 40 51 10 0 0  0
 3  0      0 123556  47552 2083112   0    0     0    76 10041 15230 42 53 4 1  0  0
 9  0      0 119504  47552 2083492   0    0     0     0 10258 14881 39 56 5 0  0  0
 3  0      0 112100  47552 2084044   0    0     0    40 10194 16916 44 50 6 0  0  0
 8  0      0 110436  47556 2084444   0    0     0    44 10066 15358 44 52 4 0  0  0
 4  0      0 107140  47564 2084932   0    0     0    76 10656 15990 45 52 4 0  0  0
11  0      0 101112  47564 2085428   0    0     0    20 9930 14881 41 55 3  0  0  0
 4  0      0 108992  47364 2074624   0    0   244    24 9952 13813 40 57 3  0  0  0
10  0      0 103612  47364 2075156   0    0     0    32 9922 13538 44 52 4  0  0  0
10  0      0 110728  47148 2064660   0    0   232    32 10078 14501 43 54 3 0  0  0
 3  0      0 105048  47148 2065480   0    0   272    24 11871 14378 45 52 3 0  0  0
 5  0      0 123012  47148 2065448   0    0   124   212 11397 13005 49 50 1 0  0  0
 3  0      0 120260  47148 2066088   0    0    52    24 11191 16081 40 55 5 0  0  0
 9  0      0 117748  47164 2066524   0    0    92   164 11912 16133 42 55 2 0  0  0
10  0      0 115484  47168 2067052   0    0     0   316 13291 17289 45 50 5 0  0  0
 2  0      0 113192  47168 2067388   0    0     0    24 10976 13717 42 53 5 0  0  0
 2  0      0 111352  47168 2067944   0    0     0    80 11821 12621 40 50 9 0  0  0
10  0      0 111412  47168 2068280   0    0     0 10244 12351 13560 38 44 18 0 0  0
 2  0      0 108196  47168 2069212   0    0     0    56 13145 16454 42 55 3 0  0  0
 3  0      0 106548  47168 2069532   0    0     0     0 12547 15654 44 54 2 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 103996  47168 2070112   0    0     0    28 12509 17351 44 54 2 0  0  0
 2  0      0 103768  47176 2069900   0    0     0    84 11126 15649 44 54 2 0  0  0
