procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0  69148  43648 2494496   0    0    51   392 6547   43 12 31 57  0  0  0
 0  0      0  72692  43564 2491788   0    0     0     0 2917 3614  6 11 83  0  0  0
 0  0      0  71712  43564 2491792   0    0     0     0 2762 3819  4  9 87  0  0  0
 5  0      0  69028  43568 2491788   0    0     4     0 4254 6416  7 11 82  0  0  0
 3  0      0  86188  43568 2471832   0    0     0   792 4064 5873  9 17 74  0  0  0
 0  0      0  84708  43568 2471832   0    0     0     0 3839 5178  5 12 82  0  0  0
 0  0      0  84204  43572 2471836   0    0     4     0 4715 6972 10 18 72  0  0  0
 0  0      0  83048  43580 2471828   0    0     0    48 5055 6875  8 19 72  1  0  0
 0  0      0  82040  43580 2471836   0    0     0     0 5603 7668 10 23 67  0  0  0
 3  0      0  79296  43580 2471840   0    0     0     0 6650 10381 12 28 60 0  0  0
 8  0      0  78288  43580 2471844   0    0     0     0 6256 9211  9 26 65  0  0  0
11  0      0  74760  43580 2471848   0    0     0     0 6052 8898 11 25 65  0  0  0
 1  0      0  74256  43588 2471852   0    0     0    16 6417 8773 11 25 64  0  0  0
14  0      0  71992  43588 2471856   0    0     0     0 7001 10429 17 31 51 0  0  0
 5  0      0  70984  43588 2471856   0    0     0     0 5556 7519  9 23 68  0  0  0
 6  0      0  69976  43588 2471864   0    0     0     0 7420 10624 13 34 53 0  0  0
18  0      0  88224  43536 2452424   0    0     0     0 7392 10877 14 34 52 0  0  0
 9  0      0  86972  43544 2452376   0    0    72    16 7424 10173 11 41 48 1  0  0
25  0      0  84704  43544 2452388   0    0     0     0 7474 10354 15 42 43 0  0  0
 7  0      0  83700  43544 2452392   0    0     0     0 7715 10464 16 41 43 0  0  0
15  0      0  82944  43544 2452400   0    0     0    96 6599 8409 11 34 54  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0  81940  43544 2452400   0    0     0     0 5851 7590 12 33 55  0  0  0
 6  0      0  80940  43552 2452412   0    0     0    36 7308 9769 18 45 37  0  0  0
 8  0      0  77428  43552 2452428   0    0     0     0 7164 10750 20 51 29 0  0  0
13  0      0  75220  43552 2452436   0    0     0     0 6622 8692 15 38 47  0  0  0
 0  0      0  74472  43552 2452440   0    0     0    48 5701 7663 12 38 49  0  0  0
18  0      0  73972  43552 2452448   0    0     0     0 8139 10443 24 49 27 0  0  0
 6  0      0  73756  43552 2452452   0    0     0     0 5743 7215  9 28 63  0  0  0
11  0      0  73696  43560 2452460   0    0     0    24 6698 9056 15 37 48  0  0  0
 6  0      0  72976  43560 2452464   0    0     0     0 6260 7244 14 38 48  0  0  0
 0  0      0  72224  43560 2452468   0    0     0     0 5860 8796 12 31 57  0  0  0
 8  0      0  70968  43560 2452476   0    0     0     0 6910 8026 15 37 48  0  0  0
 2  0      0  69716  43560 2452476   0    0     0     0 7746 10368 17 37 46 0  0  0
 4  0      0  68964  43568 2452488   0    0     0    12 8909 11447 15 45 40 0  0  0
 0  0      0  92872  43440 2433096   0    0     0    60 9497 14570 23 44 33 0  0  0
 1  0      0  91900  43440 2433104   0    0     0     0 7207 8472 15 37 48  0  0  0
 2  0      0  91400  43440 2433116   0    0     0     0 7719 11610 20 39 42 0  0  0
 7  0      0  90652  43440 2433120   0    0     0     0 8684 11297 17 41 43 0  0  0
18  0      0  89676  43452 2433124   0    0     0    32 7887 9932 16 39 45  0  0  0
 0  0      0  88932  43452 2433132   0    0     0     0 9532 11461 21 58 21 0  0  0
 0  0      0  87932  43452 2433144   0    0     0     0 7639 9594 15 38 47  0  0  0
11  0      0  86428  43452 2433148   0    0     0     0 8535 10462 15 47 38 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0  85684  43452 2433160   0    0     0     0 8846 11058 19 51 31 0  0  0
10  0      0  85184  43468 2433144   0    0     8    12 9392 12587 20 50 31 0  0  0
10  0      0  82952  43468 2433176   0    0     0     0 9397 13076 26 52 22 0  0  0
 0  0      0  82456  43468 2433176   0    0     0     0 9376 11826 16 51 33 0  0  0
20  0      0  79940  43468 2433184   0    0     0     0 8792 11562 27 51 21 0  0  0
 2  0      0  79192  43468 2433192   0    0     0     0 8848 11042 17 47 35 0  0  0
 1  0      0  77436  43476 2433196   0    0     0    16 9477 11811 16 51 33 0  0  0
 2  0      0  77436  43476 2433200   0    0     0     0 7335 9733 12 39 49  0  0  0
 2  0      0  76684  43476 2433208   0    0     0     0 8852 10849 13 43 44 0  0  0
12  0      0  75940  43476 2433212   0    0     0     0 7593 8867 15 42 44  0  0  0
 2  0      0  75692  43476 2433220   0    0     0     0 8175 10914 15 35 50 0  0  0
 0  0      0  74948  43484 2433228   0    0     0    12 9281 10801 19 51 30 0  0  0
 0  0      0  74700  43484 2433232   0    0     0     0 10095 15751 26 50 24 0 0  0
 0  0      0  74204  43616 2433244   0    0   132     0 9148 10754 16 46 38 0  0  0
10  0      0  73708  43616 2433244   0    0     0     0 9211 11704 20 52 28 0  0  0
 0  0      0  89248  43616 2428656   0    0     0     0 8465 10732 16 43 41 0  0  0
 6  0      0  88012  43624 2428544   0    0     0    20 8473 10415 20 42 39 0  0  0
