procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 989596 105280 1929936   0    0     1   518 3579   30  4  3 93  0  0  0
 0  0      0 989092 105280 1929952   0    0     0    72 3548 5955  2  2 95  1  0  0
 0  0      0 989092 105280 1929952   0    0     0     0 3087 4911  3  1 96  0  0  0
 0  0      0 989092 105280 1929956   0    0     0    52 3260 5688  2  2 96  0  0  0
 1  0      0 989092 105296 1929972   0    0     0   188 3995 7414  5  3 92  0  0  0
 0  0      0 989092 105300 1929976   0    0     0    56 3344 5453  2  2 96  0  0  0
 0  0      0 989092 105300 1929976   0    0     0     0 3033 4252  2  1 97  0  0  0
 0  0      0 989092 105300 1929976   0    0     0    28 3725 6053  4  2 94  0  0  0
 3  0      0 989092 105300 1929976   0    0     0     0 3542 6192  3  2 95  0  0  0
 0  0      0 988840 105300 1929976   0    0     0    60 3572 6005  4  3 93  0  0  0
 0  0      0 988840 105300 1929976   0    0     0    24 3189 4842  2  1 97  0  0  0
 0  0      0 988840 105308 1929984   0    0     0    96 3409 5313  2  2 96  0  0  0
 0  0      0 988840 105308 1929984   0    0     0     0 3231 6062  3  2 95  0  0  0
 0  0      0 988840 105316 1929988   0    0     0    52 3622 6199  3  2 95  0  0  0
 0  0      0 988084 105316 1929988   0    0     0    16 3646 5993  4  3 93  0  0  0
 1  0      0 988084 105316 1929988   0    0     0    28 3297 5526  3  2 95  0  0  0
 0  0      0 988084 105316 1929988   0    0     0     0 3182 4995  2  2 96  0  0  0
 0  0      0 988084 105316 1929988   0    0     0    28 3834 6911  4  3 93  0  0  0
 2  0      0 988084 105316 1929988   0    0     0     0 3419 5117  4  3 94  0  0  0
 1  0      0 986836 105328 1930000   0    0     0   224 5163 9446  7  5 88  1  0  0
 0  0      0 986836 105328 1930000   0    0     0    60 3433 5442  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 986836 105328 1930000   0    0     0    76 3478 5646  6  4 90  0  0  0
 0  0      0 986836 105328 1930000   0    0     0     0 3248 4954  3  2 95  0  0  0
 0  0      0 986836 105336 1930004   0    0     0    72 3207 4831  3  2 96  0  0  0
 0  0      0 986836 105336 1930004   0    0     0    16 3515 6280  4  4 92  0  0  0
 0  0      0 986836 105336 1930004   0    0     0    40 3496 5169  3  3 95  0  0  0
 1  0      0 986836 105336 1930004   0    0     0     0 3230 4543  3  1 96  0  0  0
 0  0      0 986836 105336 1930004   0    0     0    28 3457 5532  6  4 91  0  0  0
 0  0      0 986836 105336 1930004   0    0     0     0 3128 5210  3  3 95  0  0  0
 0  0      0 986836 105344 1930008   0    0     0   120 4296 7977  5  6 90  0  0  0
 0  0      0 986836 105344 1930008   0    0     0     0 3313 5533  3  2 95  0  0  0
 0  0      0 986836 105344 1930008   0    0     0    32 3371 6082  3  3 95  0  0  0
 0  0      0 986836 105344 1930008   0    0     0    24 3396 5645  4  2 94  0  0  0
 1  0      0 986836 105348 1930016   0    0     0    52 3191 5123  3  3 95  0  0  0
 1  0      0 986836 105352 1930024   0    0     0   140 4103 7146  6  5 88  0  0  0
 1  0      0 986836 105352 1930024   0    0     0    36 3512 6026  4  3 92  1  0  0
 0  0      0 986836 105352 1930024   0    0     0     0 3283 5445  3  2 95  0  0  0
 0  0      0 986836 105352 1930024   0    0     0    28 3584 5971  4  4 92  0  0  0
 1  0      0 986836 105352 1930024   0    0     0     0 3338 5459  4  3 94  0  0  0
 0  0      0 986836 105360 1930028   0    0     0   116 4301 7362  7  7 87  0  0  0
 0  0      0 986836 105360 1930028   0    0     0     0 3592 5873  4  3 93  0  0  0
 0  0      0 986836 105360 1930028   0    0     0   392 3686 5966  3  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 986836 105360 1930028   0    0     0    24 3343 5011  4  3 94  0  0  0
 0  0      0 986836 105364 1930024   0    0     0    52 3247 5037  3  2 95  0  0  0
 0  0      0 986584 105364 1930032   0    0     0    16 3604 5802  6  5 89  0  0  0
 0  0      0 986584 105364 1930032   0    0     0    24 3502 5751  4  2 94  0  0  0
 0  0      0 986584 105364 1930032   0    0     0     0 4010 7531  4  4 92  0  0  0
 0  0      0 986584 105364 1930032   0    0     0    28 3684 7164  4  3 92  0  0  0
 0  0      0 986584 105364 1930032   0    0     0     0 3679 6305  4  3 93  0  0  0
 1  0      0 986584 105380 1930040   0    0     0   236 5049 9530 10  6 84  0  0  0
 6  0      0 986584 105380 1930048   0    0     0     0 3402 5255  3  2 95  0  0  0
 0  0      0 986584 105380 1930048   0    0     0    28 3292 5055  3  3 94  0  0  0
 0  0      0 986584 105384 1930052   0    0     0    76 3449 5682  6  3 91  0  0  0
 0  0      0 986584 105384 1930052   0    0     0    28 3434 5441  3  2 95  0  0  0
 0  0      0 986584 105384 1930052   0    0     0    16 3874 6636  5  4 90  0  0  0
 0  0      0 986584 105384 1930052   0    0     0    24 3345 5066  4  3 94  0  0  0
 0  0      0 986584 105384 1930056   0    0     0    12 3471 5122  4  2 94  0  0  0
 0  0      0 986336 105392 1930048   0    0     0    76 3777 6131  5  5 90  0  0  0
 0  0      0 986336 105392 1930060   0    0     0     0 3321 5073  3  2 95  0  0  0
