procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 169076  49416 2558192   0    0    37   373 6052   39  9 25 66  0  0  0
 0  0      0 168572  49416 2558192   0    0     0     0 1679 1245  1  2 98  0  0  0
 0  0      0 168348  49416 2558192   0    0     0     0 1591 1440  1  1 99  0  0  0
 0  0      0 166584  49416 2558196   0    0     0     0 2307 2577  1  2 97  0  0  0
 0  0      0 166584  49416 2558196   0    0     0     0 2127 1860  1  2 98  0  0  0
 0  0      0 166332  49420 2558192   0    0     0    20 2169 2185  2  2 96  0  0  0
 2  0      0 166332  49420 2558196   0    0     0     0 2608 2834  1  3 97  0  0  0
 2  0      0 163560  49420 2558200   0    0     0     0 2880 3481  1  4 95  0  0  0
 0  0      0 162804  49420 2558200   0    0     0     0 2963 3697  2  3 95  0  0  0
 0  0      0 162804  49428 2558172   0    0     8   304 3185 3637  2  5 93  0  0  0
 2  0      0 162328  49428 2558192   0    0     0     0 3297 3570  1  5 94  0  0  0
 0  0      0 162076  49428 2558200   0    0     0     0 3953 4951  2  5 94  0  0  0
 0  0      0 162076  49428 2558200   0    0     0     0 3583 4179  1  5 94  0  0  0
 0  0      0 160816  49428 2558208   0    0     0     0 3637 4157  2  4 94  0  0  0
 0  0      0 160816  49440 2558196   0    0     0   136 4029 4746  1  6 93  0  0  0
 0  0      0 160816  49440 2558212   0    0     0     0 4101 4805  2  5 93  0  0  0
 0  0      0 160816  49440 2558220   0    0     0     0 4059 4891  2  6 93  0  0  0
 0  0      0 160816  49440 2558220   0    0     0     0 4174 5149  1  6 93  0  0  0
 0  0      0 160816  49440 2558224   0    0     0     0 4748 6205  4  7 89  0  0  0
 0  0      0 160324  49448 2558220   0    0     0   184 5212 6992  1  7 92  0  0  0
 1  0      0 160324  49448 2558288   0    0     0     0 4954 6111  2  6 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 160324  49448 2558288   0    0     0     0 5281 7063  2  8 91  0  0  0
 0  0      0 160072  49448 2558296   0    0     0     0 5514 7469  2  7 91  0  0  0
 0  0      0 158812  49448 2558308   0    0     0     0 5140 6481  2  8 91  0  0  0
 0  0      0 158812  49456 2558300   0    0     0    36 5193 6542  2  8 91  0  0  0
 0  0      0 158812  49456 2558316   0    0     0    56 5362 6358  2  9 90  0  0  0
 1  0      0 158812  49456 2558316   0    0     0     0 5282 6833  2  7 91  0  0  0
 0  0      0 156544  49456 2558328   0    0     0     0 5091 6722  2 10 88  0  0  0
 0  0      0 156544  49456 2558332   0    0     0     0 5647 7522  3 11 86  0  0  0
 0  0      0 156544  49464 2558328   0    0     0    20 5960 7555  3 11 85  0  0  0
 1  0      0 156544  49464 2558344   0    0     0    44 6453 8765  4 11 85  0  0  0
 0  0      0 156544  49464 2558348   0    0     0     0 6147 8027  4 12 85  0  0  0
 0  0      0 156544  49464 2558356   0    0     0     0 6593 8909  3 10 87  0  0  0
 0  0      0 156544  49464 2558368   0    0     0     0 6652 9107  3 11 86  0  0  0
 0  0      0 156544  49468 2558368   0    0     0    24 6636 8891  2 10 88  0  0  0
 0  0      0 156544  49468 2558384   0    0     0    48 6585 8881  3 10 87  0  0  0
 0  0      0 156544  49468 2558388   0    0     0     0 6672 9003  3  9 88  0  0  0
 4  0      0 156544  49468 2558400   0    0     0     0 6196 8096  2 10 89  0  0  0
 1  0      0 156544  49468 2558404   0    0     0     0 6844 9680  4 11 84  0  0  0
 0  0      0 156304  49476 2558404   0    0     0    20 6675 9417  4 12 84  0  0  0
 0  0      0 156304  49476 2558440   0    0     0    44 6710 9409  3 10 87  0  0  0
 0  0      0 156304  49476 2558440   0    0     0     0 6873 9263  3 11 86  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 156304  49476 2558456   0    0     0     0 6535 8884  3 11 86  0  0  0
 0  0      0 156304  49476 2558464   0    0     0     0 6922 9108  3 11 86  0  0  0
 2  0      0 156304  49480 2558460   0    0     0    24 7077 9575  3 12 85  0  0  0
 0  0      0 156304  49480 2558480   0    0     0    48 6155 8110  3 10 88  0  0  0
 1  0      0 156304  49480 2558484   0    0     0     0 6602 9252  3 10 87  0  0  0
 0  0      0 156304  49480 2558488   0    0     0     0 6971 9285  3 13 85  0  0  0
 0  0      0 156304  49480 2558496   0    0     0     0 6975 9441  4 12 85  0  0  0
 0  0      0 156304  49480 2558504   0    0     0    24 6310 8491  2  8 90  0  0  0
 0  0      0 156304  49480 2558512   0    0     0     0 7478 10663 3 11 86  0  0  0
 8  0      0 156304  49480 2558520   0    0     0    52 6299 7875  2 10 88  0  0  0
 3  0      0 156304  49480 2558528   0    0     0     0 6220 8107  2 10 89  0  0  0
 2  0      0 156304  49480 2558532   0    0     0     0 7015 9559  3 11 86  0  0  0
 0  0      0 156304  49480 2558544   0    0     0     0 6699 8906  3 12 86  0  0  0
 1  0      0 156304  49488 2558548   0    0     0    20 6724 8893  3 11 86  0  0  0
 3  0      0 156304  49488 2558564   0    0     0    44 6206 8029  2 11 87  0  0  0
 0  0      0 156304  49488 2558564   0    0     0     0 6198 7800  2 11 87  0  0  0
 0  0      0 156304  49488 2558576   0    0     0     0 6976 9690  4 13 84  0  0  0
 1  0      0 156304  49488 2558576   0    0     0     0 6226 8279  3 10 87  0  0  0
 0  0      0 156304  49492 2558584   0    0     0    24 6386 8737  4 11 85  0  0  0
 0  0      0 156304  49492 2558588   0    0     0     0 6608 8876  2 11 86  0  0  0
 1  0      0 156304  49492 2558604   0    0     0     0 6373 8168  2 11 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 156304  49492 2558604   0    0     0     0 6040 7837  2 10 88  0  0  0
 5  0      0 156304  49492 2558616   0    0     0     0 6618 8776  3 10 87  0  0  0
 0  0      0 156052  49496 2558612   0    0     0    12 6994 9721  2 12 86  0  0  0
 0  0      0 156052  49496 2558636   0    0     0     0 6500 8907  3 10 87  0  0  0
 0  0      0 156052  49496 2558644   0    0     0     0 7466 11014 2 11 87  0  0  0
 1  0      0 156052  49496 2558656   0    0     0     0 6951 9713  4 10 86  0  0  0
 2  0      0 156052  49496 2558660   0    0     0     0 6242 8781  3 10 87  0  0  0
 0  0      0 156052  49504 2558668   0    0     0    20 6842 9723  3  9 88  0  0  0
 4  0      0 156052  49504 2558676   0    0     0     0 6649 9317  3 11 86  0  0  0
 1  0      0 156052  49504 2558692   0    0     0     0 7116 10154 4 12 85  0  0  0
 0  0      0 155548  49504 2558696   0    0     0     0 6509 8635  3 10 86  0  0  0
 0  0      0 155548  49504 2558704   0    0     0     0 6376 8024  3 10 87  0  0  0
 0  0      0 155548  49512 2558700   0    0     0    12 6940 9107  3 11 85  1  0  0
 1  0      0 155548  49512 2558716   0    0     0     0 6490 8297  3 11 86  0  0  0
 0  0      0 155548  49512 2558728   0    0     0     0 6474 8281  3 12 86  0  0  0
 0  0      0 154540  49512 2558728   0    0     0     0 7100 9725  3 13 84  0  0  0
 0  0      0 154036  49512 2558748   0    0     0     0 7070 9881  4 11 85  0  0  0
 2  0      0 154036  49516 2558756   0    0     0    16 7139 10274 4 13 83  0  0  0
 2  0      0 154036  49516 2558756   0    0     0     0 6426 8032  3 12 85  0  0  0
 0  0      0 154036  49516 2558764   0    0     0     0 6583 8192  3 12 85  0  0  0
 0  0      0 153028  49516 2558776   0    0     0     0 7249 10055 3 14 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 152776  49516 2558780   0    0     0     0 6368 8684  2 10 88  0  0  0
 0  0      0 152776  49520 2558788   0    0     0    12 6840 9050  2 11 87  0  0  0
 0  0      0 152776  49520 2558796   0    0     0   232 6581 8886  3 11 85  0  0  0
 0  0      0 152776  49520 2558804   0    0     0     0 6508 8390  2 11 87  0  0  0
 3  0      0 152020  49520 2558816   0    0     0     0 6904 9649  4 13 84  0  0  0
 2  0      0 152020  49520 2558816   0    0     0     0 6339 8172  2 11 87  0  0  0
 0  0      0 152020  49528 2558812   0    0     0    24 6681 9286  3 12 85  0  0  0
 1  0      0 152020  49528 2558832   0    0     0    20 6617 8375  4 11 85  0  0  0
 1  0      0 152020  49528 2558832   0    0     0     0 6843 9304  2 11 87  0  0  0
 0  0      0 151012  49528 2558844   0    0     0     0 7322 9980  3 12 85  0  0  0
 0  0      0 151012  49528 2558852   0    0     0     0 6668 9107  3 11 86  0  0  0
 0  0      0 151012  49532 2558856   0    0     0    28 6823 9391  3 11 86  0  0  0
 1  0      0 151012  49532 2558872   0    0     0     0 6946 9618  4 10 87  0  0  0
 0  0      0 151012  49532 2558880   0    0     0     0 6116 7908  3 10 87  0  0  0
 4  0      0 150256  49532 2558880   0    0     0     0 6962 9869  4 11 85  0  0  0
 1  0      0 150004  49532 2558896   0    0     0     0 6880 9725  4 11 85  0  0  0
 0  0      0 150004  49536 2558892   0    0     0    16 6575 9039  3 10 87  0  0  0
 3  0      0 150004  49536 2558900   0    0     0     0 6208 8313  3  9 88  0  0  0
 0  0      0 150004  49536 2558908   0    0     0     0 6838 9122  3 11 87  0  0  0
 0  0      0 150004  49536 2558916   0    0     0     0 6224 8361  3 10 87  0  0  0
 0  0      0 150004  49536 2558924   0    0     0     0 5850 7468  3 10 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 150004  49544 2558916   0    0     0    12 6443 8197  2 10 88  0  0  0
 0  0      0 150004  49544 2558932   0    0     0     0 6911 9292  3 11 86  0  0  0
 0  0      0 150004  49544 2558948   0    0     0     0 6696 9537  2 11 87  0  0  0
 0  0      0 150004  49544 2558948   0    0     0     0 6910 8989  3 12 85  0  0  0
 0  0      0 150004  49544 2558960   0    0     0     0 6221 8201  4 11 86  0  0  0
 1  0      0 150004  49552 2558956   0    0     0    16 7041 9931  4 12 84  0  0  0
 1  0      0 150004  49552 2558980   0    0     0     0 7342 9909  3 13 84  0  0  0
 3  0      0 150004  49552 2558988   0    0     0     0 6837 9046  3 11 86  0  0  0
 0  0      0 149248  49552 2558992   0    0     0     0 7208 9606  3 13 84  0  0  0
 1  0      0 149248  49552 2559000   0    0     0     0 6332 8160  3 12 86  0  0  0
 0  0      0 149248  49556 2559012   0    0     0    12 6402 8344  3 12 85  0  0  0
 0  0      0 149248  49556 2559016   0    0     0     0 6219 8902  2 10 89  0  0  0
 3  0      0 149248  49556 2559016   0    0     0   224 6190 8655  3 10 87  0  0  0
 0  0      0 148240  49556 2559032   0    0     0     0 7055 9108  3 13 85  0  0  0
 0  0      0 148240  49556 2559032   0    0     0     0 6584 8551  5 13 82  0  0  0
 1  0      0 148240  49560 2559048   0    0     0    24 6774 9090  4 13 83  0  0  0
 0  0      0 148240  49560 2559048   0    0     0     0 6959 8871  3 13 84  0  0  0
 0  0      0 148240  49560 2559060   0    0     0     0 6840 9207  3 11 86  0  0  0
 1  0      0 147484  49560 2559068   0    0     0     0 6497 8576  2 10 87  0  0  0
 0  0      0 147232  49560 2559068   0    0     0     0 6332 8153  3 10 87  0  0  0
 0  0      0 147232  49568 2559076   0    0     0    12 6872 8817  3 11 86  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 147232  49568 2559088   0    0     0     0 6786 9130  3 12 85  0  0  0
 0  0      0 145216  49568 2559088   0    0     0    24 6427 8586  2  8 90  0  0  0
 0  0      0 144964  49568 2559104   0    0     0     0 6295 8566  3 11 86  0  0  0
 0  0      0 144964  49568 2559108   0    0     0     0 6690 9087  3 13 85  0  0  0
 0  0      0 144964  49576 2559100   0    0     0    16 6480 9320  3  9 88  0  0  0
 0  0      0 144964  49576 2559120   0    0     0     0 6348 8101  3  9 88  0  0  0
 0  0      0 144964  49576 2559120   0    0     0     4 6864 9123  3 10 87  0  0  0
 0  0      0 144964  49576 2559132   0    0     0     0 6170 7988  3 11 87  0  0  0
 0  0      0 144964  49576 2559148   0    0     0     0 7207 9775  3 10 86  0  0  0
 0  0      0 144964  49584 2559148   0    0     0    12 5707 6979  3 10 87  0  0  0
 0  0      0 144964  49584 2559160   0    0     0     0 7210 9810  4 11 85  0  0  0
 0  0      0 144964  49584 2559168   0    0     0     0 6887 9346  3 10 87  0  0  0
 0  0      0 144964  49584 2559168   0    0     0     0 6413 8641  3 11 86  0  0  0
 0  0      0 144964  49584 2559184   0    0     0     0 6958 9149  5 14 82  0  0  0
 2  0      0 144964  49592 2559176   0    0     0    16 6765 8762  5 11 84  0  0  0
 1  0      0 144964  49592 2559200   0    0     0     0 6366 8356  3 10 87  0  0  0
 0  0      0 144964  49592 2559204   0    0     0     0 6621 8680  3 11 86  0  0  0
 0  0      0 144964  49592 2559208   0    0     0     0 7126 9937  4 11 85  0  0  0
 1  0      0 144964  49592 2559220   0    0     0     0 7150 9514  3 12 85  0  0  0
 0  0      0 144964  49592 2559228   0    0     0     0 6430 8246  3 12 85  0  0  0
 3  0      0 144964  49600 2559220   0    0     0    12 6251 8324  3 11 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 144964  49600 2559240   0    0     0     0 6967 9425  4 13 83  0  0  0
 0  0      0 144740  49600 2559240   0    0     0   228 6844 9384  4 11 85  0  0  0
 0  0      0 144740  49600 2559256   0    0     0     0 7743 10494 4 16 80  0  0  0
 1  0      0 144740  49600 2559268   0    0     0     0 6305 8307  3 11 86  0  0  0
 6  0      0 144740  49604 2559276   0    0     0    24 6995 9413  3 12 85  0  0  0
10  0      0 144740  49604 2559284   0    0     0     0 6643 8647  4 11 85  0  0  0
 2  0      0 144740  49604 2559292   0    0     0     0 6691 8881  3 11 86  0  0  0
 0  0      0 144740  49604 2559296   0    0     0     0 6954 9050  3 13 85  0  0  0
 2  0      0 144740  49604 2559308   0    0     0     0 6737 8882  3 11 85  0  0  0
 0  0      0 144740  49608 2559320   0    0     0    12 7654 10570 4 14 83  0  0  0
 2  0      0 144740  49608 2559320   0    0     0     0 6845 9088  4 12 85  0  0  0
 0  0      0 144740  49608 2559336   0    0     0   108 7056 9420  4 13 83  0  0  0
 8  0      0 144740  49608 2559336   0    0     0     0 6662 9015  5 10 85  0  0  0
 0  0      0 144740  49608 2559396   0    0    44     0 7354 10264 4 12 84  1  0  0
 0  0      0 144740  49612 2559400   0    0     0    36 6317 8110  3 11 86  0  0  0
 0  0      0 144740  49612 2559408   0    0     0     0 7014 9522  3 11 86  0  0  0
 0  0      0 144740  49612 2559420   0    0     0     0 7459 10565 4 12 84  0  0  0
 1  0      0 144740  49612 2559424   0    0     0    68 6150 7618  2 10 88  0  0  0
 1  0      0 144740  49612 2559424   0    0     0     0 6628 8607  3 11 86  0  0  0
 0  0      0 144740  49612 2559440   0    0     0    20 6433 8356  2 12 86  0  0  0
 0  0      0 144740  49612 2559448   0    0     0     0 6314 8163  3  9 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 144740  49612 2559456   0    0     0     0 7087 9633  3 11 86  0  0  0
 1  0      0 144740  49612 2559460   0    0     0     0 6626 9097  4 10 86  0  0  0
 3  0      0 144740  49612 2559460   0    0     0     0 6622 9132  3 10 88  0  0  0
 1  0      0 144740  49616 2559476   0    0     0    16 6590 8949  3 10 87  0  0  0
