procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 803876 109396 1938740   0    0     1   494 3582   30  4  3 93  0  0  0
 0  0      0 803876 109400 1938936   0    0     0    80 3589 7148  3  3 94  0  0  0
 0  0      0 803876 109400 1938936   0    0     0    24 3508 6537  4  2 94  0  0  0
 7  0      0 800852 109408 1938936   0    0     0    32 4135 8322  5  4 91  0  0  0
 1  0      0 800852 109408 1938944   0    0     0    24 4184 7996  5  3 92  0  0  0
 0  0      0 800852 109408 1938944   0    0     0    36 3682 6677  3  3 95  0  0  0
 0  0      0 800852 109408 1939036   0    0     0    24 3492 6147  3  2 96  0  0  0
 4  0      0 800852 109408 1939036   0    0     0     0 3024 4681  2  1 97  0  0  0
 0  0      0 799088 109408 1939076   0    0     0   152 3943 6081  4  3 93  0  0  0
 0  0      0 799088 109412 1939072   0    0     0    16 3950 6915  4  3 93  0  0  0
 0  0      0 799088 109420 1939080   0    0     0   120 3448 5307  3  2 95  0  0  0
 0  0      0 799088 109420 1939080   0    0     0     0 2881 4577  2  1 97  0  0  0
 0  0      0 798848 109420 1939080   0    0     0    24 3362 5336  2  2 96  0  0  0
 0  0      0 798092 109420 1939080   0    0     0     0 4181 7751  5  2 93  0  0  0
 0  0      0 798092 109424 1939084   0    0     0    52 3756 6347  4  3 93  0  0  0
 1  0      0 798092 109444 1939064   0    0     0   368 5332 9660  7  4 89  1  0  0
 0  0      0 797868 109452 1939116   0    0     0    68 3964 8032  3  2 95  0  0  0
 0  0      0 797868 109452 1939120   0    0     0     0 3669 5925  4  3 94  0  0  0
 0  0      0 797868 109452 1939120   0    0     0    28 4246 6673  4  3 92  0  0  0
 0  0      0 797868 109452 1939120   0    0     0    80 4093 7400  4  3 93  0  0  0
 0  0      0 797868 109456 1939124   0    0     0   148 3885 6842  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 797868 109456 1939124   0    0     0     0 3357 5620  3  2 95  0  0  0
 0  0      0 797868 109456 1939124   0    0     0    24 3460 5960  3  2 96  0  0  0
 6  0      0 797868 109456 1939124   0    0     0     0 4266 7716  4  3 93  0  0  0
 0  0      0 797868 109456 1939132   0    0     0    84 3771 6691  5  2 93  0  0  0
 0  0      0 797868 109456 1939132   0    0     0    32 3585 5746  3  2 95  0  0  0
 0  0      0 797620 109456 1939132   0    0     0    28 3403 5112  3  2 95  0  0  0
 0  0      0 797620 109456 1939132   0    0     0     0 3270 5429  2  2 96  0  0  0
 0  0      0 797620 109456 1939132   0    0     0    24 4049 6726  4  3 93  0  0  0
 0  0      0 797368 109460 1939128   0    0     0   944 4048 7317  5  3 92  0  0  0
 2  0      0 795352 109492 1939136   0    0     0   472 5334 9603 12  6 81  1  0  0
 0  0      0 794848 109496 1939168   0    0     0    64 3414 5045  6  2 92  0  0  0
 0  0      0 794848 109496 1939168   0    0     0    28 3625 5872  4  2 94  0  0  0
 4  0      0 793084 109496 1939168   0    0     0     0 4047 7321  4  3 93  0  0  0
 0  0      0 793084 109496 1939168   0    0     0    28 3738 6817  3  2 95  0  0  0
 0  0      0 793084 109500 1939164   0    0     0    64 3788 6611  3  3 94  0  0  0
 0  0      0 793084 109500 1939172   0    0     0    28 3504 6988  3  2 95  0  0  0
 0  0      0 793084 109500 1939172   0    0     0     0 3288 6006  2  2 96  0  0  0
 1  0      0 793084 109500 1939172   0    0     0    24 3848 6230  3  3 94  0  0  0
 1  0      0 792832 109500 1939172   0    0     0    20 3815 7507  5  3 93  0  0  0
 0  0      0 792832 109500 1939188   0    0     0   120 3868 6608  3  2 95  0  0  0
 0  0      0 792832 109500 1939192   0    0     0     0 3159 4763  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
