Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,44406,0,41,52.21452705377832,2.0588090010278393,369.98804599897994,9961.493672026303,148.03684017599898,0.0,41,64,78,86,110,140,170,190,250,330,370
GET,GET /?currency=X,35025,0,41,52.29125083631769,2.129651000359445,328.0906089985365,9961.239114917917,116.76328260064774,0.0,41,64,78,87,110,140,170,200,250,280,330
GET,GET /?product_id=X,4505,0,42,52.20072067214322,2.2954830001253868,328.51149099951726,9963.134961154274,15.018375106807083,0.0,42,63,77,86,110,140,180,190,230,330,330
GET,GET /cart,17836,0,41,52.78101869645129,2.028733000770444,329.2849760000536,12186.245066158332,59.4600973152078,0.0,41,64,79,87,110,140,180,200,250,330,330
GET,GET /product/[id],31114,0,42,51.97747496898697,2.3359619990515057,314.6338110000215,7550.951693771292,103.72513275764608,0.0,42,63,77,86,110,140,170,190,250,280,310
POST,POST /cart (add),22223,0,75,96.59077592290932,3.8275799997791182,441.63702900004864,17331.494172703955,74.08509433930607,0.0,75,120,150,160,210,250,300,330,410,440,440
POST,POST /cart (pre-checkout add),8818,0,73,96.23302860306895,4.2987790002371185,458.12060800017207,17319.69789067816,29.396677401071003,0.0,73,120,150,160,210,250,310,330,400,460,460
POST,POST /cart/checkout,8818,0,33,47.79809376832045,3.2279679999192012,265.44889100114233,6403.790428668633,29.396677401071003,0.0,33,57,72,81,110,130,170,180,230,270,270
POST,POST /cart/empty,8861,0,76,95.85028863774328,3.7133919995540055,455.02557899999374,9917.089267577023,29.54002704138015,0.0,76,120,140,160,210,250,310,330,400,460,460
POST,POST /setCurrency,13184,0,69,93.01632348406383,3.282595000200672,457.8151899986551,9962.753413228156,43.95166646129736,0.0,69,120,140,160,210,250,300,330,400,460,460
,Aggregated,194790,0,47,63.84410322918952,2.028733000770444,458.12060800017207,10791.089753067406,649.3738706004333,0.0,47,73,90,100,140,180,230,270,370,420,460
