Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,45063,0,23,36.3435937693429,2.1431919994938653,281.3967279998906,9962.13023988638,150.22065985577782,0.0,23,40,53,62,84,110,140,160,230,270,280
GET,GET /?currency=X,35666,0,23,36.02895438840666,2.064022000922705,310.09519300096144,9962.029832333315,118.8951036197362,0.0,23,40,52,61,84,110,140,160,230,280,310
GET,GET /?product_id=X,4536,0,22,36.15425017394314,2.322647000255529,279.7139979993517,9962.102733686066,15.121073011246661,0.0,22,39,52,60,84,110,140,170,240,280,280
GET,GET /cart,17806,0,22,36.10882549911068,2.0949940007994883,303.6563320001733,12289.340110075256,59.35754542289639,0.0,22,40,53,61,84,110,140,160,240,280,300
GET,GET /product/[id],31055,0,23,35.762857079019405,2.0724400001199683,302.69031900024856,7550.903332796651,103.52401286690147,0.0,23,40,52,61,82,100,130,150,230,260,300
POST,POST /cart (add),22450,0,40,65.00049711158077,3.734644998985459,421.7127749998326,17353.914922048996,74.83864398202988,0.0,40,70,95,110,160,190,240,280,370,420,420
POST,POST /cart (pre-checkout add),8853,0,40,65.38193296927247,4.285639999579871,451.6664419988956,17346.136112052412,29.51209421705615,0.0,40,70,95,110,160,190,240,280,370,450,450
POST,POST /cart/checkout,8852,0,19,32.09882225869809,3.0842970008961856,258.7567020000279,6403.905896972436,29.508760647168305,0.0,19,32,44,54,78,97,120,140,220,260,260
POST,POST /cart/empty,8913,0,39,64.42763919140172,3.596309999920777,399.90684800068266,9917.199932682599,29.712108410326607,0.0,39,69,94,110,160,190,230,270,370,400,400
POST,POST /setCurrency,13447,0,38,63.04740375481731,3.4969680000358494,407.9807179987256,9963.540641035175,44.826514281797586,0.0,38,67,93,110,150,190,230,270,360,410,410
,Aggregated,196641,0,27,43.6561712930159,2.064022000922705,451.6664419988956,10806.26351574697,655.5165163149371,0.0,27,45,60,70,100,140,180,210,320,390,450
