procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 1025208 98936 1925564   0    0     2   602 3573   30  4  3 93  0  0  0
 0  0      0 1023724 98936 1925564   0    0     0    32 3629 6454  3  3 94  0  0  0
 0  0      0 1020448 98936 1925564   0    0     0    56 3764 6541  4  3 93  0  0  0
 0  0      0 1020448 98940 1925580   0    0     0   244 3902 6601  5  3 93  0  0  0
 0  0      0 1020448 98940 1925584   0    0     0    72 3498 5962  2  2 97  0  0  0
 0  0      0 1020448 98944 1925580   0    0     0    80 3554 5395  3  3 94  1  0  0
 0  0      0 1020448 98944 1925588   0    0     0     0 3443 5766  3  2 95  0  0  0
 0  0      0 1020196 98944 1925588   0    0     0    44 3380 5397  3  2 96  0  0  0
 0  0      0 1020196 98944 1925588   0    0     0     0 3365 5320  2  3 95  0  0  0
 0  0      0 1020196 98944 1925588   0    0     0    32 3772 6485  4  2 94  0  0  0
 0  0      0 1020196 98944 1925588   0    0     0     0 3357 5110  2  2 96  0  0  0
 0  0      0 1020196 98956 1925580   0    0     0    48 3527 6085  3  2 95  0  0  0
 2  0      0 1019944 98956 1925608   0    0     0    64 4232 7061  4  3 93  0  0  0
 0  0      0 1017928 98956 1925608   0    0     0    72 3549 5587  2  2 96  0  0  0
 0  0      0 1017676 98956 1925612   0    0     0     0 3334 5342  2  1 97  0  0  0
 0  0      0 1017676 98956 1925612   0    0     0    28 3487 5351  4  2 94  0  0  0
 0  0      0 1017184 98956 1925612   0    0     0     0 3600 5508  3  2 96  0  0  0
 0  0      0 1017184 98956 1925612   0    0     0    44 3791 5973  4  2 94  0  0  0
 0  0      0 1013908 98968 1925620   0    0     0   128 4333 7617  4  3 93  0  0  0
 0  0      0 1013908 98968 1925620   0    0     0    28 4027 6779  4  2 94  0  0  0
 0  0      0 1013908 98968 1925620   0    0     0     0 3720 5797  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1013908 98972 1925616   0    0     0    56 3586 6096  4  2 95  0  0  0
 1  0      0 1013908 98972 1925624   0    0     0    60 3966 7333  4  4 92  0  0  0
 0  0      0 1013908 98980 1925616   0    0     0    80 3694 5972  3  3 94  0  0  0
 0  0      0 1013908 98980 1925628   0    0     0     0 3378 5229  2  1 97  0  0  0
 0  0      0 1013908 98980 1925632   0    0     0     4 3676 6166  4  3 93  0  0  0
 0  0      0 1013908 98980 1925632   0    0     0    24 3392 5300  2  2 96  0  0  0
 0  0      0 1013908 98980 1925632   0    0     0    20 3313 5292  3  2 95  1  0  0
 0  0      0 1013908 98980 1925632   0    0     0    20 3482 5343  2  3 95  0  0  0
 0  0      0 1013908 98992 1925632   0    0     0    68 4246 7178  4  3 93  0  0  0
 0  0      0 1013908 98992 1925636   0    0     0    24 3233 4477  3  2 95  0  0  0
 0  0      0 1013684 98992 1925636   0    0     0     4 3712 6139  2  2 96  0  0  0
 0  0      0 1013684 98992 1925636   0    0     0    84 3794 6387  5  3 92  0  0  0
 1  0      0 1013432 99004 1925640   0    0     0   180 4366 7447  4  3 92  0  0  0
 0  0      0 1013432 99004 1925652   0    0     0    24 3605 5959  3  1 97  0  0  0
