procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 539772  20364 1830660   0    0  1203   722 9156   93 15 19 65  0  0  0
 0  0      0 538512  20364 1830660   0    0     0    24 3729 5423  3  4 93  0  0  0
 4  0      0 537504  20372 1830688   0    0     0    20 3735 6093  3  5 93  0  0  0
 0  0      0 535488  20384 1830732   0    0     0    64 5148 8560  4  5 91  0  0  0
 0  0      0 534480  20384 1830828   0    0     0    24 5369 8942  3  6 91  0  0  0
 0  0      0 533976  20384 1830896   0    0     0    40 6447 11856 5  5 89  0  0  0
 0  0      0 532716  20384 1830932   0    0     0     0 6927 12678 4  7 89  0  0  0
 1  0      0 532212  20396 1831004   0    0     0    88 6728 12151 5  7 88  1  0  0
 1  0      0 527968  20396 1831144   0    0     0     0 7460 14626 6  8 86  0  0  0
 9  0      0 526988  20396 1831244   0    0     0    28 8310 15995 6  9 85  0  0  0
 0  0      0 526484  20396 1831312   0    0     0    56 8483 16891 7 10 83  0  0  0
 0  0      0 524216  20408 1831580   0    0     0    96 9886 18784 8 10 83  0  0  0
 1  0      0 523488  20408 1831692   0    0     0     0 9277 17575 7 10 83  0  0  0
 0  0      0 522228  20420 1831864   0    0     0   804 9907 19661 8 11 81  0  0  0
 0  0      0 521988  20420 1831968   0    0     0     0 10273 21688 9 10 81 0  0  0
 0  0      0 520980  20420 1832116   0    0     0    60 11054 22196 8 13 79 0  0  0
 0  0      0 520252  20420 1832236   0    0     0     0 10444 21306 8 10 82 0  0  0
 7  0      0 519524  20444 1832416   0    0     0   156 11619 23878 9 15 77 0  0  0
 0  0      0 518012  20444 1832540   0    0     0     4 11806 23915 9 15 76 0  0  0
 4  0      0 517032  20444 1832744   0    0     0    28 13087 26150 9 14 76 0  0  0
 0  0      0 516288  20444 1832904   0    0     0    36 12534 24935 9 18 73 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 514272  20444 1833108   0    0     0    24 13099 26518 8 16 76 0  0  0
 3  0      0 513292  20452 1833488   0    0     0    20 14116 28753 9 19 71 0  0  0
 0  0      0 510028  20452 1833728   0    0     0    32 14676 31228 13 19 68 0 0  0
 1  0      0 509556  20452 1833916   0    0     0     0 14847 30061 11 20 69 0 0  0
 0  0      0 507820  20464 1834168   0    0     0   116 13764 28003 12 17 71 0 0  0
 6  0      0 506336  20476 1834336   0    0     0    96 14837 30343 11 19 70 0 0  0
 2  0      0 505580  20476 1834580   0    0     0    24 15361 31481 12 21 68 0 0  0
 0  0      0 502332  20488 1834868   0    0     0    72 15625 33111 12 22 65 1 0  0
 7  0      0 500820  20488 1835096   0    0     0    24 14983 29068 12 18 70 0 0  0
 0  0      0 499056  20488 1835320   0    0     0    28 15940 33167 13 20 67 0 0  0
 5  0      0 497568  20488 1835584   0    0     0    24 17622 37769 12 20 68 0 0  0
 4  0      0 497568  20488 1835784   0    0     0     0 17946 36529 11 21 68 0 0  0
 3  0      0 494544  20496 1836020   0    0     0    48 18093 38431 14 23 63 0 0  0
 5  0      0 494544  20496 1836216   0    0     0     0 18513 35505 11 21 68 0 0  0
 1  0      0 494540  20508 1836480   0    0     0   100 18299 37946 11 20 69 0 0  0
 2  0      0 494540  20508 1836652   0    0     0     0 16934 34801 9 20 71 0  0  0
 0  0      0 494316  20508 1836908   0    0     0    24 18820 38936 12 21 67 0 0  0
 0  0      0 494316  20508 1837056   0    0     0    32 17287 36638 11 18 71 0 0  0
 0  0      0 494316  20520 1837476   0    0     0    64 17452 36024 11 19 70 0 0  0
 5  0      0 494316  20520 1837720   0    0     0    60 19053 38889 9 21 71 0  0  0
 1  0      0 494316  20532 1837968   0    0     0   104 18309 38704 10 19 71 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 494092  20532 1838148   0    0     0     0 19378 39100 10 24 66 0 0  0
 1  0      0 493600  20532 1838396   0    0     0    28 17718 36153 14 27 58 0 0  0
 0  0      0 493600  20532 1838596   0    0     0  5740 18784 39368 12 20 68 0 0  0
 4  0      0 493600  20544 1838832   0    0     0   100 17831 37378 11 19 70 0 0  0
 2  0      0 493376  20544 1839024   0    0     0     0 18464 37659 11 20 69 0 0  0
 0  0      0 493376  20544 1839288   0    0     0    28 18874 38406 11 24 65 0 0  0
 5  0      0 493148  20544 1839464   0    0     0    48 18419 38021 12 19 69 0 0  0
 0  0      0 492896  20556 1839712   0    0     0    80 19034 38271 10 21 69 0 0  0
 3  0      0 492896  20556 1839864   0    0     0    28 18224 36062 11 19 69 0 0  0
 0  0      0 492896  20556 1840116   0    0     0    28 18868 38287 11 20 68 0 0  0
 0  0      0 492144  20556 1840312   0    0     0     0 19674 39909 11 22 67 0 0  0
 0  0      0 491164  20556 1840560   0    0     0    24 19144 39677 12 22 66 0 0  0
 3  0      0 490940  20564 1840732   0    0     0    24 17523 37385 12 21 67 0 0  0
 0  0      0 490940  20576 1840980   0    0     0   132 19330 39809 11 24 65 0 0  0
 1  0      0 490436  20588 1841196   0    0     0    72 19693 39478 11 19 69 0 0  0
 1  0      0 490212  20588 1841420   0    0     0    24 19174 37968 12 19 69 0 0  0
 3  0      0 488448  20600 1841604   0    0     0    68 19716 39755 12 23 65 0 0  0
 0  0      0 488448  20600 1841864   0    0     0    44 18384 36662 9 17 74 0  0  0
 1  0      0 488224  20600 1842044   0    0     0    32 19546 39814 10 24 66 0 0  0
 1  0      0 488224  20600 1842284   0    0     0    28 18542 38800 11 24 66 0 0  0
 7  0      0 488220  20600 1842516   0    0     0     0 18628 36464 10 21 69 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 487744  20608 1842692   0    0     0    48 17900 35988 17 26 57 0 0  0
 6  0      0 487744  20608 1842908   0    0     0     4 18724 38364 11 22 66 0 0  0
 0  0      0 487744  20620 1843180   0    0     0    96 19863 39474 12 25 63 0 0  0
 0  0      0 487016  20620 1843360   0    0     0     0 19046 38199 11 19 69 0 0  0
 1  0      0 487016  20620 1843592   0    0     0    24 18258 37382 12 23 66 0 0  0
10  0      0 483740  20620 1843816   0    0     0    28 19656 40174 15 25 60 0 0  0
 0  0      0 483516  20632 1844100   0    0    20    92 19608 38456 12 25 62 1 0  0
 3  0      0 483264  20632 1844280   0    0     0    64 18318 37856 14 27 59 0 0  0
 0  0      0 483012  20644 1844524   0    0     0    96 19292 38017 10 20 70 0 0  0
 5  0      0 483012  20644 1844708   0    0     0     0 19658 37997 12 23 65 0 0  0
 1  0      0 482760  20644 1844960   0    0     0    28 20116 38725 15 25 60 0 0  0
 5  0      0 482284  20644 1845172   0    0     0     0 19735 38437 17 31 52 0 0  0
 5  0      0 482284  20656 1845404   0    0     0  6584 17314 33772 22 36 43 0 0  0
 2  0      0 481808  20656 1845608   0    0     0     0 19478 37018 16 29 55 0 0  0
 0  0      0 481556  20656 1845864   0    0     0    28 18108 36309 13 24 63 0 0  0
 0  0      0 481332  20656 1846056   0    0     0    24 17435 34961 16 30 54 0 0  0
 3  0      0 481332  20668 1846248   0    0     0    92 20454 41161 12 20 68 0 0  0
 3  0      0 481332  20668 1846484   0    0     0    88 18756 36645 10 18 73 0 0  0
 5  0      0 481332  20668 1846676   0    0     0    28 19441 38047 10 21 69 0 0  0
 8  0      0 481332  20668 1846864   0    0     0     0 18656 37404 11 21 68 0 0  0
 7  0      0 480856  20668 1847120   0    0     0    24 19123 38668 18 30 52 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 480856  20676 1847300   0    0     0    40 18722 37543 12 20 68 0 0  0
 2  0      0 480604  20688 1847484   0    0     0   108 18764 37118 9 17 74 0  0  0
 3  0      0 480380  20700 1847716   0    0     0    92 21706 42367 9 19 72 0  0  0
 7  0      0 480128  20700 1847976   0    0     0    28 21427 41360 12 27 61 0 0  0
 3  0      0 478364  20700 1848164   0    0     0     0 20456 39535 10 19 71 0 0  0
 5  0      0 478140  20712 1848428   0    0     0   100 19051 39622 9 19 71 0  0  0
 3  0      0 477664  20712 1848608   0    0     0    32 19682 40014 12 28 60 0 0  0
 1  0      0 477664  20712 1848868   0    0     0    24 21134 40751 10 23 67 0 0  0
 0  0      0 475900  20712 1849052   0    0     0     0 18786 37411 12 25 63 0 0  0
 2  0      0 469880  20712 1849276   0    0     0    24 18986 37776 14 25 61 0 0  0
 0  0      0 469880  20720 1849460   0    0     0    28 19881 39044 11 23 65 0 0  0
 3  0      0 469880  20720 1849716   0    0     0    36 17760 33928 21 35 44 0 0  0
 7  0      0 469656  20720 1849896   0    0     0    28 17072 33802 18 34 48 0 0  0
 2  0      0 469656  20732 1850120   0    0     0    60 19517 37748 12 23 65 0 0  0
 2  0      0 469656  20732 1850308   0    0     0     0 20377 42192 14 26 60 0 0  0
 1  0      0 469656  20732 1850520   0    0     0    56 19153 37252 12 22 66 0 0  0
 4  0      0 469656  20744 1850704   0    0     0   108 20341 39665 15 27 58 0 0  0
 0  0      0 469656  20756 1850932   0    0     0    92 17892 34144 10 24 66 1 0  0
 0  0      0 469192  20756 1851104   0    0     0     0 19993 38115 15 23 62 0 0  0
 1  0      0 469192  20756 1851392   0    0     0    28 19223 35655 21 36 44 0 0  0
 7  0      0 469192  20756 1851632   0    0     0   296 21125 42281 10 20 70 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 469192  20756 1851856   0    0     0  6356 19865 38651 8 19 72 0  0  0
 4  0      0 469192  20776 1852048   0    0    12   108 19799 37840 11 24 65 0 0  0
 0  0      0 468968  20776 1852300   0    0     0    28 18758 38589 13 29 59 0 0  0
 0  0      0 468968  20776 1852488   0    0     0     0 19537 38901 12 24 64 0 0  0
 0  0      0 468968  20776 1852760   0    0     0    48 20262 40553 13 22 66 0 0  0
 4  0      0 468744  20776 1852924   0    0     0    56 19539 37833 12 23 65 0 0  0
 1  0      0 468744  20796 1853164   0    0     0    96 20506 39581 8 21 71 0  0  0
11  0      0 468744  20796 1853380   0    0     0     0 12125 21376 32 51 18 0 0  0
 8  0      0 468744  20796 1853568   0    0     0    24 11038 18802 39 55 5 0  0  0
 1  0      0 468296  20796 1853768   0    0     0     0 10899 16762 45 52 4 0  0  0
10  0      0 468072  20796 1853980   0    0     0    92 11330 18301 40 55 5 0  0  0
 6  0      0 467848  20820 1854172   0    0     0   192 11936 20537 36 50 14 0 0  0
 8  0      0 466928  20820 1854392   0    0     0    28 12541 23226 40 53 8 0  0  0
11  0      0 464968  20820 1854588   0    0     0     0 9868 16026 43 53 3  0  0  0
12  0      0 464496  20820 1854796   0    0     0    48 8962 12215 42 53 6  0  0  0
 9  0      0 464272  20832 1855016   0    0     0   112 8577 13015 41 57 3  0  0  0
 6  0      0 462088  20832 1855244   0    0     0     4 9067 13223 42 54 4  0  0  0
 9  0      0 460664  20832 1855416   0    0     0    20 9920 14209 44 52 4  0  0  0
13  0      0 459716  20832 1855612   0    0     0     4 9552 13764 43 55 2  0  0  0
 7  0      0 459020  20832 1855776   0    0     0    20 8492 13536 42 54 4  0  0  0
13  0      0 458100  20840 1855980   0    0     0    44 8783 11641 40 55 5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 456168  20840 1856172   0    0     0    52 8824 13886 41 55 4  0  0  0
 4  0      0 455696  20840 1856396   0    0     0     0 9173 13611 40 55 5  0  0  0
 2  0      0 455248  20852 1856564   0    0     0    60 10607 17633 41 54 5 0  0  0
 5  0      0 454048  20852 1856800   0    0     0    24 9893 15190 39 57 4  0  0  0
10  0      0 453824  20864 1856960   0    0     0   116 10762 15994 42 54 5 0  0  0
 6  0      0 453352  20876 1857204   0    0     0    72 10019 15134 39 57 4 0  0  0
 5  0      0 452904  20876 1857428   0    0     0    24 10746 16621 42 54 4 0  0  0
15  0      0 452432  20876 1857568   0    0     0     0 8215 13255 41 55 3  0  0  0
12  0      0 451720  20876 1857720   0    0     0    28 8253 13638 41 56 3  0  0  0
 8  0      0 449656  20876 1857920   0    0     0    16 8555 11064 42 57 1  0  0  0
10  0      0 446156  20884 1858228   0    0    28  6100 11146 17694 39 52 9 0  0  0
12  0      0 445680  20884 1858372   0    0     0    24 11906 20402 38 54 9 0  0  0
