Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,32888,0,520,1339.8380903846398,3.3899370000654017,6177.33397200027,10016.568444417417,109.52191709407975,0.0,520,1700,2400,2700,3500,4200,4700,4900,5500,6100,6200
GET,GET /?currency=X,26468,0,520,1347.242768621465,3.5683169999174424,6163.375965000341,10016.695330210065,88.14236504640303,0.0,520,1700,2400,2800,3500,4200,4700,4900,5600,5900,6200
GET,GET /?product_id=X,3407,0,530,1352.6613058086434,2.8680960003839573,6264.019186000041,10016.57528617552,11.345815237762396,0.0,530,1700,2400,2800,3600,4200,4700,4900,5700,6300,6300
GET,GET /cart,13185,0,520,595.265868783846,6.317087999377691,2718.0736519994753,12215.529996207812,43.90800525679401,0.0,520,720,870,980,1300,1500,1800,2000,2400,2600,2700
GET,GET /product/[id],23200,0,470,507.6203261701761,3.786199000387569,2834.053641000537,7532.8580172413795,77.25944042151089,0.0,470,640,750,820,1000,1200,1500,1700,2300,2700,2800
POST,POST /cart (add),16623,0,930,937.8088554638771,10.91968899982021,3232.114737000302,17307.53540275522,55.35705509167136,0.0,930,1200,1400,1500,1900,2100,2400,2600,2900,3200,3200
POST,POST /cart (pre-checkout add),6639,0,920,938.5837062881433,10.125694000635121,3121.325121999689,17336.8020786263,22.108854524069432,0.0,920,1200,1400,1500,1900,2100,2400,2600,3000,3100,3100
POST,POST /cart/checkout,6634,0,170,198.0551537674039,5.510537000191107,1085.540554000545,6432.04522158577,22.092203782599277,0.0,170,230,280,320,400,500,620,700,900,1100,1100
POST,POST /cart/empty,6597,0,740,1473.9570746501433,9.366938999846752,5924.143393000122,9972.608609974232,21.968988295720145,0.0,740,1900,2600,2900,3700,4300,4900,5100,5600,5900,5900
POST,POST /setCurrency,10227,0,1400,1650.4330848262414,6.694239999887941,6105.582535999929,10017.95942114012,34.057426603051375,0.0,1400,2200,2700,3000,3700,4300,4800,5000,5600,6100,6100
,Aggregated,145868,0,550,1053.6535191604553,2.8680960003839573,6264.019186000041,10819.457893437902,485.76207135366167,0.0,550,1100,1500,1800,2900,3700,4400,4800,5400,6000,6300
