procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 534160  24408 2054656   0    0    82   384 5848   35  9 26 65  0  0  0
 1  0      0 531416  24408 2054720   0    0     0     0 2853 4774 10 14 76  0  0  0
 4  0      0 531416  24408 2054736   0    0     0     0 2595 3438  6  7 87  0  0  0
 1  0      0 531164  24408 2054736   0    0     0     0 2204 2462  6  6 88  0  0  0
 0  0      0 529932  24408 2054736   0    0     0     0 2631 3065  4  8 88  0  0  0
 0  0      0 529708  24408 2054740   0    0     0     0 2913 3928  4  8 87  0  0  0
 0  0      0 527944  24408 2054740   0    0     0     0 3354 5065  6 13 81  0  0  0
 0  0      0 527440  24416 2054744   0    0     0    16 3273 4026  7 10 83  0  0  0
11  0      0 526936  24416 2054744   0    0     0     0 2995 3508  4  9 87  0  0  0
 0  0      0 526444  24416 2054744   0    0     0   280 3705 5329  6 13 81  0  0  0
 5  0      0 525436  24416 2054744   0    0     0     0 3650 5048  4 15 81  0  0  0
 2  0      0 523672  24416 2054744   0    0     0     0 4593 7854 13 19 69  0  0  0
 2  0      0 521656  24424 2054740   0    0     0    36 4510 6901 11 19 71  0  0  0
10  0      0 519136  24424 2054748   0    0     0     0 4314 5801  9 19 72  0  0  0
 2  0      0 517876  24424 2054748   0    0     0    16 4947 7365  8 19 73  0  0  0
 4  0      0 516616  24424 2054752   0    0     0     0 4757 6945  8 19 73  0  0  0
11  0      0 514852  24424 2054752   0    0     0     0 4709 6637  7 18 76  0  0  0
 2  0      0 514096  24424 2054756   0    0     0     0 4793 6606  7 21 72  0  0  0
 1  0      0 512584  24432 2054756   0    0     0    28 5071 7369 11 23 66  0  0  0
 1  0      0 511828  24432 2054760   0    0     0     8 5273 7424  9 22 68  0  0  0
 1  0      0 509056  24432 2054764   0    0     0     0 4855 6763 10 23 67  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 508300  24432 2054764   0    0     0     0 5598 7829 10 25 64  0  0  0
 5  0      0 508048  24432 2054764   0    0     0     0 6928 11764 18 31 51 0  0  0
 0  0      0 507796  24440 2054768   0    0     0    28 5179 7251  8 23 69  0  0  0
 1  0      0 506788  24440 2054768   0    0     0     0 5638 7575  9 25 67  0  0  0
 0  0      0 506032  24440 2054772   0    0     0     0 6539 9467 11 30 58  0  0  0
 6  0      0 505024  24440 2054776   0    0     0     0 5448 7309  8 22 70  0  0  0
 0  0      0 502760  24440 2054780   0    0     0     0 6630 9461 12 31 56  0  0  0
18  0      0 501776  24448 2054772   0    0     0    16 6506 9458 10 33 57  0  0  0
 9  0      0 501272  24448 2054784   0    0     0     0 5690 8007 11 27 62  0  0  0
17  0      0 501020  24448 2054788   0    0     0     0 6124 8046  9 31 60  0  0  0
