procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1005436 100236 1926580  0    0     0    16 3367 5279  3  3 95  0  0  0
 0  0      0 1005436 100236 1926580  0    0     0    28 3700 5604  3  1 96  0  0  0
 3  0      0 1005436 100240 1926576  0    0     0    52 3963 6560  5  3 92  0  0  0
 0  0      0 1005436 100244 1926584  0    0     0    80 3719 5851  3  2 95  0  0  0
 0  0      0 1005436 100244 1926584  0    0     0     0 3333 5106  3  2 95  0  0  0
 0  0      0 1005436 100244 1926584  0    0     0    56 3602 5579  4  2 94  1  0  0
 0  0      0 1005436 100244 1926584  0    0     0     0 3210 4642  3  2 96  0  0  0
 0  0      0 1004680 100244 1926588  0    0     0    52 3955 6807  5  5 90  0  0  0
 0  0      0 1004680 100244 1926588  0    0     0     0 3534 5243  4  2 94  0  0  0
 1  0      0 1004680 100244 1926588  0    0     0    32 3482 5319  3  2 96  0  0  0
 0  0      0 1004680 100244 1926588  0    0     0    16 3331 5030  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1004680 100248 1926588  0    0     0   164 4150 6426  5  2 93  0  0  0
 8  0      0 1004176 100248 1926596  0    0     0    24 3933 6728  5  3 93  0  0  0
 0  0      0 1004176 100248 1926604  0    0     0    80 3679 5620  4  2 94  0  0  0
 0  0      0 1004176 100248 1926604  0    0     0    32 3556 5225  3  2 96  0  0  0
 0  0      0 1003952 100248 1926604  0    0     0    56 3547 5444  3  3 95  0  0  0
 0  0      0 1003952 100248 1926604  0    0     0     0 3308 4611  3  2 95  0  0  0
 0  0      0 1003952 100248 1926608  0    0     0    48 4018 7483  5  4 91  0  0  0
 0  0      0 1003952 100248 1926608  0    0     0     0 3579 6057  3  2 95  0  0  0
 0  0      0 1003952 100248 1926608  0    0     0    60 3137 4531  3  2 96  0  0  0
 0  0      0 1003952 100248 1926608  0    0     0    16 3281 5019  2  1 97  0  0  0
 0  0      0 1003952 100248 1926608  0    0     0    24 3262 4585  3  3 94  0  0  0
 3  0      0 1003952 100248 1926608  0    0     0     0 3558 6085  3  3 94  0  0  0
 0  0      0 1003952 100256 1926612  0    0     0    92 3738 6151  3  2 95  0  0  0
 0  0      0 1003952 100256 1926612  0    0     0     0 3144 4555  2  2 96  0  0  0
 0  0      0 1003952 100260 1926616  0    0     0    84 3636 5562  3  2 95  0  0  0
 0  0      0 1003952 100264 1926612  0    0     0   100 4119 6827  4  3 93  0  0  0
26  0      0 1003952 100268 1926624  0    0     0    56 3817 6217  6  3 91  0  0  0
 3  0      0 1003952 100268 1926628  0    0     0     8 3535 6249  3  3 94  0  0  0
 0  0      0 1003952 100268 1926628  0    0     0    36 3348 5093  3  2 96  0  0  0
 0  0      0 1003952 100268 1926628  0    0     0    16 3735 6113  3  2 95  0  0  0
 2  0      0 1003952 100268 1926628  0    0     0    28 3631 5695  3  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 1003952 100268 1926628  0    0     0    36 3464 5549  4  3 94  0  0  0
 0  0      0 1003952 100268 1926628  0    0     0   108 3999 6959  4  3 93  0  0  0
 0  0      0 1003952 100268 1926632  0    0     0     0 3889 6382  4  3 93  0  0  0
 0  0      0 1003952 100272 1926632  0    0     0    80 3936 6905  4  3 93  1  0  0
 0  0      0 1003952 100272 1926640  0    0     0     0 3171 4683  2  2 97  0  0  0
 0  0      0 1003952 100272 1926640  0    0     0    52 3480 5550  3  2 95  0  0  0
 0  0      0 1003952 100272 1926640  0    0     0     0 3753 5926  5  3 92  0  0  0
 2  0      0 1003952 100272 1926640  0    0     0    24 3523 5636  2  2 96  0  0  0
 2  0      0 1003952 100276 1926640  0    0     0    32 3459 4895  4  3 93  0  0  0
 0  0      0 1003952 100280 1926636  0    0     0   152 3934 6704  4  2 94  0  0  0
 3  0      0 1003952 100280 1926648  0    0     0     0 3535 5662  4  3 93  0  0  0
 0  0      0 1003952 100280 1926648  0    0     0    84 3509 5445  3  4 93  0  0  0
 0  0      0 1003952 100280 1926652  0    0     0    24 3639 5638  3  2 96  0  0  0
 0  0      0 1003952 100284 1926648  0    0     0   128 3941 5769  4  2 95  0  0  0
 0  0      0 1003952 100284 1926656  0    0     0     0 3329 4873  3  2 95  0  0  0
 1  0      0 1003952 100284 1926656  0    0     0    24 3341 5321  3  3 95  0  0  0
 1  0      0 1003952 100284 1926656  0    0     0     0 3820 6999  4  3 93  0  0  0
 1  0      0 1003952 100284 1926656  0    0     0    28 3420 5293  2  2 96  0  0  0
 1  0      0 1003952 100284 1926656  0    0     0    32 3559 5698  2  2 96  0  0  0
 0  0      0 1003952 100288 1926652  0    0     0    48 3202 4505  3  2 96  0  0  0
 4  0      0 1003952 100288 1926660  0    0     0     0 3638 5601  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1003952 100288 1926660  0    0     0    56 3276 4961  3  3 94  0  0  0
 0  0      0 1003704 100288 1926660  0    0     0    28 3469 4999  3  2 95  0  0  0
 0  0      0 1003704 100288 1926660  0    0     0    84 3471 5824  3  2 95  0  0  0
 3  0      0 1003704 100292 1926672  0    0     0   136 3826 6362  5  2 93  0  0  0
 1  0      0 1003704 100292 1926676  0    0     0    28 3629 5731  3  3 95  0  0  0
 1  0      0 1003704 100292 1926680  0    0     0     0 3761 6052  5  3 91  0  0  0
 0  0      0 1003704 100292 1926680  0    0     0    28 3616 5077  3  2 95  0  0  0
 0  0      0 1003704 100292 1926680  0    0     0    16 3352 5000  3  2 95  0  0  0
 0  0      0 1003704 100296 1926676  0    0     0    52 3650 5544  4  2 94  0  0  0
 5  0      0 1003704 100296 1926684  0    0     0     8 3636 5674  4  3 93  0  0  0
 0  0      0 1003704 100296 1926684  0    0     0    28 3449 5221  3  2 95  1  0  0
 0  0      0 1003464 100296 1926684  0    0     0    56 3210 4791  3  2 95  0  0  0
 0  0      0 1003464 100300 1926680  0    0     0    80 3724 5910  3  3 94  0  0  0
 0  0      0 1003464 100300 1926688  0    0     0     0 3191 4751  3  2 95  0  0  0
 2  0      0 1003464 100300 1926688  0    0     0    28 3554 5856  3  3 95  0  0  0
 0  0      0 1003240 100300 1926688  0    0     0     0 3515 5330  5  3 92  0  0  0
 0  0      0 1003240 100304 1926684  0    0     0    48 3171 4441  3  2 96  0  0  0
 0  0      0 1003240 100304 1926692  0    0     0    20 3139 4718  3  2 96  0  0  0
 2  0      0 1003240 100312 1926684  0    0     0   176 3778 6402  5  3 93  0  0  0
 4  0      0 1003240 100312 1926700  0    0     0     0 3849 6536  4  3 93  0  0  0
 3  0      0 1003240 100312 1926700  0    0     0    28 3289 5060  3  3 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1003240 100312 1926700  0    0     0    76 3245 4848  3  2 95  0  0  0
 0  0      0 1003240 100312 1926704  0    0     0    76 3702 6306  3  2 95  0  0  0
 0  0      0 1003240 100312 1926704  0    0     0     4 3411 5463  2  2 96  0  0  0
 0  0      0 1003240 100312 1926704  0    0     0    24 3532 5463  4  4 93  0  0  0
 0  0      0 1003240 100312 1926708  0    0     0     0 4124 6667  5  3 92  0  0  0
 0  0      0 1003240 100316 1926704  0    0     0    72 3110 4749  2  2 96  0  0  0
 0  0      0 1003240 100316 1926712  0    0     0    16 3097 4996  2  2 96  0  0  0
 0  0      0 1003240 100316 1926712  0    0     0    24 3112 4974  3  2 95  0  0  0
 5  0      0 1003240 100316 1926712  0    0     0     0 3722 6254  3  3 94  0  0  0
 1  0      0 1003016 100316 1926712  0    0     0    28 3638 6116  3  2 95  0  0  0
 1  0      0 1003016 100324 1926716  0    0     0    92 3147 4771  2  3 96  0  0  0
 1  0      0 1003016 100324 1926716  0    0     0    72 3543 5495  3  2 95  1  0  0
 0  0      0 1003016 100324 1926720  0    0     0   148 3915 6636  5  3 92  0  0  0
 0  0      0 1003016 100324 1926728  0    0     0    28 3378 5419  4  3 93  0  0  0
 0  0      0 1003016 100324 1926728  0    0     0     0 4012 7092  6  5 89  0  0  0
 2  0      0 1003016 100328 1926740  0    0     0    60 3280 5098  3  2 95  0  0  0
 0  0      0 1003016 100328 1926748  0    0     0    16 3388 5426  2  1 97  0  0  0
 0  0      0 1003016 100328 1926748  0    0     0    28 3308 4970  3  2 96  0  0  0
 3  0      0 1003016 100328 1926748  0    0     0     0 3998 7021  5  3 92  0  0  0
 0  0      0 1003016 100328 1926748  0    0     0    28 3696 6602  3  4 93  0  0  0
 0  0      0 1003016 100328 1926752  0    0     0    64 3834 6451  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1003016 100328 1926752  0    0     0    84 3758 6335  4  2 94  0  0  0
 0  0      0 1003016 100328 1926752  0    0     0     0 3331 5616  3  2 95  0  0  0
 2  0      0 1002764 100328 1926752  0    0     0    52 3830 6594  4  3 93  0  0  0
 1  0      0 1002764 100328 1926756  0    0     0     0 3373 5803  6  3 91  0  0  0
 2  0      0 1002764 100328 1926756  0    0     0    24 3470 5836  3  2 95  0  0  0
 2  0      0 1002764 100328 1926760  0    0     0    20 3658 6120  3  2 95  0  0  0
 3  0      0 1002764 100328 1926760  0    0     0   156 3984 7399  5  3 93  0  0  0
 6  0      0 1002764 100328 1926768  0    0     0     0 3564 6758  4  4 93  0  0  0
 7  0      0 1002764 100328 1926768  0    0     0    28 3758 6463  3  2 95  0  0  0
 1  0      0 1002764 100328 1926768  0    0     0     0 3284 5432  3  2 95  0  0  0
 1  0      0 1002764 100332 1926764  0    0     0   112 3834 7117  3  1 96  0  0  0
 3  0      0 1002764 100332 1926772  0    0     0     8 3162 4887  3  2 96  0  0  0
 2  0      0 1002764 100340 1926764  0    0     0    52 3593 6282  3  2 96  0  0  0
 0  0      0 1002764 100340 1926776  0    0     0    12 4147 7261  5  4 91  0  0  0
 0  0      0 1002764 100340 1926776  0    0     0    24 3530 5593  2  2 96  0  0  0
 2  0      0 1002764 100340 1926776  0    0     0    16 3356 5731  3  2 95  0  0  0
 0  0      0 1002764 100340 1926776  0    0     0    28 3549 5716  3  2 96  0  0  0
 8  0      0 1002764 100340 1926776  0    0     0     4 3848 7354  3  3 94  0  0  0
 2  0      0 1002764 100340 1926780  0    0     0    80 3575 5669  3  3 94  1  0  0
 0  0      0 1002764 100340 1926780  0    0     0     0 3260 6012  3  2 96  0  0  0
 2  0      0 1002764 100340 1926780  0    0     0    68 3703 6696  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1002764 100340 1926784  0    0     0   132 3789 6943  9  3 88  0  0  0
 0  0      0 1002512 100348 1926780  0    0     0    56 3668 6355  3  3 95  0  0  0
 0  0      0 1002512 100348 1926776  0    0     0    16 3688 6402  6  3 90  0  0  0
 0  0      0 1002512 100348 1926776  0    0     0    28 3251 5639  3  2 95  0  0  0
 0  0      0 1002512 100348 1926776  0    0     0    16 3217 5225  3  2 96  0  0  0
 0  0      0 1002512 100348 1926776  0    0     0    28 3150 4743  2  2 96  0  0  0
 3  0      0 1002512 100348 1926780  0    0     0     0 3766 6523  4  2 94  0  0  0
 0  0      0 1002512 100360 1926768  0    0     0    84 3718 6181  3  3 94  0  0  0
 0  0      0 1002512 100360 1926788  0    0     0     0 3378 5218  4  3 94  0  0  0
 0  0      0 1002512 100360 1926788  0    0     0    88 3894 6206  3  2 95  0  0  0
 0  0      0 1002512 100360 1926788  0    0     0     0 2937 4667  3  2 95  0  0  0
 0  0      0 1002512 100364 1926784  0    0     0    52 3486 5980  3  2 96  0  0  0
 0  0      0 1002272 100364 1926792  0    0     0    20 3597 5663  4  3 93  0  0  0
 0  0      0 1002272 100364 1926808  0    0     0    24 3190 4506  3  3 95  0  0  0
 0  0      0 1002032 100364 1926808  0    0     0    16 3234 4749  2  2 97  0  0  0
 0  0      0 1002032 100372 1926800  0    0     0    92 3639 5763  4  3 94  0  0  0
 2  0      0 1002032 100372 1926816  0    0     0     0 3640 6385  4  3 94  0  0  0
 0  0      0 1002032 100376 1926812  0    0     0    56 3468 5512  3  3 95  0  0  0
 0  0      0 1002032 100376 1926820  0    0     0     0 3063 4425  2  2 96  0  0  0
 0  0      0 1002032 100380 1926816  0    0     0   136 3930 6317  3  3 94  0  0  0
 0  0      0 1002032 100380 1926824  0    0     0    12 3352 4876  3  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1002032 100380 1926824  0    0     0    24 3548 5610  2  3 95  0  0  0
 0  0      0 1002032 100380 1926824  0    0     0     0 3801 6684  5  3 91  0  0  0
 0  0      0 1002032 100384 1926820  0    0     0    84 3461 5298  2  2 96  0  0  0
 0  0      0 1002032 100384 1926828  0    0     0    16 3387 5038  3  1 95  1  0  0
 0  0      0 1002032 100388 1926824  0    0     0    56 3510 5372  3  3 95  0  0  0
 1  0      0 1002032 100388 1926836  0    0     0     0 3597 5961  3  2 95  0  0  0
 0  0      0 1002032 100388 1926836  0    0     0    28 3363 5387  3  2 95  0  0  0
 0  0      0 1002032 100388 1926836  0    0     0    16 3046 4614  2  2 96  0  0  0
 1  0      0 1002032 100392 1926832  0    0     0   144 3668 6036  4  2 94  1  0  0
 0  0      0 1002032 100392 1926840  0    0     0    24 3489 5210  4  2 95  0  0  0
 0  0      0 1001784 100392 1926840  0    0     0    24 3646 5659  4  2 94  0  0  0
 1  0      0 1001784 100392 1926840  0    0     0     0 3853 6463  4  4 92  0  0  0
 1  0      0 1001784 100392 1926840  0    0     0    56 3263 4851  3  1 96  0  0  0
 1  0      0 1001784 100392 1926844  0    0     0    16 3396 5186  3  3 94  0  0  0
 0  0      0 1001784 100392 1926844  0    0     0    44 4511 7284  6  3 91  0  0  0
 3  0      0 1001784 100392 1926844  0    0     0   172 3824 5893  4  3 93  0  0  0
 0  0      0 1001784 100392 1926844  0    0     0    28 3616 5765  3  2 95  0  0  0
 0  0      0 1001784 100392 1926844  0    0     0     0 3546 5527  3  3 94  0  0  0
 5  0      0 1001784 100400 1926836  0    0     0   128 3639 6193  4  3 94  0  0  0
 0  0      0 1001784 100400 1926848  0    0     0    24 3393 4941  3  2 96  0  0  0
 0  0      0 1001784 100404 1926844  0    0     0    48 3496 5041  4  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1001784 100404 1926852  0    0     0     0 4050 6426  5  4 91  0  0  0
 0  0      0 1001784 100404 1926852  0    0     0    28 3478 5772  2  2 96  0  0  0
 0  0      0 1001784 100404 1926852  0    0     0    24 3795 6627  4  2 94  0  0  0
 0  0      0 1001784 100404 1926852  0    0     0    24 3197 4429  4  2 94  0  0  0
 0  0      0 1001784 100404 1926860  0    0     0     0 3639 5534  4  3 94  0  0  0
 0  0      0 1001784 100416 1926848  0    0     0    72 3515 5299  3  2 95  0  0  0
 0  0      0 1001784 100416 1926868  0    0     0    12 3254 4598  3  2 96  0  0  0
 0  0      0 1001784 100416 1926868  0    0     0    60 3453 5587  2  2 96  0  0  0
 0  0      0 1001784 100416 1926868  0    0     0    48 3297 5106  2  2 96  0  0  0
 0  0      0 1001784 100420 1926864  0    0     0    68 3387 5484  3  2 95  0  0  0
 0  0      0 1001784 100420 1926872  0    0     0    20 3782 6610  5  3 92  0  0  0
 0  0      0 1001784 100420 1926872  0    0     0    24 3240 5045  3  3 94  0  0  0
 0  0      0 1001784 100420 1926872  0    0     0    16 3286 5051  3  2 95  0  0  0
 0  0      0 1001784 100420 1926872  0    0     0    28 3420 6090  2  3 96  0  0  0
 3  0      0 1001784 100420 1926872  0    0     0     0 3441 5452  4  2 94  0  0  0
 0  0      0 1001784 100424 1926868  0    0     0    68 4005 6339  4  3 93  1  0  0
 0  0      0 1001784 100424 1926876  0    0     0     0 3371 5152  2  2 96  0  0  0
 0  0      0 1001784 100424 1926876  0    0     0    60 3448 5461  3  2 95  0  0  0
 1  0      0 1001784 100432 1926872  0    0     0    80 3795 6263  3  2 96  0  0  0
 1  0      0 1001784 100432 1926880  0    0     0    24 3347 5367  4  2 94  0  0  0
 3  0      0 1001784 100432 1926880  0    0     0     8 3977 6830  6  4 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1001784 100432 1926880  0    0     0    36 3554 5612  2  3 95  0  0  0
 0  0      0 1001784 100432 1926880  0    0     0    16 3341 4405  4  2 95  0  0  0
 0  0      0 1001784 100440 1926872  0    0     0    72 3520 5408  3  2 95  0  0  0
 6  0      0 1001532 100440 1926884  0    0     0     0 3729 5383  4  2 94  0  0  0
 0  0      0 1001532 100440 1926884  0    0     0    28 3666 6451  4  2 94  0  0  0
 0  0      0 1001532 100440 1926884  0    0     0     4 3572 5551  3  2 95  0  0  0
 0  0      0 1001532 100440 1926884  0    0     0    60 3789 5401  4  2 94  0  0  0
 0  0      0 1001532 100444 1926888  0    0     0    48 3487 4804  3  3 95  0  0  0
 0  0      0 1001532 100444 1926892  0    0     0    72 3584 5419  4  4 92  0  0  0
 0  0      0 1001532 100444 1926892  0    0     0     0 3582 5611  5  4 91  0  0  0
 0  0      0 1001532 100444 1926892  0    0     0     4 3130 4916  3  2 96  0  0  0
 0  0      0 1001532 100444 1926892  0    0     0    36 3266 4463  3  2 95  0  0  0
 0  0      0 1001532 100456 1926880  0    0     0    44 3386 5628  4  4 93  0  0  0
 4  0      0 1001532 100456 1926900  0    0     0    24 3693 5805  4  3 92  0  0  0
 0  0      0 1001532 100456 1926900  0    0     0     4 3694 6226  4  3 93  0  0  0
 0  0      0 1001532 100456 1926900  0    0     0    24 3463 5538  2  2 96  0  0  0
 0  0      0 1001532 100464 1926892  0    0     0    64 3626 5467  3  3 95  0  0  0
 0  0      0 1001532 100464 1926904  0    0     0    48 3294 4765  3  2 96  0  0  0
 0  0      0 1001532 100464 1926904  0    0     0    36 3952 6026  4  3 94  0  0  0
 0  0      0 1001532 100464 1926904  0    0     0    20 4320 7437  5  3 92  0  0  0
 0  0      0 1001532 100468 1926900  0    0     0    28 3228 4743  3  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1001532 100468 1926912  0    0     0    40 3452 4714  2  2 96  0  0  0
 3  0      0 1001532 100468 1926912  0    0     0     0 3209 4711  2  2 97  0  0  0
 1  0      0 1001532 100468 1926912  0    0     0    24 3493 5693  3  3 94  0  0  0
 0  0      0 1001532 100468 1926912  0    0     0     0 3571 5440  4  1 95  0  0  0
 0  0      0 1001532 100468 1926912  0    0     0    28 3513 5296  3  2 95  0  0  0
 0  0      0 1001532 100468 1926912  0    0     0    84 3574 5597  3  3 94  0  0  0
 0  0      0 1001532 100472 1926920  0    0     0    76 3885 5842  4  2 94  1  0  0
 0  0      0 1001532 100472 1926920  0    0     0    24 3611 5728  3  2 95  0  0  0
 2  0      0 1001532 100476 1926924  0    0     0    52 3505 5896  4  4 92  0  0  0
 0  0      0 1001532 100476 1926924  0    0     0     0 3558 5181  3  2 95  0  0  0
 1  0      0 1001532 100476 1926924  0    0     0    64 3633 4990  4  2 94  0  0  0
 3  0      0 1001532 100476 1926924  0    0     0     4 3307 4838  4  2 94  0  0  0
 1  0      0 1001532 100476 1926924  0    0     0    24 4177 6979  3  3 94  0  0  0
 0  0      0 1001532 100476 1926924  0    0     0     0 3640 5390  3  3 94  0  0  0
 0  0      0 1001532 100488 1926928  0    0     0    88 3828 6370  5  3 91  0  0  0
 0  0      0 1001532 100488 1926928  0    0     0    32 3462 5060  4  2 95  0  0  0
 0  0      0 1001532 100488 1926928  0    0     0    28 3385 4981  3  2 95  0  0  0
 3  0      0 1001532 100488 1926928  0    0     0    48 3772 5622  3  2 95  0  0  0
 0  0      0 1001532 100488 1926928  0    0     0    52 4225 7028  5  4 90  1  0  0
 1  0      0 1001532 100488 1926932  0    0     0    24 3117 4873  2  2 96  0  0  0
 0  0      0 1001532 100488 1926932  0    0     0    40 3815 6254  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1001532 100488 1926932  0    0     0     0 3366 5210  3  2 96  0  0  0
 5  0      0 1001532 100488 1926932  0    0     0    28 3742 5837  4  3 93  0  0  0
 0  0      0 1001532 100488 1926932  0    0     0     0 3821 6095  4  3 93  0  0  0
 0  0      0 1001532 100492 1926928  0    0     0    68 3606 5928  4  2 94  0  0  0
 0  0      0 1001532 100492 1926936  0    0     0    36 3496 5810  3  2 95  0  0  0
 0  0      0 1001532 100492 1926936  0    0     0    24 3280 5288  2  1 97  0  0  0
 0  0      0 1001308 100492 1926936  0    0     0    76 3579 5350  4  3 94  0  0  0
 8  0      0 1001308 100492 1926940  0    0     0    24 4038 6433  4  4 92  0  0  0
 1  0      0 1001308 100492 1926944  0    0     0     8 3444 5731  3  3 94  0  0  0
 0  0      0 1001308 100492 1926944  0    0     0    44 3957 6138  3  2 95  0  0  0
 0  0      0 1001308 100492 1926944  0    0     0     0 3098 4272  2  2 97  0  0  0
 4  0      0 1001308 100492 1926944  0    0     0    48 3441 5673  4  3 94  0  0  0
 0  0      0 1001308 100492 1926948  0    0     0     0 3351 5413  4  3 93  0  0  0
 0  0      0 1001308 100492 1926948  0    0     0    28 3512 5616  3  3 94  0  0  0
 0  0      0 1001308 100492 1926948  0    0     0    32 3560 5874  3  2 96  0  0  0
 1  0      0 1001308 100492 1926948  0    0     0    28 3754 5500  7  3 90  0  0  0
 0  0      0 1001308 100500 1926952  0    0     0    68 3669 5744  3  3 94  0  0  0
 0  0      0 1001308 100500 1926956  0    0     0    52 3687 5694  4  2 93  0  0  0
 0  0      0 1001308 100500 1926956  0    0     0     0 3719 6179  3  3 94  0  0  0
 2  0      0 1001308 100500 1926956  0    0     0    64 3680 5346  4  2 94  0  0  0
