Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,11363,0,3,3.6634567604581667,1.9444640001893276,45.349333000558545,9960.437648508316,37.90785043744755,0.0,3,4,4,4,5,6,8,12,28,41,45
GET,GET /?currency=X,9181,0,3,3.674258566396154,1.973511998585309,42.114161000426975,9961.43143448426,30.62852898584933,0.0,3,4,4,4,5,6,7,12,23,42,42
GET,GET /?product_id=X,1076,0,3,3.642374660801268,2.216500999566051,23.185038000519853,9960.894981412639,3.5896195609164447,0.0,3,4,4,4,5,5,7,12,18,23,23
GET,GET /cart,4504,0,3,3.7367456019077196,1.9167890004609944,48.99977599961858,12007.15541740675,15.025693775434634,0.0,3,4,4,4,5,6,8,12,30,49,49
GET,GET /product/[id],7892,0,3,3.746715723776844,2.043649001279846,48.85908600044786,7549.047136340598,26.328324883599056,0.0,3,4,4,4,5,6,8,13,32,49,49
POST,POST /cart (add),5562,0,6,6.293030916403054,3.629155999078648,60.3106430007756,17292.271125494426,18.555263938491883,0.0,6,6,7,7,8,9,13,18,37,60,60
POST,POST /cart (pre-checkout add),2303,0,6,6.337703315678541,3.7690030003432184,43.57244299899321,17318.84324793747,7.682986848318376,0.0,6,6,7,7,8,9,13,18,40,44,44
POST,POST /cart/checkout,2302,0,4,4.5230595369289786,3.0652050008939113,34.567765000247164,6403.997393570808,7.679650770659531,0.0,4,5,5,5,6,6,8,9,14,35,35
POST,POST /cart/empty,2290,0,5,5.8837684017384175,3.3340939990011975,44.7546590003185,9917.290829694322,7.6396178387534,0.0,5,6,6,7,8,9,13,19,36,45,45
POST,POST /setCurrency,3429,0,5,5.902181879854408,3.1580969989590812,49.30984800012084,9962.458734324877,11.439410292177035,0.0,5,6,6,6,8,9,13,20,39,49,49
,Aggregated,49902,0,4,4.3966548021779435,1.9167890004609944,60.3106430007756,10754.886838202878,166.47694733164724,0.0,4,5,5,5,6,7,10,14,32,45,60
