procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 173828  41376 2117616   0    0   191   674 9506   84 31 39 30  0  0  0
 0  0      0 169080  41384 2117680   0    0     0    60 4743 8249 17 21 61  1  0  0
33  0      0 167064  41384 2117700   0    0     0     0 4717 8279 18 16 66  0  0  0
 1  0      0 164548  41416 2117836   0    0     0   380 6716 12294 26 27 47 0  0  0
 2  0      0 162532  41432 2117884   0    0     0   152 6452 12316 19 24 56 1  0  0
17  0      0 159032  41432 2117984   0    0     0    24 6098 11139 17 22 61 0  0  0
 2  0      0 158528  41432 2118080   0    0     0   296 7221 13133 20 23 57 0  0  0
 3  0      0 157520  41432 2118244   0    0     0    24 7284 13742 20 26 54 0  0  0
 0  0      0 156064  41440 2118304   0    0     0    68 7459 14455 25 37 37 1  0  0
 8  0      0 155056  41440 2118460   0    0     0    32 7725 14141 23 30 48 0  0  0
 5  0      0 154300  41440 2118544   0    0     0    24 7678 15088 25 29 47 0  0  0
 7  0      0 152816  41440 2118704   0    0     0    56 7912 14419 25 32 44 0  0  0
13  0      0 149288  41440 2118836   0    0     0     0 8879 16754 31 37 32 0  0  0
 4  0      0 147048  41456 2119000   0    0     0   112 9228 17714 34 40 25 0  0  0
 2  0      0 145536  41456 2119156   0    0     0     0 8900 16482 27 34 39 0  0  0
 3  0      0 144036  41456 2119440   0    0     0     4 9002 16108 27 37 35 0  0  0
 9  0      0 142584  41456 2119524   0    0     0    48 9000 15898 30 40 30 0  0  0
 9  0      0 140848  41456 2119724   0    0     0     4 8209 15426 26 40 34 0  0  0
 3  0      0 138132  41496 2119944   0    0     0   368 7273 12604 46 48 6  1  0  0
12  0      0 136204  41504 2120192   0    0     0   168 9357 15570 41 49 9  0  0  0
 8  0      0 133964  41512 2120368   0    0     0   108 8760 14839 35 46 19 1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 133236  41512 2120596   0    0     0    24 9073 14299 34 41 25 0  0  0
 4  0      0 131064  41512 2120816   0    0     0    24 8709 14480 34 45 21 0  0  0
 9  0      0 126276  41512 2121128   0    0     0    16 10023 17626 42 45 13 0 0  0
 8  0      0 123116  41512 2121388   0    0     0    32 8942 15531 36 47 17 0  0  0
 6  0      0 119956  41520 2121684   0    0     0    44 8319 16194 35 42 23 0  0  0
18  0      0 117996  41528 2121892   0    0     0    76 9827 16484 35 42 23 0  0  0
 7  0      0 116064  41528 2122244   0    0     0     0 10024 14983 37 47 16 0 0  0
 6  0      0 113360  41528 2122484   0    0     0    56 9668 15348 35 44 21 0  0  0
 9  0      0 112440  41528 2122844   0    0     0     0 9286 16722 37 46 16 0  0  0
 4  0      0 110792  41536 2123076   0    0     0    80 9290 15138 36 45 19 1  0  0
 5  0      0 106428  41536 2123408   0    0     0   184 10088 15561 44 51 6 0  0  0
 7  0      0 105476  41536 2123684   0    0     0    24 12406 18859 42 54 4 0  0  0
 6  0      0 102964  41568 2123968   0    0     0   320 11278 18420 46 50 4 0  0  0
 8  0      0 100692  41584 2124240   0    0     0   220 12575 19626 43 52 5 0  0  0
 8  0      0 100104  41584 2124788   0    0     0     0 12382 20267 42 52 5 0  0  0
10  0      0  99340  41596 2125244   0    0   128  5928 11233 18421 43 53 4 0  0  0
 5  0      0 115332  41584 2124976   0    0     0     0 11920 21120 41 52 7 0  0  0
 9  0      0 113480  41584 2125216   0    0     0    56 12082 20585 40 55 5 0  0  0
 3  0      0 112340  41584 2125484   0    0     0     0 13050 21829 37 54 8 0  0  0
 3  0      0 111652  41584 2125788   0    0     0    52 10140 15828 40 54 6 0  0  0
 7  0      0 110304  41592 2126032   0    0     0    56 11174 17898 40 54 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  0      0 109604  41592 2126308   0    0     0    24 12133 19672 41 53 6 0  0  0
 5  0      0 108204  41592 2126612   0    0     0    16 12204 20127 44 51 5 0  0  0
12  0      0 105744  41592 2126864   0    0     0    24 12646 22032 37 57 5 0  0  0
 3  0      0 104768  41592 2127076   0    0     0     0 12077 18951 39 55 6 0  0  0
 9  0      0 104068  41600 2127432   0    0     0    56 12276 17213 38 56 6 0  0  0
 8  0      0 103396  41600 2127724   0    0     4    28 11784 18682 40 55 5 0  0  0
16  0      0 102012  41640 2127932   0    0     0   364 10620 17879 47 50 3 0  0  0
 4  0      0 110468  41656 2127980   0    0     0   172 11066 17577 43 53 4 0  0  0
 5  0      0 109768  41656 2128196   0    0     0    52 11834 19746 38 56 6 0  0  0
 6  0      0 108540  41656 2128536   0    0     0    24 11687 17072 40 55 5 0  0  0
19  0      0 107616  41664 2128724   0    0     0    60 12211 20725 38 56 7 0  0  0
12  0      0 106440  41664 2129080   0    0     0    16 11660 19562 42 54 4 0  0  0
 8  0      0 104008  41664 2129324   0    0     0    28 10698 15574 44 53 3 0  0  0
 6  0      0 103560  41664 2129612   0    0     0     0 11427 16615 41 55 4 0  0  0
 2  0      0 102636  41664 2129940   0    0     0    24 12499 18160 41 52 7 0  0  0
 6  0      0 101716  41672 2130212   0    0     0    56 12770 20837 41 53 5 0  0  0
 7  0      0 110444  41676 2128280   0    0     0    84 13041 20650 38 54 7 0  0  0
 6  0      0 108136  41676 2128480   0    0     0     0 13098 19711 40 56 4 0  0  0
 9  0      0 106740  41676 2128640   0    0     0    28 11015 15804 39 57 4 0  0  0
 3  0      0 105352  41676 2129032   0    0     0    48 12172 19636 41 56 3 0  0  0
13  0      0 104428  41676 2129220   0    0     0    24 11853 19739 41 52 8 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 103036  41704 2129536   0    0     0   348 11754 18320 45 53 2 0  0  0
 6  0      0 107548  41716 2129696   0    0    68   204 10523 15653 44 53 3 0  0  0
11  0      0 102964  41716 2130004   0    0     0     0 10043 14897 40 56 4 0  0  0
 4  0      0 101820  41716 2130296   0    0     0    28 11399 17506 40 56 3 0  0  0
 9  0      0 100056  41716 2130596   0    0     0  8408 12010 19995 39 56 5 0  0  0
10  0      0 116984  41672 2120900   0    0     0    56 11832 21226 39 56 5 0  0  0
18  0      0 114820  41680 2121208   0    0     0    56 11284 15565 39 57 4 0  0  0
 5  0      0 114096  41684 2121524   0    0     0    56 10580 14745 40 57 3 0  0  0
 7  0      0 112236  41684 2121816   0    0     0    48 11397 19372 39 55 6 0  0  0
11  0      0 111336  41684 2122108   0    0     0    24 12378 23625 38 57 5 0  0  0
 6  0      0 111112  41684 2122380   0    0     0    16 11508 18692 42 53 4 0  0  0
10  0      0 108708  41684 2122600   0    0     4    24 12540 20636 45 51 4 0  0  0
10  0      0 108260  41692 2122848   0    0     0    32 12050 17814 39 54 7 0  0  0
 5  0      0 106864  41700 2123120   0    0     0    52 12248 18948 42 52 5 0  0  0
13  0      0 106864  41700 2123428   0    0     0     0 12453 17264 41 54 5 0  0  0
 9  0      0 105944  41732 2123632   0    0     0   336 11129 17696 45 50 5 0  0  0
 7  0      0 103320  41748 2124008   0    0     0   176 10747 15757 43 54 3 0  0  0
 7  0      0 102144  41748 2124308   0    0     0     4 12504 19429 43 52 5 0  0  0
 5  0      0 101252  41756 2124564   0    0     0    88 13012 19641 39 56 5 0  0  0
13  0      0 123164  41712 2114764   0    0     0    32 12769 20454 40 52 8 0  0  0
 8  0      0 121592  41712 2115128   0    0     0    40 11328 16099 40 54 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 119804  41712 2115308   0    0     0     0 11762 17425 42 54 3 0  0  0
11  0      0 118660  41712 2115604   0    0     0    28 9951 14062 45 51 4  0  0  0
12  0      0 116792  41720 2115872   0    0     0    44 11666 18583 42 53 4 0  0  0
13  0      0 116096  41720 2116084   0    0     0    24 13051 21114 41 52 7 0  0  0
 3  0      0 114704  41728 2116448   0    0     0    84 11019 17652 40 57 3 0  0  0
 4  0      0 112492  41728 2116724   0    0     0    24 12208 18028 43 54 3 0  0  0
 3  0      0 111596  41728 2116944   0    0     0     0 12976 21539 36 58 6 0  0  0
 3  0      0 110452  41728 2117260   0    0     0    52 10264 15348 41 55 4 0  0  0
11  1      0 109528  41736 2117532   0    0     0  6616 11305 15766 42 55 3 0  0  0
 3  0      0 108332  41760 2117696   0    0     0   740 10870 17495 47 48 4 0  0  0
11  0      0 105008  41768 2117992   0    0     0   172 11197 15996 43 53 4 0  0  0
 6  0      0 103580  41768 2118356   0    0     0    24 12084 17187 43 54 3 0  0  0
14  0      0 102884  41768 2118536   0    0     0     0 11383 16939 39 57 4 0  0  0
 7  0      0 101464  41768 2118824   0    0     0    28 11276 16673 43 54 3 0  0  0
11  0      0 128316  41724 2109392   0    0     0    56 11877 19412 40 56 4 0  0  0
 9  0      0 125188  41732 2109640   0    0     0    56 12619 18489 43 53 4 0  0  0
 6  0      0 124024  41732 2109880   0    0     0     0 12593 21827 39 54 7 0  0  0
 8  0      0 122656  41732 2110196   0    0     0    52 11158 16433 42 54 3 0  0  0
12  0      0 121708  41732 2110432   0    0     0    24 13191 18849 42 51 7 0  0  0
 5  0      0 121260  41740 2110684   0    0     0    80 12717 19397 45 52 4 0  0  0
 6  0      0 120060  41740 2110924   0    0     0     0 12700 18552 41 54 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 118620  41740 2111196   0    0     0    24 12126 19519 44 52 4 0  0  0
 8  0      0 118148  41740 2111468   0    0     0     0 12652 18196 40 55 5 0  0  0
11  0      0 117676  41740 2111764   0    0     0    28 10815 16226 43 54 3 0  0  0
11  0      0 116280  41768 2112056   0    0     0   320 10339 15801 45 51 3 0  0  0
13  0      0 114100  41784 2112292   0    0     0   180 9889 13976 43 54 3  0  0  0
 4  0      0 110808  41784 2112612   0    0     0     0 11408 16597 42 55 3 0  0  0
 4  0      0 109660  41792 2112844   0    0     0    80 12038 18205 40 57 3 0  0  0
 5  0      0 108488  41792 2113168   0    0     0    28 11660 19319 40 56 4 0  0  0
 5  0      0 107092  41792 2113408   0    0     0    40 10811 15783 42 55 3 0  0  0
 8  0      0 105224  41792 2113708   0    0     0     0 10699 16715 41 55 4 0  0  0
 3  0      0 104080  41800 2113908   0    0     0    60 11348 17879 43 54 3 0  0  0
 4  0      0 103856  41800 2114140   0    0     0     0 12244 17776 42 51 8 0  0  0
11  0      0 102488  41800 2114448   0    0     0    24 11694 18657 42 53 5 0  0  0
 9  0      0 101068  41800 2114664   0    0     0    40 10699 16920 43 53 4 0  0  0
 9  0      0 121716  41800 2114688   0    0     0    24 11894 16835 44 51 5 0  0  0
14  0      0 121016  41808 2114884   0    0     0    28 11900 17535 40 56 5 0  0  0
 7  0      0 120324  41808 2115152   0    0     0    24 12291 17317 42 55 2 0  0  0
 9  0      0 118736  41816 2115472   0    0     0    80 12029 16934 42 53 5 0  0  0
11  0      0 117984  41844 2115744   0    0     0  8420 11151 17707 51 46 3 0  0  0
