procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 206804  55276 1967520   0    0    93   746 14139 162 25 34 42  0  0  0
 2  0      0 202548  55276 1967584   0    0     0    20 4531 8425  4  8 88  0  0  0
 4  0      0 200308  55276 1967628   0    0     0    44 4831 8075  4  6 90  0  0  0
 3  0      0 197032  55276 1967820   0    0     0    20 7004 13637 6  9 85  0  0  0
 3  0      0 194048  55280 1967872   0    0     0    24 7715 15478 5  9 86  0  0  0
 0  0      0 191808  55280 1968140   0    0     0    28 8984 18427 8 10 82  0  0  0
 0  0      0 188532  55288 1968164   0    0     0    60 8981 19191 8 11 82  0  0  0
 0  0      0 185284  55288 1968448   0    0     0    24 10858 23512 9 13 78 0  0  0
 0  0      0 180020  55288 1968564   0    0     0     0 11209 25278 9 15 76 0  0  0
 0  0      0 176016  55288 1968920   0    0     0    76 11615 24682 11 15 74 0 0  0
 4  0      0 172752  55288 1969000   0    0     0     0 13244 28600 12 18 70 0 0  0
 0  0      0 168032  55320 1969448   0    0     0   368 15115 35184 18 17 64 1 0  0
 1  0      0 165776  55320 1970048   0    0     0    40 14977 34586 14 23 63 0 0  0
 3  0      0 160792  55320 1970408   0    0     0  1704 14043 33683 11 16 73 0 0  0
 0  0      0 159056  55320 1970588   0    0     0     0 14082 32494 10 19 70 0 0  0
 3  0      0 154580  55320 1970936   0    0     0    24 17336 41539 17 25 58 0 0  0
 0  0      0 151820  55324 1971212   0    0     0    88 16661 38804 14 22 64 0 0  0
 4  0      0 146844  55332 1971688   0    0     0    52 17513 40810 16 25 60 0 0  0
 2  0      0 141076  55332 1971984   0    0     0    12 17934 40544 17 32 52 0 0  0
17  0      0 138052  55332 1972356   0    0     0    76 18174 41061 21 32 47 0 0  0
 1  0      0 133320  55332 1972744   0    0     0     0 17844 43329 22 35 43 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 132340  55332 1973184   0    0     0    24 19711 45119 20 31 49 0 0  0
 4  0      0 129092  55332 1973476   0    0     0    56 19421 44501 20 31 49 0 0  0
 3  0      0 123584  55336 1974052   0    0     0    80 19533 49733 24 36 40 0 0  0
 0  0      0 121340  55336 1975068   0    0     0     0 19767 44256 22 37 41 0 0  0
 6  0      0 118348  55336 1975572   0    0     0    24 20872 49158 25 35 40 0 0  0
 0  0      0 114628  55364 1976140   0    0     0   408 22350 54742 29 42 29 0 0  0
 4  0      0 112388  55368 1976484   0    0     0    84 20933 48390 26 35 39 0 0  0
 9  0      0 106480  55368 1977100   0    0     0    24 22732 50849 25 41 34 0 0  0
 0  0      0 103792  55368 1977628   0    0     0   112 22622 52572 28 41 31 0 0  0
 6  0      0 100236  55368 1978152   0    0     0    24 22840 53019 27 42 31 0 0  0
 7  0      0 108972  55220 1973544   0    0   560    32 22879 53431 27 41 31 1 0  0
12  0      0 107532  55220 1974072   0    0    68    16 23065 58894 25 41 34 0 0  0
10  0      0 106528  55228 1974616   0    0     0    88 26467 63335 24 42 34 0 0  0
 5  0      0 105548  55228 1975112   0    0     0     0 26267 61938 28 47 25 0 0  0
 9  0      0 102060  55228 1975676   0    0     0    24 25505 63060 30 44 26 0 0  0
 6  0      0 101388  55228 1976220   0    0    52    32 25749 66850 25 40 35 1 0  0
10  0      0 112972  55048 1968048   0    0   364    28 24727 58927 29 50 20 1 0  0
 3  0      0 109660  55052 1968988   0    0   356    36 25177 58638 27 46 27 1 0  0
12  0      0 108932  55060 1969488   0    0    36 10628 27186 64803 27 44 29 1 0  0
 6  0      0 105432  55060 1969872   0    0     0    44 26790 62802 25 45 31 0 0  0
14  0      0 103756  55108 1970488   0    0     0   332 27503 65844 33 43 25 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 102324  55108 1971552   0    0   260    16 26640 65087 27 46 27 0 0  0
 5  0      0 101848  55112 1972140   0    0    40    80 25534 64298 28 44 27 0 0  0
 4  0      0 101624  55112 1972592   0    0     0     0 26926 66069 24 43 33 0 0  0
 0  0      0 111916  54952 1965492   0    0   760    24 27578 65196 26 41 31 1 0  0
 4  0      0 110988  54952 1966172   0    0   160    32 28525 66225 31 47 22 0 0  0
15  0      0 110512  54952 1966652   0    0     4    24 27393 68362 25 41 33 1 0  0
 1  0      0 110288  54960 1967348   0    0   188    40 25433 65357 28 41 30 0 0  0
 1  0      0 109336  54960 1967864   0    0    32    28 28756 69736 26 49 25 0 0  0
 6  0      0 106588  54968 1968304   0    0     0    76 29420 67452 29 45 25 0 0  0
 0  0      0 105888  54968 1968840   0    0     0    24 27766 69221 24 45 31 0 0  0
 8  0      0 104184  54968 1969364   0    0    56    16 24988 58636 29 47 24 0 0  0
 6  0      0 103204  54968 1969912   0    0     0    24 27178 66767 27 44 29 0 0  0
13  0      0 102000  54968 1970372   0    0     0    28 28884 68208 28 45 27 0 0  0
 0  0      0 104064  54956 1969732   0    0   140    72 28032 69545 31 45 23 1 0  0
15  0      0 103560  54996 1970264   0    0     0   376 28126 68333 31 44 25 0 0  0
 6  0      0 102328  54996 1970752   0    0     0    24 26815 67721 26 45 29 0 0  0
 8  0      0 101852  54996 1971220   0    0     0     0 29740 72202 26 46 27 0 0  0
 7  0      0 100872  54996 1971888   0    0     0    28 28194 66539 26 46 27 0 0  0
 2  2      0 116732  54664 1958352   0    0   632    48 27263 67085 23 43 33 1 0  0
 6  0      0 115560  54668 1959028   0    0   232    56 26608 66180 28 40 31 1 0  0
 9  0      0 114580  54668 1959908   0    0   420    16 28362 64618 28 44 28 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 113632  54668 1960440   0    0     0    24 28649 69558 28 45 26 0 0  0
 9  0      0 112656  54668 1960880   0    0     0 12368 29338 68740 25 49 26 0 0  0
12  0      0 110920  54668 1961536   0    0   120    24 27879 66969 28 42 29 1 0  0
 5  0      0 110248  54672 1962040   0    0     0    92 27652 70821 25 46 29 0 0  0
 0  0      0 109548  54680 1962600   0    0   108    64 27791 70986 25 48 27 1 0  0
 0  0      0 108820  54680 1963000   0    0     0     0 28083 66825 26 46 28 0 0  0
 3  0      0 107388  54680 1964208   0    0     0  2708 30990 71418 24 48 28 0 0  0
14  0      0 104672  54680 1964692   0    0     0    32 28785 67947 28 47 24 0 0  0
 6  0      0 104224  54720 1965216   0    0     0   356 26020 62241 32 50 18 0 0  0
 3  0      0 103552  54720 1965768   0    0     0    16 28008 69923 25 47 28 0 0  0
 2  0      0 102320  54724 1966928   0    0   704    56 25876 69330 24 43 33 0 0  0
 5  0      0 101120  54724 1967420   0    0     0    28 27196 72467 27 48 25 0 0  0
15  0      0 110680  54648 1963784   0    0   432    24 27692 68332 29 48 23 0 0  0
 6  0      0 109236  54648 1964308   0    0   164    32 28026 70860 27 47 25 1 0  0
