procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 137428  50152 2113556   0    0   115   698 10623 101 29 38 33  0  0  0
 0  0      0 133676  50152 2113604   0    0     0     0 4429 7704  4  5 91  0  0  0
 0  0      0 130904  50152 2113680   0    0     0    40 4340 7752  3  3 94  0  0  0
 0  0      0 130148  50156 2113748   0    0     0    28 5957 11411 3  5 92  0  0  0
 3  0      0 129420  50156 2113856   0    0     0    24 6359 12938 4  6 90  0  0  0
 0  0      0 127908  50156 2113952   0    0     0     0 7166 15170 5  8 86  0  0  0
 1  0      0 126172  50164 2114072   0    0     0    88 7915 15773 7  9 84  1  0  0
 3  0      0 124912  50164 2114196   0    0     0    24 9541 19710 5 10 84  0  0  0
 0  0      0 122952  50164 2114352   0    0     0    48 9437 20170 7 11 81  0  0  0
 0  0      0 121944  50164 2114476   0    0     0     0 9848 21415 7 11 82  0  0  0
 1  0      0 120724  50168 2114660   0    0     0    84 10433 23893 8 14 78 0  0  0
 0  0      0 119716  50168 2114844   0    0     0     0 11336 25115 8 12 80 0  0  0
 2  0      0 118204  50180 2115052   0    0     0   152 12232 27629 9 15 76 0  0  0
 8  0      0 116720  50180 2115232   0    0     0  1396 12523 28865 11 19 70 0 0  0
 1  0      0 114984  50180 2115440   0    0     0    24 12555 26826 14 17 69 0 0  0
 2  0      0 113248  50180 2115672   0    0     0     0 13245 31997 13 18 69 0 0  0
 0  0      0 111768  50180 2115904   0    0     0    32 12510 30180 11 19 70 0 0  0
 0  0      0 110284  50184 2116136   0    0     0    92 14345 32407 12 21 67 0 0  0
 0  0      0 108800  50192 2116384   0    0     0    52 15501 36599 14 21 65 0 0  0
 0  0      0 105032  50192 2116700   0    0     0    48 15522 36252 15 22 63 0 0  0
 0  0      0 102764  50192 2117196   0    0     0    52 15832 36529 17 25 58 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 112840  49952 2104148   0    0   588     0 15863 38049 20 30 49 1 0  0
 0  0      0 111688  49960 2104636   0    0   212    84 15238 34565 12 21 66 0 0  0
 7  0      0 109476  49960 2105048   0    0    92     0 17018 38247 16 26 57 1 0  0
13  0      0 106968  49960 2105356   0    0     0    32 17126 39298 18 25 57 0 0  0
 0  0      0 105960  49960 2105740   0    0    24     0 17638 41294 17 29 54 0 0  0
10  0      0 102756  49960 2106060   0    0     0    56 19489 44429 20 26 54 0 0  0
 9  0      0 101776  49968 2106432   0    0     0   184 17813 41314 19 33 48 0 0  0
 5  0      0 112948  49700 2093444   0    0   740    28 17448 43888 19 33 47 1 0  0
 3  0      0 109544  49708 2094204   0    0   356    68 14931 41188 22 27 51 0 0  0
 0  0      0 108284  49708 2094568   0    0     0    24 17946 42480 22 30 47 0 0  0
 5  0      0 104808  49708 2095008   0    0    68    28 17946 43691 20 34 46 0 0  0
 5  0      0 103324  49708 2095392   0    0    52    40 24260 55663 19 31 49 1 0  0
 5  0      0 101812  49708 2095732   0    0     0     0 21271 51258 18 31 51 0 0  0
 0  0      0 100308  49716 2096132   0    0    72    72 24702 56653 18 32 50 0 0  0
 1  0      0 114560  49428 2083008   0    0   188     0 24743 59484 18 31 51 0 0  0
 5  0      0 113136  49432 2083496   0    0   144    60 23605 56377 20 29 50 1 0  0
 1  0      0 112884  49432 2083860   0    0     0    52 24912 58104 17 30 53 0 0  0
 8  0      0 108716  49432 2084624   0    0     0    24 23980 59139 18 31 51 0 0  0
 3  0      0 107736  49432 2085224   0    0   180  7552 22570 56556 21 37 42 0 0  0
 5  0      0 107232  49436 2085628   0    0    68    76 20400 55809 21 34 45 0 0  0
11  0      0 107008  49436 2086208   0    0   240    24 23270 54028 18 27 55 1 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 106560  49444 2086552   0    0     0   156 22719 54490 26 37 37 0 0  0
 6  0      0 106364  49444 2087136   0    0   184     0 24647 59906 20 31 49 0 0  0
 1  0      0 106140  49444 2087412   0    0     0    24 20013 50252 18 34 48 0 0  0
 5  0      0 105916  49444 2087788   0    0     0     0 23920 57250 22 35 44 0 0  0
 5  0      0 104408  49444 2088156   0    0     0    32 24368 57511 19 34 47 0 0  0
 0  0      0 104184  49452 2088484   0    0     0    88 23777 57095 17 32 51 0 0  0
12  0      0 103932  49452 2088872   0    0     0    24 26647 60973 19 30 51 0 0  0
 7  0      0 103680  49452 2089220   0    0     0    24 22970 56843 21 31 48 0 0  0
 0  0      0 103428  49452 2089528   0    0     0    24 22755 54820 21 35 44 0 0  0
