procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 148368  49676 2119664   0    0   126   696 9836   86 31 40 28  0  0  0
 0  0      0 143608  49684 2119684   0    0     0    52 4265 7266  5  7 89  0  0  0
 2  0      0 140848  49712 2119708   0    0    16   428 4490 8276  4  4 92  1  0  0
 0  0      0 138608  49712 2119748   0    0     0    24 4712 8165  5  5 90  0  0  0
 0  0      0 137600  49712 2119796   0    0     0     0 5050 9600  4  5 92  0  0  0
 0  0      0 134856  49712 2119876   0    0     0    28 6600 14353 6  6 87  0  0  0
 0  0      0 133596  49720 2119948   0    0     0    84 7464 15096 4  6 89  0  0  0
 0  0      0 131832  49720 2120032   0    0     0    48 6788 14093 5  9 86  0  0  0
 3  0      0 127072  49720 2120112   0    0     0     0 7377 15228 5  7 88  0  0  0
 0  0      0 126064  49732 2120216   0    0     0   168 8649 18255 9 10 81  1  0  0
 0  0      0 124552  49732 2120304   0    0     0     0 9884 20217 7 10 84  0  0  0
 0  0      0 124048  49732 2120432   0    0     0   652 8082 17268 7 11 82  0  0  0
 1  0      0 122284  49732 2120504   0    0     0    40 8738 18604 7  9 84  0  0  0
 0  0      0 121024  49732 2120636   0    0     0    24 10199 21747 8 13 79 0  0  0
 0  0      0 120548  49736 2120760   0    0     0    44 9749 19859 10 17 72 0  0  0
 3  0      0 119316  49744 2120908   0    0     0    28 11462 24490 10 12 78 0 0  0
 6  0      0 118824  49744 2121040   0    0     0    92 11227 24754 10 15 75 0 0  0
 3  0      0 117816  49744 2121196   0    0     0    48 12288 29551 9 15 75 0  0  0
 0  0      0 116080  49744 2121348   0    0     0     0 11119 25140 12 16 72 0 0  0
 7  0      0 114820  49752 2121496   0    0     0    72 11060 24416 11 15 73 0 0  0
 1  0      0 113816  49752 2121668   0    0     0     0 11304 26614 12 21 67 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 112808  49752 2121848   0    0     0    32 12224 28973 10 16 74 0 0  0
 4  0      0 111072  49752 2122008   0    0     0    40 11275 25956 8 16 75 1  0  0
 0  0      0 106036  49752 2122200   0    0     0    24 12921 29948 10 16 73 0 0  0
 0  0      0 105560  49768 2122380   0    0     0   148 12984 29863 12 18 70 0 0  0
 4  0      0 105560  49768 2122608   0    0     0    24 15157 35876 12 18 71 0 0  0
 5  0      0 104804  49776 2122828   0    0     0   116 15139 35377 13 20 67 0 0  0
 0  0      0 103796  49776 2123080   0    0     0    48 15396 33198 13 25 62 0 0  0
 2  0      0 100812  49776 2123288   0    0     0     0 14491 33716 13 20 66 0 0  0
 5  0      0 112456  49588 2111164   0    0     0     4 15176 34607 15 21 64 0 0  0
 4  0      0 111432  49588 2111392   0    0     0    24 15467 35565 16 26 59 0 0  0
 1  0      0 110424  49596 2111640   0    0     0    32 17700 40986 11 21 67 0 0  0
 3  0      0 109564  49596 2111820   0    0     0    36 15462 38212 11 21 68 0 0  0
 1  0      0 108836  49604 2112040   0    0     0    56 17309 40033 15 28 57 0 0  0
 1  0      0 108600  49604 2112236   0    0     0    20 15798 36582 14 24 62 0 0  0
 5  0      0 108096  49604 2112468   0    0     0     4 18152 44744 17 25 58 0 0  0
 0  0      0 107604  49604 2112804   0    0     0    56 18233 41781 15 20 65 1 0  0
 6  0      0 107184  49612 2113036   0    0     0    80 17570 40995 15 26 60 0 0  0
 2  0      0 106680  49612 2113228   0    0     0    20 17005 40478 17 22 61 0 0  0
 0  0      0 105928  49616 2113464   0    0     0   172 16949 39612 18 27 55 0 0  0
 2  0      0 104672  49616 2113668   0    0     0    20 17354 41178 14 25 61 0 0  0
 4  0      0 104672  49616 2113848   0    0     0   280 15764 39242 14 23 63 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 104420  49616 2114076   0    0     0  5244 17412 41837 14 24 62 0 0  0
11  0      0 104168  49616 2114284   0    0     0    24 15799 40437 12 23 65 0 0  0
 0  0      0 103692  49620 2114468   0    0     0    60 16752 41200 13 22 65 0 0  0
 0  0      0 102940  49620 2114688   0    0     0     0 16902 41909 13 22 65 0 0  0
 0  0      0 102688  49628 2114892   0    0     0    84 17649 44076 14 24 62 0 0  0
 0  0      0 102688  49628 2115112   0    0     0    48 17777 41944 12 20 68 0 0  0
11  0      0 102688  49628 2115296   0    0     0    24 17857 41402 15 19 67 0 0  0
 0  0      0 101428  49628 2115516   0    0     0     0 16214 40186 19 34 46 0 0  0
 5  0      0 111672  49452 2104124   0    0     0    60 17919 43608 13 22 65 0 0  0
 1  0      0 111420  49452 2104308   0    0     0     0 16336 38386 11 21 68 0 0  0
 1  0      0 110944  49452 2104532   0    0     0    52 17913 42159 15 29 56 0 0  0
