Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,17114,0,4,4.365293428943134,1.9980019987997366,92.97734000028868,9961.186221806707,57.06690236078091,0.0,4,4,5,5,6,8,12,18,38,53,93
GET,GET /?currency=X,13713,0,4,4.409282735864206,2.0840799988945946,66.50092500058236,9961.361919346606,45.726214331739435,0.0,4,4,5,5,6,8,12,18,40,66,67
GET,GET /?product_id=X,1699,0,4,4.573120235410711,2.1995440001774114,64.60607099870685,9961.06474396704,5.665342240911929,0.0,4,4,5,5,6,8,15,21,50,65,65
GET,GET /cart,6860,0,4,4.509926629871772,2.007359000344877,76.65868999902159,12109.832653061225,22.874777970956938,0.0,4,4,5,5,6,8,13,21,41,77,77
GET,GET /product/[id],11961,0,4,4.4261198931475985,2.0530799993139226,68.23310100116942,7550.9325307248555,39.88414275664955,0.0,4,4,5,5,6,8,12,18,43,59,68
POST,POST /cart (add),8521,0,7,7.680643479982641,3.748690000065835,90.58076899964362,17318.550287524937,28.41340861377902,0.0,7,7,8,9,10,13,20,29,56,91,91
POST,POST /cart (pre-checkout add),3427,0,7,7.644174806259972,4.051012001582421,79.67277799980366,17345.493434490807,11.427385438260849,0.0,7,7,8,9,10,13,20,29,63,80,80
POST,POST /cart/checkout,3427,0,5,5.3345541193546655,3.1311679995269515,65.27746100073273,6403.965859352203,11.427385438260849,0.0,5,5,6,6,7,9,11,13,26,65,65
POST,POST /cart/empty,3465,0,6,7.132000066098068,3.5037689995078836,68.77963800070575,9917.396248196248,11.554097036350699,0.0,6,7,8,8,10,12,19,28,59,69,69
POST,POST /setCurrency,5081,0,6,7.2833506886403905,3.2331319998775143,117.37375799930305,9961.518598701043,16.942674470908486,0.0,6,7,8,8,10,13,21,31,58,120,120
,Aggregated,75268,0,4,5.293945981050213,1.9980019987997366,117.37375799930305,10779.201254185045,250.98233065859867,0.0,4,5,6,6,8,10,15,21,49,77,120
