procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 148776  49936 2122724   0    0   120   695 10161  92 30 39 31  0  0  0
 1  0      0 142252  49936 2122724   0    0     0    64 4301 7938  4  4 92  0  0  0
 0  0      0 139492  49936 2122812   0    0     0     0 4014 7311  2  2 96  0  0  0
 0  0      0 134200  49936 2122832   0    0     0    48 5167 10181 5  6 89  0  0  0
 2  0      0 130448  49944 2122976   0    0     0    28 6225 13520 4  5 91  0  0  0
 0  0      0 130448  49948 2122976   0    0     0    48 5592 11259 3  5 92  0  0  0
 2  0      0 128684  49948 2123112   0    0     0    40 7261 15044 5  5 90  0  0  0
 0  0      0 125940  49948 2123140   0    0     0    28 7087 14789 4  7 88  0  0  0
 1  0      0 124680  49948 2123340   0    0     0    24 7826 17662 5  8 87  0  0  0
 0  0      0 120676  49948 2123448   0    0     0    24 8972 23308 7  9 84  0  0  0
 0  0      0 120172  49956 2123572   0    0     0    32 8907 19063 6 11 84  0  0  0
 1  0      0 118160  49964 2123600   0    0     0    80 10331 23386 6 10 83 0  0  0
 1  0      0 116956  49976 2123848   0    0     0   144 10635 23184 8 11 80 1  0  0
 0  0      0 116956  49976 2123900   0    0     0    52 11212 24922 9 12 80 0  0  0
 0  0      0 114952  49976 2124168   0    0     0  1116 12245 27022 8 13 79 0  0  0
 1  0      0 112460  49976 2124796   0    0   464   208 13432 28874 9 10 81 0  0  0
 0  0      0 111452  50004 2124876   0    0    16   320 13142 30671 9 12 78 0  0  0
 5  0      0 108960  50016 2125220   0    0     0   208 12386 28786 11 12 77 0 0  0
 0  0      0 107196  50016 2125388   0    0     0    24 14476 31337 8 15 77 0  0  0
 0  0      0 104704  50016 2125540   0    0     0    28 14478 34630 12 16 72 0 0  0
 1  0      0 104452  50016 2125804   0    0     0     0 13111 30935 9 15 77 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 102388  50016 2125984   0    0     0    56 15213 35878 9 16 75 0  0  0
 2  0      0 111656  49908 2119776   0    0    60  1812 15506 35625 11 17 72 1 0  0
 1  0      0 106152  49916 2120112   0    0   144    84 15432 36051 11 15 74 0 0  0
 4  0      0 102152  49916 2120436   0    0     0     0 15428 37183 11 21 69 0 0  0
 0  0      0 116264  49712 2108528   0    0   100    24 16143 38076 11 17 72 1 0  0
 2  0      0 113576  49712 2109016   0    0   228    16 17925 41109 12 16 71 0 0  0
 5  0      0 112820  49724 2109400   0    0    56   184 16508 40692 14 20 66 0 0  0
 1  0      0 111852  49724 2109656   0    0    72    24 16548 38833 13 19 68 1 0  0
 1  0      0 109836  49732 2110088   0    0     0    60 16944 40946 12 25 63 0 0  0
 2  0      0 108616  49732 2110336   0    0     0     0 17554 44536 12 19 69 0 0  0
 5  0      0 107608  49732 2110628   0    0     0    56 17987 45178 13 24 63 0 0  0
 0  0      0 106124  49732 2110832   0    0     0     0 18700 47292 14 22 63 0 0  0
 1  0      0 104612  49732 2111180   0    0     0    52 19661 47448 16 27 57 0 0  0
 6  0      0 102596  49740 2111568   0    0     0    28 21226 52724 15 26 59 0 0  0
