procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 245524  36232 2332500   0    0    60   388 6339   41 11 29 60  0  0  0
 0  0      0 241268  36232 2332588   0    0     0     0 3579 4855 13 20 67  0  0  0
 0  0      0 240512  36240 2332592   0    0     0    52 2860 3852  5 11 84  0  0  0
 0  0      0 237264  36240 2332592   0    0     0     0 3663 4894 10 17 74  0  0  0
 0  0      0 236760  36240 2332592   0    0     0     0 3215 4171  9 15 75  0  0  0
 2  0      0 236760  36240 2332592   0    0     0     0 3994 5915  8 22 70  0  0  0
 9  0      0 235752  36240 2332596   0    0     0     0 4068 6193 15 22 64  0  0  0
 4  0      0 234020  36248 2332616   0    0     0   616 4683 7179 14 30 56  0  0  0
 0  0      0 230996  36248 2332636   0    0     0     0 5328 7732 12 30 58  0  0  0
 1  0      0 227972  36248 2332640   0    0     0     0 5010 7285 19 31 50  0  0  0
10  0      0 226460  36248 2332640   0    0     0     0 4730 6866  9 23 68  0  0  0
14  0      0 224696  36248 2332644   0    0     0     0 5345 7196 13 33 54  0  0  0
11  0      0 224192  36256 2332640   0    0     0    52 4398 5741 10 27 63  0  0  0
 3  0      0 222680  36256 2332648   0    0     0     0 4757 6417 10 29 61  0  0  0
 0  0      0 221420  36256 2332652   0    0     0     0 4105 5564 13 30 57  0  0  0
 0  0      0 219660  36256 2332652   0    0     0     0 4370 5687 13 39 48  0  0  0
 1  0      0 219156  36256 2332656   0    0     0     0 3923 5505 14 27 59  0  0  0
17  0      0 218148  36256 2332656   0    0     0     0 3386 4086 12 23 65  0  0  0
16  0      0 214624  36264 2332660   0    0     0    16 4807 6046 14 39 46  0  0  0
 2  0      0 213884  36264 2332680   0    0     0     0 4721 7927 25 45 30  0  0  0
 4  0      0 210104  36264 2332684   0    0     0     0 4464 5637 12 32 56  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 209604  36264 2332684   0    0     0     0 2789 4513  9 23 68  0  0  0
 2  0      0 209376  36264 2332684   0    0     0     0 2107 2730  5 14 81  0  0  0
 1  0      0 207108  36272 2332688   0    0     0    12 5026 6339 15 35 50  0  0  0
34  0      0 205880  36272 2332688   0    0     0     0 4345 5820 13 30 57  0  0  0
 0  0      0 205408  36272 2332692   0    0     0     0 3781 4489 11 26 63  0  0  0
12  0      0 204904  36272 2332700   0    0     0     0 3939 6564 26 50 24  0  0  0
 4  0      0 203900  36272 2332700   0    0     0     0 4358 6666 17 44 39  0  0  0
 5  0      0 202892  36280 2332704   0    0     0    16 3554 4437  9 27 64  0  0  0
19  0      0 202404  36280 2332704   0    0     0     0 3624 5247 20 39 41  0  0  0
 0  0      0 202404  36280 2332712   0    0     0     0 5870 8470 16 33 51  0  0  0
 4  0      0 201400  36280 2332712   0    0     0     0 4550 5991 14 24 62  0  0  0
 1  0      0 201400  36280 2332716   0    0     0     0 5268 6226 12 27 61  0  0  0
19  0      0 199640  36284 2332724   0    0     0     0 6450 9726 22 48 30  0  0  0
 0  0      0 198636  36288 2332732   0    0     0    12 6949 9682 26 50 24  0  0  0
 0  0      0 198384  36288 2332736   0    0     0     0 5128 6172 12 28 60  0  0  0
 0  0      0 197884  36288 2332740   0    0     0     0 6411 8941 19 42 39  0  0  0
 0  0      0 197132  36288 2332744   0    0     0     0 6426 9293 19 44 37  0  0  0
10  0      0 196128  36288 2332748   0    0     0     0 7074 9453 21 45 34  0  0  0
 3  0      0 195664  36296 2332756   0    0     0   120 6881 8764 25 47 28  1  0  0
 0  0      0 192640  36296 2332760   0    0     0     0 5786 8716 20 37 43  0  0  0
