procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 999604  97832 1924988   0    0     0    24 3263 5601  3  3 93  0  0  0
 0  0      0 999604  97832 1924988   0    0     0     0 2959 5514  2  2 96  0  0  0
 1  0      0 997592  97832 1924988   0    0     0    44 3696 6565  3  3 94  0  0  0
 3  0      0 997592  97840 1924980   0    0     0    16 3304 5794  2  3 95  0  0  0
 0  0      0 997592  97848 1925000   0    0     0   160 4489 8806  8  4 87  0  0  0
 7  0      0 997592  97848 1925004   0    0     0    24 3314 5628  3  3 94  0  0  0
 0  0      0 997592  97848 1925004   0    0     0    28 3900 7379  7  6 87  0  0  0
 0  0      0 997088  97848 1925004   0    0     0    32 3475 5607  3  3 93  0  0  0
 0  0      0 997088  97852 1925012   0    0     0    60 3408 5454  4  3 93  0  0  0
 1  0      0 997088  97852 1925012   0    0     0     0 3182 5666  9  2 89  0  0  0
 0  0      0 997088  97852 1925012   0    0     0    24 3302 4642  4  4 92  0  0  0
 0  0      0 997088  97852 1925012   0    0     0    12 3141 4649  3  2 95  0  0  0
 0  0      0 995324  97852 1925012   0    0     0    44 3860 6187  5  3 92  0  0  0
 0  0      0 995324  97852 1925012   0    0     0     0 3455 5962  3  3 95  0  0  0
 0  0      0 995324  97864 1925000   0    0     0   104 4105 7335  6  3 90  1  0  0
 0  0      0 995324  97864 1925016   0    0     0    24 3246 6062  3  3 94  0  0  0
14  0      0 995324  97864 1925016   0    0     0    28 3886 7072  7  4 88  0  0  0
 6  0      0 995324  97868 1925012   0    0     0    56 3735 7305  5  7 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 995324  97868 1925020   0    0     0    24 3640 6734  5  3 92  0  0  0
 0  0      0 995324  97876 1925028   0    0     0   160 3663 6250  7  4 89  0  0  0
 0  0      0 995324  97876 1925028   0    0     0    28 3319 5515  4  3 93  0  0  0
 0  0      0 995324  97876 1925028   0    0     0     8 2859 4837  3  2 95  0  0  0
 0  0      0 995324  97876 1925028   0    0     0    44 3645 6232  4  4 92  0  0  0
 0  0      0 995324  97876 1925028   0    0     0     0 3283 5073  3  2 95  0  0  0
 0  0      0 995324  97888 1925016   0    0     0   108 3979 7294  5  4 90  1  0  0
 1  0      0 995324  97888 1925032   0    0     0    24 3412 5686  4  3 93  0  0  0
 0  0      0 995324  97892 1925028   0    0     0    52 3631 6624  4  3 93  0  0  0
 0  0      0 995324  97892 1925036   0    0     0    32 4045 7989  6  7 87  0  0  0
 1  0      0 995324  97892 1925036   0    0     0    24 3502 5938  4  3 93  0  0  0
 0  0      0 995324  97892 1925040   0    0     0    20 3213 5045  3  2 96  0  0  0
 1  0      0 995324  97892 1925040   0    0     0    28 3790 6752  5  4 91  0  0  0
 2  0      0 995324  97892 1925040   0    0     0     0 3002 4679  2  2 96  0  0  0
 2  0      0 995324  97896 1925036   0    0     0    76 3486 6064  4  4 91  1  0  0
 0  0      0 995324  97896 1925044   0    0     0     0 3170 4970  4  2 94  0  0  0
 0  0      0 995324  97900 1925048   0    0     0   116 4331 8713  8  4 88  0  0  0
