procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 106200  52556 2543476   0    0    33   371 6064   40  9 24 68  0  0  0
 0  0      0 103200  52556 2543476   0    0     0     0 1972 1956  1  1 98  0  0  0
 0  0      0 102724  52556 2543476   0    0     0     0 1637 1167  1  1 99  0  0  0
 0  0      0 102472  52556 2543476   0    0     0    36 1710 1715  1  2 98  0  0  0
 0  0      0 101716  52556 2543476   0    0     0     0 1787 1421  1  1 98  0  0  0
 0  0      0 101464  52556 2543476   0    0     0     0 1851 1433  1  1 98  0  0  0
 0  0      0 100988  52556 2543476   0    0     0     0 2086 1756  1  2 97  0  0  0
 0  0      0 100988  52556 2543480   0    0     0     0 2031 1686  1  2 98  0  0  0
 0  0      0 120648  52560 2522868   0    0     0    72 2407 2562  2  2 96  0  0  0
 0  0      0 117644  52560 2522740   0    0     0     0 2251 2064  1  2 97  0  0  0
 0  0      0 116160  52560 2522740   0    0     0     0 2524 3043  2  2 97  0  0  0
 0  0      0 116160  52560 2522740   0    0     0     0 2025 2088  1  2 97  0  0  0
 0  0      0 115404  52560 2522744   0    0     0     0 2464 2685  2  2 96  0  0  0
 0  0      0 115404  52560 2522744   0    0     0     0 2594 2609  1  2 97  0  0  0
 0  0      0 115152  52568 2522744   0    0     0    16 2407 2455  1  2 97  0  0  0
 0  0      0 114900  52568 2522744   0    0     0     0 2543 2729  1  2 97  0  0  0
 0  0      0 114648  52568 2522744   0    0     0     0 2253 1989  1  2 97  0  0  0
 0  0      0 114648  52568 2522744   0    0     0     0 2410 2351  1  2 97  0  0  0
 0  0      0 114144  52568 2522748   0    0     0     0 2996 3647  1  2 97  0  0  0
 0  0      0 111624  52572 2522744   0    0     0    12 2402 2189  1  2 96  1  0  0
 0  0      0 111372  52572 2522752   0    0     0     0 3359 4494  2  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 111120  52572 2522752   0    0     0     0 2991 3492  2  3 96  0  0  0
 0  0      0 111120  52572 2522756   0    0     0     0 2829 3284  1  3 96  0  0  0
 0  0      0 110868  52572 2522756   0    0     0     0 2566 2834  2  2 97  0  0  0
 0  0      0 109104  52572 2522760   0    0     0     0 2650 2869  1  4 95  0  0  0
 0  0      0 108852  52580 2522760   0    0     0    16 2919 3136  1  3 96  0  0  0
 0  0      0 108852  52580 2522764   0    0     0     0 2717 2838  2  3 96  0  0  0
 0  0      0 108096  52580 2522764   0    0     0     0 3074 3454  1  4 95  0  0  0
 0  0      0 108096  52580 2522764   0    0     0     0 2604 2884  2  2 97  0  0  0
 0  0      0 104316  52580 2522764   0    0     0     0 3249 3782  2  5 94  0  0  0
 2  0      0 104316  52584 2522760   0    0     0    16 3741 5061  2  4 94  0  0  0
 0  0      0 104064  52584 2522768   0    0     0     0 3208 4120  2  4 94  0  0  0
 2  0      0 104064  52584 2522768   0    0     0     0 3618 5085  2  4 94  0  0  0
 0  0      0 104064  52584 2522772   0    0     0     0 3533 4488  2  4 95  0  0  0
 0  0      0 104064  52584 2522776   0    0     0     0 3660 5013  2  4 95  0  0  0
 0  0      0 104064  52584 2522776   0    0     0    28 3058 3692  2  3 95  0  0  0
 1  0      0 104064  52584 2522780   0    0     0     0 3043 3545  1  3 96  0  0  0
 0  0      0 102804  52584 2522780   0    0     0     0 3281 4026  2  3 95  0  0  0
 0  0      0 102552  52584 2522780   0    0     0     0 2852 3760  1  3 96  0  0  0
 0  0      0 101544  52584 2522784   0    0     0    88 3433 4557  2  3 96  0  0  0
 0  0      0 101544  52584 2522784   0    0     0     0 4259 5710  2  6 92  0  0  0
 0  0      0 101544  52584 2522788   0    0     0    40 3269 4241  3  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 101544  52584 2522788   0    0     0     0 3223 4127  1  3 96  0  0  0
 0  0      0 101544  52584 2522792   0    0     0     0 3727 4862  3  4 93  0  0  0
 0  0      0 100536  52584 2522792   0    0     0     4 3187 3585  2  4 95  0  0  0
 0  0      0 100536  52584 2522796   0    0     0     0 3356 4135  1  4 95  0  0  0
 2  0      0 100536  52584 2522796   0    0     0    12 3045 3605  1  3 96  0  0  0
 0  0      0 100536  52584 2522800   0    0     0     0 3395 4096  2  3 95  0  0  0
 2  0      0 100284  52584 2522800   0    0     0     0 3412 4208  2  4 95  0  0  0
 0  0      0 110056  52584 2518004   0    0     0    52 3624 4790  2  4 94  0  0  0
