procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 142256  48504 2052020   0    0   103   734 12956 140 27 37 36  0  0  0
 2  0      0 140772  48504 2052088   0    0     0     0 3900 5864  3  3 94  0  0  0
 2  0      0 140268  48520 2052124   0    0     0    68 4148 5832  2  2 96  0  0  0
 9  0      0 138000  48520 2052136   0    0     0    16 4675 7738  3  4 93  0  0  0
 0  0      0 135984  48520 2052192   0    0     0    28 4183 7381  3  3 95  0  0  0
 0  0      0 135240  48520 2052204   0    0     0     0 4990 9480  2  3 95  0  0  0
 0  0      0 134512  48520 2052264   0    0     0    72 5855 11087 3  4 93  0  0  0
 0  0      0 133252  48536 2052276   0    0     0    52 5906 10982 4  4 92  0  0  0
 0  0      0 131740  48536 2052376   0    0     0    52 7469 14635 4  6 89  0  0  0
 2  0      0 129512  48536 2052412   0    0     0    24 7175 14397 4  5 91  0  0  0
 0  0      0 128756  48536 2052504   0    0     0    24 7662 15238 4  5 91  0  0  0
 0  0      0 128000  48536 2052532   0    0     0     0 6815 13595 4  5 91  0  0  0
 0  0      0 127244  48572 2052720   0    0    68   360 8714 18410 8  7 84  1  0  0
 0  0      0 127244  48572 2052768   0    0     0    16 8090 16390 6  6 88  0  0  0
 0  0      0 126488  48580 2052868   0    0     0   896 8021 16324 4  6 90  0  0  0
 0  0      0 125508  48580 2052932   0    0     0     0 8606 17778 4  7 88  0  0  0
 0  0      0 124752  48580 2053128   0    0     0    56 8559 18399 5  7 88  0  0  0
 0  0      0 123492  48580 2053180   0    0     0    32 8753 18550 5  8 86  0  0  0
 0  0      0 120244  48584 2053312   0    0     0    52 10001 21541 5 10 85 0  0  0
 8  0      0 118228  48584 2053400   0    0     0    40 10506 22675 6 10 84 0  0  0
 0  0      0 117724  48584 2053544   0    0     0    24 10553 23154 6 10 84 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 116212  48584 2053696   0    0     0     0 10630 22329 6 7 87  0  0  0
 1  0      0 114952  48584 2053824   0    0     0    28 10685 23876 6 11 83 0  0  0
 6  0      0 113468  48592 2053920   0    0     0    56 10484 22971 7 9 85  0  0  0
 0  0      0 111200  48592 2054068   0    0     0    32 10052 21723 7 11 82 0  0  0
 0  0      0 111200  48592 2054152   0    0     0     0 11428 25622 7 11 81 0  0  0
 5  0      0 110960  48600 2054292   0    0     0    88 10837 24738 7 11 81 0  0  0
 0  0      0 110204  48636 2054576   0    0    92   368 13425 30961 11 12 76 1 0  0
 0  0      0 109196  48636 2054748   0    0     0    24 11772 27081 7 12 81 0  0  0
 1  0      0 107432  48640 2054880   0    0     0    80 13041 29599 9 14 78 0  0  0
 2  0      0 105696  48640 2055024   0    0     0    24 12677 29155 7 13 80 0  0  0
 2  0      0 103944  48640 2055276   0    0     0     0 12363 27630 7 13 80 0  0  0
 0  0      0 100776  48640 2055488   0    0     0    24 13167 30232 8 12 80 0  0  0
 1  0      0 117316  48324 2041892   0    0    64  2312 14258 32465 8 14 77 1  0  0
 5  0      0 114872  48332 2042072   0    0     0    88 13405 31321 8 14 78 0  0  0
11  0      0 114368  48332 2042188   0    0     0     0 14597 34421 8 11 81 0  0  0
 0  0      0 113864  48332 2042340   0    0     0    24 13858 31647 7 13 80 0  0  0
 9  0      0 113896  48340 2042524   0    0    76    88 14024 32084 7 12 80 1  0  0
 0  0      0 113140  48340 2042672   0    0     0    48 13906 31503 8 12 80 0  0  0
 0  0      0 112132  48340 2042796   0    0     0    24 14689 33351 8 15 78 0  0  0
