procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 756824 115596 1947516   0    0     1   479 3607   31  4  3 93  0  0  0
 1  0      0 756824 115596 1947608   0    0     0    56 3410 6619  4  4 91  0  0  0
 0  0      0 756332 115596 1947640   0    0     0     0 3804 6500  6  5 90  0  0  0
 0  0      0 755576 115596 1947660   0    0     0    44 3818 7261  7  7 86  0  0  0
 0  0      0 755324 115596 1947716   0    0     0     0 3195 6232  6  5 89  0  0  0
 1  0      0 755324 115600 1947712   0    0     0    80 3472 6547  7  7 86  0  0  0
 0  0      0 755076 115600 1947744   0    0     0     0 4577 10175 11 7 82  0  0  0
 0  0      0 755076 115600 1947744   0    0     0    60 3846 6434  7  5 87  1  0  0
 0  0      0 753816 115600 1947744   0    0     0     0 4435 8439 11  9 80  0  0  0
 1  0      0 753312 115600 1947760   0    0     0    48 3561 6374  8 10 83  0  0  0
 0  0      0 753072 115600 1947776   0    0     0    72 3815 6783  9  7 84  0  0  0
 0  0      0 752820 115604 1947776   0    0     0   264 4868 8307 26  9 66  0  0  0
 1  0      0 752820 115604 1947796   0    0     0   240 4900 9367 13 11 75  1  0  0
 0  0      0 752064 115604 1947808   0    0     0   232 4088 8160 10  7 84  0  0  0
 0  0      0 752064 115604 1947808   0    0     0     0 3630 7130  7  6 87  0  0  0
 0  0      0 752064 115604 1947808   0    0     0    32 3398 6471  7  7 86  0  0  0
 0  0      0 752064 115612 1947812   0    0     0    48 4424 8901 15  8 78  0  0  0
 1  0      0 752064 115612 1947812   0    0     0    60 4056 7414 11  6 83  0  0  0
 0  0      0 751812 115612 1947808   0    0     0    92 4686 8818 16 14 71  0  0  0
 0  0      0 751812 115612 1947808   0    0     0    24 3342 6556  6  7 87  0  0  0
 1  0      0 751812 115612 1947808   0    0     0     0 3368 6199  8  7 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 751812 115616 1947804   0    0     0    96 3404 6277  7  7 87  0  0  0
 0  0      0 751812 115616 1947812   0    0     0     0 3664 6891  7  5 87  0  0  0
 0  0      0 751812 115616 1947812   0    0     0    52 3637 7071  8  8 84  0  0  0
 0  0      0 751812 115616 1947816   0    0     0     0 2975 6605  7  7 86  0  0  0
 1  0      0 751812 115628 1947804   0    0     0   164 3902 8237 12  9 78  1  0  0
 3  0      0 751812 115632 1947820   0    0     0   300 5504 11447 22 15 63 1  0  0
 0  0      0 751812 115640 1947836   0    0     0   264 4699 9407 16  9 74  0  0  0
 1  0      0 751320 115640 1947852   0    0     0    24 3993 8790 12 12 76  0  0  0
 4  0      0 751320 115640 1947868   0    0     0    28 3358 7291 10  9 81  0  0  0
 0  0      0 751320 115640 1947868   0    0     0     0 3301 6956 11 11 78  0  0  0
 0  0      0 751320 115648 1947868   0    0     0    68 3407 7426  7  7 86  0  0  0
 0  0      0 751320 115648 1947872   0    0     0     0 3212 6736  6  7 86  0  0  0
 0  0      0 751320 115648 1947872   0    0     0   688 3662 7011  9 10 81  0  0  0
 0  0      0 751320 115648 1947872   0    0     0     0 3215 5641  8  6 86  0  0  0
 0  0      0 751320 115652 1947868   0    0     0    92 3542 6829  9  6 85  1  0  0
 0  0      0 751320 115652 1947876   0    0     0    24 4245 9207 17 13 71  0  0  0
 1  0      0 751320 115652 1947876   0    0     0    40 3535 7348 10  8 81  0  0  0
 0  0      0 751320 115652 1947876   0    0     0     0 3667 6910 10  9 80  0  0  0
 0  0      0 751320 115652 1947876   0    0     0    24 4377 9217 14 13 74  0  0  0
 0  0      0 751320 115660 1947880   0    0     0    92 3644 7058 12 11 77  0  0  0
 0  0      0 751320 115672 1947872   0    0     0   264 4683 9816 18 14 67  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 751320 115680 1947904   0    0     0   184 4398 9130 17 11 73  0  0  0
 0  0      0 751320 115680 1947912   0    0     0   100 3813 6956 11  9 79  0  0  0
 0  0      0 751320 115680 1947916   0    0     0     0 3234 6557 11  9 80  0  0  0
 0  0      0 751320 115680 1947916   0    0     0    28 3251 5979  7  9 83  1  0  0
 0  0      0 751320 115684 1947924   0    0     0    72 4164 9314 16 11 73  0  0  0
 5  0      0 751320 115684 1947924   0    0     0    60 3907 8426 22 14 64  0  0  0
 0  0      0 749556 115684 1947924   0    0     0     0 3632 7309 10  7 83  0  0  0
 0  0      0 748548 115684 1947924   0    0     0    24 4255 10062 17 19 64 0  0  0
 0  0      0 748548 115684 1947924   0    0     0     0 3340 7337  7  6 86  0  0  0
 0  0      0 748548 115692 1947916   0    0     0    92 3193 6036  6  5 89  0  0  0
 0  0      0 748548 115692 1947932   0    0     0     0 3543 6775  8  7 84  0  0  0
 0  0      0 747792 115692 1947932   0    0     0    44 3653 7284  8  6 85  0  0  0
 6  0      0 747792 115692 1947932   0    0     0     0 3375 6443  9  6 85  0  0  0
 4  0      0 747792 115696 1947928   0    0     0    64 3482 6828 12  9 80  0  0  0
 0  0      0 747540 115708 1947952   0    0     0   372 5308 11925 26 16 57 1  0  0
 0  0      0 747540 115716 1947960   0    0     0   240 4450 8681 16  9 75  0  0  0
 1  0      0 746532 115716 1947968   0    0     0     0 3450 7164  9  7 84  0  0  0
 1  0      0 746532 115716 1947968   0    0     0    28 4260 8676 17 18 64  1  0  0
 0  0      0 746532 115716 1947968   0    0     0     0 3427 7074 11 10 79  0  0  0
 0  0      0 746532 115716 1947968   0    0     0    28 3238 5853  7  6 88  0  0  0
 0  0      0 746532 115716 1947968   0    0     0     0 3417 6199  9  5 86  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 746532 115724 1947960   0    0     0    84 3385 7172  7  5 88  0  0  0
 0  0      0 746532 115724 1947972   0    0     0     0 3448 6754  8  6 86  0  0  0
 0  0      0 746532 115724 1947972   0    0     0    28 3254 6638  6  7 87  0  0  0
 0  0      0 746532 115724 1947976   0    0     0    28 4252 9195 14  9 78  0  0  0
 2  0      0 746532 115732 1947972   0    0     0    84 3563 7376  7  7 86  0  0  0
 0  0      0 746532 115732 1947980   0    0     0    24 3671 7897 10  7 83  0  0  0
 0  0      0 746532 115732 1947980   0    0     0     0 4180 9316 14 14 72  0  0  0
 0  0      0 746532 115740 1947992   0    0     0   120 3533 7138 11 10 79  0  0  0
 0  0      0 746532 115752 1947980   0    0     0   332 4385 8584 15 12 73  1  0  0
 2  0      0 746532 115756 1948016   0    0     0   240 4625 9553 20 13 66  1  0  0
 0  0      0 746532 115756 1948020   0    0     0    16 3298 6402  8  6 86  0  0  0
 0  0      0 746532 115760 1948020   0    0     0    56 3648 6942  9  6 85  0  0  0
 0  0      0 746532 115760 1948024   0    0     0     0 3219 6531  6  7 88  0  0  0
 1  0      0 746532 115760 1948024   0    0     0    52 4489 9225 18 12 70  0  0  0
 1  0      0 746532 115760 1948024   0    0     0    80 3975 7973 11  9 80  0  0  0
 0  0      0 746532 115764 1948028   0    0     0    64 3760 8104 11  9 80  0  0  0
16  0      0 746532 115764 1948028   0    0     0     0 4026 8692 14 10 76  0  0  0
 0  0      0 746532 115764 1948028   0    0     0    28 3579 7957 11 11 79  0  0  0
 0  0      0 746532 115764 1948028   0    0     0     0 3114 6206  9  7 84  0  0  0
 0  0      0 746532 115764 1948028   0    0     0    24 3665 7499  9  8 84  0  0  0
 0  0      0 746532 115764 1948028   0    0     0    40 3451 7645  7  8 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 746532 115768 1948032   0    0     0    68 3691 7593  8  8 84  1  0  0
10  0      0 746532 115772 1948028   0    0     0    44 3157 6864  9 12 79  0  0  0
 0  0      0 746532 115776 1948056   0    0     0   308 5340 11499 24 15 60 1  0  0
 0  0      0 746532 115780 1948060   0    0     0   212 4446 8884 13  9 78  0  0  0
 0  0      0 746532 115784 1948068   0    0     0    52 3650 7543  9  8 83  0  0  0
 0  0      0 746532 115784 1948076   0    0     0    24 3420 7325  8  8 84  0  0  0
 0  0      0 746532 115784 1948076   0    0     0    28 4583 10223 22 19 58 1  0  0
 0  0      0 746532 115784 1948076   0    0     0     0 3100 6065  8  6 86  0  0  0
 0  0      0 746532 115784 1948076   0    0     0    28 3134 6323  7  6 88  0  0  0
 0  0      0 746532 115784 1948076   0    0     0    16 3148 5823  7  7 87  0  0  0
 1  0      0 746532 115788 1948084   0    0     0    88 3648 8014 10  8 82  0  0  0
 0  0      0 746532 115788 1948084   0    0     0    28 3079 6226  7  8 85  0  0  0
 1  0      0 746532 115788 1948084   0    0     0    28 4477 9959 18 11 71  0  0  0
 0  0      0 746532 115792 1948088   0    0     0   112 3363 6388 11  7 81  1  0  0
 2  0      0 746532 115792 1948088   0    0     0    28 3386 6721 10  8 82  0  0  0
 2  0      0 746532 115792 1948088   0    0     0     0 3320 6462  5  5 90  0  0  0
 0  0      0 746532 115796 1948096   0    0     0    92 4687 9520 24 16 60  0  0  0
 0  0      0 746532 115808 1948100   0    0     0   280 4609 9067 16 10 73  1  0  0
 0  0      0 746532 115816 1948124   0    0     0   244 4531 9922 17 10 73  0  0  0
 0  0      0 746532 115816 1948124   0    0     0    16 3585 7141  7  6 86  0  0  0
 1  0      0 746532 115816 1948124   0    0     0    28 3753 8384 11  8 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 746532 115816 1948124   0    0     0     0 3109 6731  6  6 87  0  0  0
 2  0      0 746532 115820 1948128   0    0     0    56 4729 10759 14 11 74 0  0  0
 0  0      0 746280 115820 1948128   0    0     0    40 3843 7770 14  8 78  0  0  0
 0  0      0 743508 115824 1948132   0    0     0    72 3975 8423 11  8 81  0  0  0
 0  0      0 743508 115824 1948132   0    0     0     0 3559 6896  9  8 83  0  0  0
 0  0      0 743508 115824 1948136   0    0     0    28 4916 10442 21 15 64 0  0  0
 0  0      0 743004 115824 1948136   0    0     0     0 3536 7576  8  7 85  0  0  0
 2  0      0 743004 115824 1948136   0    0     0    24 4245 8429 10  7 83  1  0  0
 0  0      0 743004 115824 1948136   0    0     0    16 3470 5726  6  5 89  0  0  0
 3  0      0 743004 115828 1948140   0    0     0    84 3761 6688 20  8 73  0  0  0
 4  0      0 743004 115828 1948140   0    0     0     8 3351 6045  8  6 86  0  0  0
 0  0      0 743004 115844 1948160   0    0     0   344 6013 12405 22 15 63 0  0  0
 0  0      0 743004 115856 1948176   0    0     0   240 4435 8544 14 10 76  1  0  0
 0  0      0 743004 115856 1948176   0    0     0    72 3659 6732  7  6 87  0  0  0
 0  0      0 743004 115856 1948176   0    0     0     0 3340 5492  6  7 88  0  0  0
22  0      0 743004 115860 1948180   0    0     0    48 4071 8451 16 10 73  0  0  0
 0  0      0 743004 115860 1948180   0    0     0     0 4087 8525 10 11 79  0  0  0
 0  0      0 743004 115860 1948180   0    0     0    28 3543 6949  9  6 85  0  0  0
 1  0      0 743004 115860 1948180   0    0     0    16 3267 6177  4  3 92  0  0  0
 2  0      0 743004 115860 1948180   0    0     0    28 3553 7058  7  7 85  0  0  0
 0  0      0 743004 115860 1948180   0    0     0     0 3186 6036  6  6 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 743004 115868 1948184   0    0     0    68 4611 9927 13 12 75  0  0  0
 0  0      0 743004 115868 1948184   0    0     0    32 3625 6703  7  7 86  0  0  0
 0  0      0 743004 115872 1948188   0    0     0   100 3786 7093  8  7 85  0  0  0
 0  0      0 743004 115872 1948188   0    0     0     0 3635 5879  8  8 84  0  0  0
 6  0      0 743004 115872 1948196   0    0     0    64 3952 7000 11  8 81  0  0  0
 0  0      0 743004 115876 1948208   0    0     0   284 5913 12853 24 18 57 0  0  0
 0  0      0 743004 115880 1948224   0    0     0   288 4985 10140 16 9 74  1  0  0
 0  0      0 743004 115880 1948224   0    0     0    16 3618 6998  9  6 85  0  0  0
 0  0      0 743004 115880 1948224   0    0     0    28 3566 6970  8  8 84  0  0  0
 2  0      0 743004 115880 1948224   0    0     0     0 3349 6523  6  6 89  0  0  0
 0  0      0 743004 115880 1948228   0    0     0    52 4080 8658 15 12 73  0  0  0
 0  0      0 743004 115880 1948228   0    0     0    36 3725 6898  7  6 87  0  0  0
 1  0      0 743004 115880 1948228   0    0     0    52 3716 7090 11  8 81  0  0  0
 2  0      0 743004 115880 1948228   0    0     0    24 3372 6116  7  7 86  0  0  0
 0  0      0 743004 115888 1948228   0    0     0    28 3737 7173  8  7 85  0  0  0
 0  0      0 743004 115888 1948232   0    0     0    20 4303 8659 16 13 71  0  0  0
 0  0      0 743004 115888 1948232   0    0     0     4 3542 6791  8  6 85  0  0  0
 0  0      0 743004 115888 1948232   0    0     0    32 3302 6621  5  5 90  0  0  0
 2  0      0 742752 115888 1948232   0    0     0     0 3524 8433  8  8 84  0  0  0
10  0      0 742752 115892 1948236   0    0     0    52 3530 6952  7  7 85  1  0  0
 0  0      0 742752 115912 1948256   0    0     0   328 5725 12223 21 14 65 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 742752 115916 1948272   0    0     0   264 4887 9947 18 10 71  1  0  0
 0  0      0 742752 115916 1948272   0    0     0    48 3591 6437  7  5 88  0  0  0
 0  0      0 742752 115916 1948272   0    0     0    28 3922 7689 10  9 81  0  0  0
 0  0      0 742752 115916 1948272   0    0     0     0 3407 6364  6  6 88  0  0  0
 3  0      0 742752 115920 1948276   0    0     0    48 4152 9849 15 13 72  0  0  0
 0  0      0 742752 115920 1948276   0    0     0     0 3390 6152  7  6 87  0  0  0
 1  0      0 742752 115920 1948280   0    0     0    44 3531 6250  6  5 89  0  0  0
 0  0      0 742752 115920 1948280   0    0     0     0 3959 8039  8  7 85  0  0  0
 0  0      0 742752 115920 1948280   0    0     0    28 3371 6398  6  7 87  0  0  0
 0  0      0 742752 115920 1948280   0    0     0     0 4163 9597 13 12 75  0  0  0
 0  0      0 742752 115936 1948284   0    0     0    96 3845 6875  9  7 84  0  0  0
 0  0      0 742752 115936 1948284   0    0     0    28 3176 6345  6  6 88  0  0  0
 2  0      0 742752 115936 1948288   0    0     0    72 3710 6845  8  7 85  0  0  0
 2  0      0 742752 115936 1948288   0    0     0     0 3325 6036  7  5 88  0  0  0
 0  0      0 742752 115948 1948312   0    0     0   336 5667 12610 23 15 61 1  0  0
 0  0      0 742752 115960 1948320   0    0     0   176 4622 9692 16 12 72  0  0  0
 1  0      0 742752 115960 1948324   0    0     0   104 3843 6982 10  6 84  0  0  0
 0  0      0 741492 115960 1948324   0    0     0     0 3734 7701  7  8 85  0  0  0
 0  0      0 741492 115960 1948324   0    0     0    28 3460 6537  7  7 85  0  0  0
 0  0      0 741492 115960 1948324   0    0     0     0 4205 9136 16  7 76  0  0  0
 1  0      0 741492 115968 1948328   0    0     0   100 3987 7947  9  9 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 739728 115968 1948328   0    0     0     0 3853 8440  9  9 82  0  0  0
 0  0      0 739728 115968 1948328   0    0     0    76 3914 8035 12 10 78  1  0  0
 0  0      0 739728 115968 1948328   0    0     0     0 3659 7015  8  6 85  0  0  0
 2  0      0 739728 115972 1948332   0    0     0    48 4067 8286 11  8 81  0  0  0
