Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /,21499,0,120,208.9235952935965,4.779606999818498,4228.106687000036,10016.674031350296,71.60580267917845,0.0,120,180,220,260,380,560,1400,2300,3700,4200,4200
GET,GET /?currency=X,17263,0,120,210.27715885639807,4.963937999946211,4208.404627000164,10017.072988472455,57.49713808319725,0.0,120,170,220,260,380,590,1500,2200,3700,4100,4200
GET,GET /?product_id=X,2225,0,120,207.995820032815,4.845576999741752,3748.6968509997496,10017.174382022471,7.4107126359910716,0.0,120,180,220,270,380,580,1300,2000,3500,3700,3700
GET,GET /cart,8642,0,62,107.35749136993591,6.291270000019722,2217.866533000233,12146.755496412867,28.78354094392577,0.0,62,89,110,130,200,310,660,930,1800,2200,2200
GET,GET /product/[id],14746,0,54,87.98872306598365,6.085764000090421,1787.8894059999766,7576.5480130204805,49.113873496774985,0.0,54,76,96,110,170,270,480,640,1300,1800,1800
POST,POST /cart (add),10644,0,110,172.4249564625131,14.425873000163847,2796.880766999948,17347.58474257798,35.45151698763549,0.0,110,140,180,210,300,530,980,1400,2600,2800,2800
POST,POST /cart (pre-checkout add),4379,0,100,171.95033170701078,14.952696999898762,2944.7697450000305,17358.746517469743,14.584948599103328,0.0,100,140,180,200,310,530,1000,1300,2500,2900,2900
POST,POST /cart/checkout,4379,0,30,41.05471921900756,6.538059000376961,697.7098439997462,6431.933774834437,14.584948599103328,0.0,30,39,46,52,72,110,160,220,430,700,700
POST,POST /cart/empty,4163,0,140,236.32653050227964,9.153730999969412,4301.3007149997975,9973.422531828008,13.865526608373408,0.0,140,200,260,300,430,660,1500,2100,4100,4300,4300
POST,POST /setCurrency,6483,0,140,246.63188557735631,9.01847800014366,4171.400819000155,10018.297084683018,21.592651693991066,0.0,140,200,260,300,430,710,1700,2600,3800,4200,4200
,Aggregated,94423,0,91,171.15004854907235,4.779606999818498,4301.3007149997975,10829.485570253011,314.49066032727416,0.0,91,140,180,210,330,490,1100,1700,3600,4100,4300
