procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1008244 12556 1771240   0    0   128   409 5762   33  9 24 67  0  0  0
 0  0      0 1007992 12556 1771252   0    0     0     0 2212 1848  3  8 89  0  0  0
 2  0      0 1006732 12556 1771252   0    0     0     0 2433 2282  2  7 91  0  0  0
 0  0      0 1006228 12556 1771252   0    0     0     0 2632 2825  3  8 90  0  0  0
 0  0      0 1005472 12556 1771252   0    0     0     0 3014 3338  4 11 85  0  0  0
 0  0      0 1005220 12556 1771252   0    0     0     0 3559 3774  5 13 82  0  0  0
 1  0      0 1005220 12564 1771248   0    0     0    16 3594 4271  4 12 84  0  0  0
 1  0      0 1004464 12564 1771256   0    0     0     0 3999 4779  5 16 79  0  0  0
 2  0      0 1003708 12564 1771260   0    0     0     0 4171 4932  6 17 77  0  0  0
 1  0      0 1003456 12564 1771268   0    0     0     0 4311 5211  9 22 70  0  0  0
 0  0      0 1002984 12564 1771268   0    0     0    80 3716 3777  7 22 71  0  0  0
 0  0      0 1002732 12564 1771272   0    0     0     0 4974 6041  9 21 70  0  0  0
 0  0      0 1001472 12572 1771276   0    0     0    20 4413 4876  7 19 74  0  0  0
 0  0      0 1001472 12572 1771280   0    0     0     0 5030 5629  7 20 73  0  0  0
 1  0      0 1001472 12572 1771280   0    0     0     0 3752 4137 10 28 62  0  0  0
 0  0      0 1001000 12572 1771284   0    0     0     4 3882 4256  8 26 66  0  0  0
 0  0      0 1000752 12572 1771288   0    0     0     0 4813 5352  9 28 63  0  0  0
 1  0      0 1000752 12580 1771288   0    0     0    20 5473 5878  9 26 65  0  0  0
 1  0      0 998232  12580 1771296   0    0     0     0 5249 5819 11 27 62  0  0  0
 0  0      0 997984  12580 1771300   0    0     0     0 6228 7234 14 30 56  0  0  0
 0  0      0 997484  12580 1771304   0    0     0   164 4611 4684 11 30 60  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 997484  12580 1771308   0    0     0     0 4632 4571 10 21 69  0  0  0
 2  0      0 995472  12588 1771304   0    0     0    24 3964 3781  7 22 70  0  0  0
 2  0      0 995224  12588 1771316   0    0     0     0 3961 3930  7 17 76  0  0  0
 0  0      0 994752  12588 1771320   0    0     0     0 5280 5102 12 29 59  0  0  0
 0  0      0 994256  12588 1771332   0    0     0     0 4911 4676 13 34 53  0  0  0
 1  0      0 994256  12588 1771336   0    0     0    40 5212 5691 10 32 58  0  0  0
 2  0      0 994008  12596 1771332   0    0     0    32 4721 5630 10 34 56  0  0  0
 0  0      0 992544  12596 1771344   0    0     0     0 4618 4780 13 30 57  0  0  0
 0  0      0 992544  12596 1771364   0    0     0     0 3877 4424 10 21 69  0  0  0
 3  0      0 992044  12596 1771368   0    0     0     0 4148 3687  9 25 66  0  0  0
 9  0      0 991796  12596 1771372   0    0     0     0 5871 6373 13 26 61  0  0  0
 3  0      0 991048  12604 1771368   0    0     0    12 5930 6622 13 31 56  0  0  0
 0  0      0 991048  12604 1771388   0    0     0     0 5690 5658 11 25 64  0  0  0
 3  0      0 990576  12604 1771396   0    0     0     0 6723 7126 13 32 55  0  0  0
 6  0      0 990328  12604 1771400   0    0     0     0 5224 4694  8 28 63  0  0  0
 1  0      0 989832  12604 1771400   0    0     0    64 6671 5995 14 36 50  0  0  0
 1  0      0 989112  12612 1771404   0    0     0    24 6559 6419 12 35 54  0  0  0
 3  0      0 988864  12612 1771416   0    0     0     0 6294 6336 11 31 57  0  0  0
 3  0      0 988616  12612 1771424   0    0     0     0 7075 7818 17 37 47  0  0  0
 4  0      0 988368  12612 1771428   0    0     0     0 5891 5432  9 29 62  0  0  0
 3  0      0 988120  12612 1771436   0    0     0    40 6466 6866 14 32 55  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 987872  12620 1771428   0    0     0    20 6691 6782 13 37 50  0  0  0
 3  0      0 987624  12620 1771444   0    0     0     0 7267 7035 12 37 50  0  0  0
 5  0      0 986904  12620 1771448   0    0     0     0 7194 6764 19 40 41  0  0  0
 4  0      0 986656  12620 1771460   0    0     0     0 5915 5450  9 31 60  0  0  0
 0  0      0 986160  12620 1771460   0    0     0     0 6804 6874 14 35 51  0  0  0
