procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 736612 120384 1956040   0    0     1   466 3629   32  5  3 92  0  0  0
 2  0      0 736612 120388 1956072   0    0     0   108 3517 6918  5  4 90  0  0  0
 3  0      0 735856 120388 1956120   0    0     0    16 3506 6467  5  4 91  0  0  0
 4  0      0 735856 120388 1956180   0    0     0    32 4107 7342  7  6 86  1  0  0
 0  0      0 735856 120388 1956200   0    0     0     0 3273 6891  4  3 92  0  0  0
 2  0      0 735856 120392 1956216   0    0     0    52 3486 7092  7  6 87  0  0  0
 0  0      0 735856 120392 1956228   0    0     0    48 4223 9632 11  7 83  0  0  0
 2  0      0 735856 120392 1956244   0    0     0    24 3600 7094  6  5 90  0  0  0
 0  0      0 735856 120392 1956248   0    0     0     0 3024 5558  4  4 91  0  0  0
 0  0      0 735856 120396 1956244   0    0     0    76 3764 7130  9  6 85  0  0  0
 0  0      0 735100 120396 1956268   0    0     0    24 3887 7503  9  8 84  0  0  0
 1  0      0 735100 120396 1956268   0    0     0    28 3582 7127  7  6 87  0  0  0
 0  0      0 734092 120404 1956264   0    0     0   268 4766 9726 11  9 79  1  0  0
 1  0      0 734092 120408 1956284   0    0     0   252 4678 9284 20 15 65  0  0  0
 0  0      0 734092 120408 1956304   0    0     0   108 3915 6985  9  6 84  0  0  0
 1  0      0 734092 120408 1956304   0    0     0    28 3460 5884  8  6 85  1  0  0
 3  0      0 734092 120408 1956304   0    0     0    64 4390 9437 13  8 80  0  0  0
 0  0      0 734092 120408 1956308   0    0     0    24 3671 6594 11  5 84  0  0  0
 0  0      0 734092 120408 1956308   0    0     0    48 3304 6612  6  7 87  0  0  0
 1  0      0 734092 120408 1956308   0    0     0    32 3790 7840 11  9 79  0  0  0
 0  0      0 734092 120408 1956308   0    0     0    68 3916 8267 11  9 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
