procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 111820  43964 2101944   0    0     0  7036 10230 15195 43 52 5 0  0  0
 3  0      0 108028  43988 2102308   0    0     0   244 13170 18368 41 56 2 0  0  0
 5  0      0 105988  43996 2102680   0    0     0   112 13951 19313 45 53 2 0  0  0
 3  0      0 105512  43996 2102992   0    0     0     0 12461 15570 42 51 7 0  0  0
 9  0      0 102948  43996 2103308   0    0     0    28 11517 16412 39 58 4 0  0  0
 7  0      0 101552  43996 2103668   0    0     0    24 12039 16701 40 55 5 0  0  0
 5  0      0 114896  43996 2103804   0    0     0    56 12647 16902 45 53 3 0  0  0
 6  0      0 113704  44000 2104132   0    0     0    28 12505 16265 43 53 5 0  0  0
 7  0      0 112316  44000 2104500   0    0     0    28 13080 16454 43 54 3 0  0  0
 5  0      0 109128  44004 2104772   0    0     0    60 11366 16621 41 55 4 0  0  0
 8  0      0 107708  44004 2105164   0    0     0    24 12139 14257 42 54 3 0  0  0
 2  0      0 105720  44004 2105468   0    0     0  3344 12457 16715 40 55 5 0  0  0
 3  0      0 102708  44004 2105780   0    0     0    40 11154 15851 44 53 3 0  0  0
10  0      0 112572  44004 2106016   0    0     0     0 11870 17583 40 57 3 0  0  0
 7  0      0 110460  44012 2106316   0    0     0    72 13210 18771 41 53 5 0  0  0
 5  0      0 109064  44028 2106616   0    0     0   192 13408 20274 46 49 5 0  0  0
 5  0      0 107524  44048 2106968   0    0     0   316 11090 15752 45 50 5 0  0  0
 3  0      0 104788  44052 2107336   0    0     0    84 14362 20607 42 52 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 101744  44052 2107668   0    0     0    24 11400 15679 39 58 3 0  0  0
17  0      0 112332  44052 2107772   0    0     0    28 12710 15915 41 57 2 0  0  0
 8  0      0 110708  44056 2108120   0    0     0    80 12931 16592 39 54 7 0  0  0
 3  0      0 107776  44056 2108468   0    0     0     0 12978 15632 39 59 3 0  0  0
12  0      0 106828  44056 2108832   0    0     0    44 12269 16860 50 47 4 0  0  0
 4  0      0 103868  44056 2109184   0    0     0     0 11946 16907 41 57 3 0  0  0
 3  0      0 102028  44056 2109504   0    0     0    24 12001 17184 44 53 3 0  0  0
 4  0      0 108656  44064 2109692   0    0     0    60 13964 18612 43 53 4 0  0  0
 4  0      0 105292  44064 2110040   0    0     0    56 14012 22412 41 54 5 0  0  0
 3  0      0 103716  44064 2110368   0    0     0     0 14446 22517 41 54 5 0  0  0
 5  0      0 101624  44064 2110720   0    0     0    28 13676 20872 41 54 5 0  0  0
 3  0      0 107252  44064 2110580   0    0     0     0 13043 20169 39 56 5 0  0  0
 9  0      0 105856  44096 2110920   0    0     0   268 10664 14730 42 53 5 0  0  0
 6  0      0 101916  44120 2111224   0    0     0   324 13278 17852 45 51 4 0  0  0
 4  0      0 113284  44064 2102132   0    0     0   128 13851 19216 44 52 4 0  0  0
 6  0      0 111956  44064 2102508   0    0     0     0 14631 21605 38 57 5 0  0  0
 4  0      0 110756  44064 2102812   0    0     0    28 12888 19238 41 55 4 0  0  0
 2  0      0 109108  44064 2103112   0    0     0    24 12375 14612 44 55 1 0  0  0
 4  0      0 105752  44076 2103456   0    0     0  8344 11804 15826 42 56 2 0  0  0
 8  0      0 103944  44076 2103808   0    0     0     0 10717 14997 40 57 2 0  0  0
14  0      0 102324  44076 2104216   0    0     0     0 13929 19511 39 54 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 112032  44076 2104304   0    0     4    28 13937 22841 39 56 5 0  0  0
10  0      0 110328  44076 2104640   0    0     0    48 11980 14841 43 53 4 0  0  0
 4  0      0 108128  44076 2104948   0    0     0  1944 12968 17469 43 53 4 0  0  0
 7  0      0 106220  44084 2105268   0    0     0    52 11220 15659 40 56 4 0  0  0
 9  0      0 104404  44092 2105640   0    0     0    60 12071 15424 42 57 1 0  0  0
 3  0      0 111192  44064 2101380   0    0     0     0 12987 18013 41 56 3 0  0  0
 9  0      0 110688  44080 2101528   0    0     0   228 13393 19509 43 49 8 0  0  0
 3  0      0 108508  44096 2101872   0    0     0   316 12434 15719 41 55 3 1  0  0
 2  0      0 107392  44096 2102236   0    0     0    56 13072 14895 40 55 6 0  0  0
 6  0      0 107264  44096 2102576   0    0     0     0 12444 13966 38 50 12 0 0  0
 2  0      0 105396  44100 2102904   0    0     0    60 11655 15409 41 56 3 0  0  0
 2  0      0 105060  44100 2103240   0    0     0    24 13284 16894 40 55 5 0  0  0
 5  0      0 102972  44100 2103572   0    0     0    52 13540 16394 41 56 3 0  0  0
 9  0      0 101828  44100 2103892   0    0     0    16 11828 16009 38 57 5 0  0  0
 5  0      0 111244  44096 2103188   0    0    92    24 11226 13393 42 53 5 0  0  0
 3  0      0 109760  44100 2103552   0    0     0    32 11871 14993 43 53 4 0  0  0
 2  0      0 107612  44108 2103808   0    0     0    52 12280 18461 41 54 5 0  0  0
 9  0      0 105208  44108 2104184   0    0     0    60 11581 13803 41 56 3 0  0  0
 5  0      0 103564  44108 2104488   0    0     0    24 10442 14776 39 57 4 0  0  0
16  0      0 101920  44108 2104784   0    0     0     0 10996 15391 42 53 4 0  0  0
 8  0      0 110016  44096 2102920   0    0     0    24 11226 14634 41 56 3 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 109088  44108 2103160   0    0     0   176 9973 12234 45 54 1  0  0  0
10  0      0 106656  44124 2103440   0    0     0   196 9117 14948 43 55 2  0  0  0
 7  0      0 102776  44124 2103716   0    0     0    44 10370 17496 45 51 3 0  0  0
10  0      0 123212  44060 2094800   0    0    36    24 10313 14851 40 54 7 0  0  0
 5  0      0 117760  44060 2094940   0    0     0     0 10311 14084 45 50 5 0  0  0
13  0      0 115364  44060 2095100   0    0     0    28 8563 12682 44 54 2  0  0  0
 2  0      0 111960  44068 2095476   0    0     0    96 10403 14885 42 54 4 0  0  0
 5  0      0 110468  44068 2095784   0    0     0  7948 10808 14146 41 53 6 0  0  0
 5  0      0 108416  44068 2096136   0    0     0     0 12131 17019 43 54 3 0  0  0
 6  0      0 107496  44068 2096384   0    0     0    28 10678 15717 42 54 4 0  0  0
 4  0      0 105088  44068 2096796   0    0     0    24 13473 17581 43 53 4 0  0  0
 5  0      0 103944  44084 2097108   0    0     0   144 12377 15531 37 54 9 0  0  0
12  0      0 101304  44084 2097440   0    0     0  1612 10490 16930 39 59 2 0  0  0
 8  0      0 125856  44084 2097556   0    0     0    24 10174 15170 41 56 4 0  0  0
 7  0      0 122508  44084 2097816   0    0     0     0 11674 18602 38 59 3 0  0  0
 6  0      0 119868  44084 2098152   0    0     0    28 11555 17484 43 53 4 0  0  0
 7  0      0 117180  44092 2098440   0    0     0   136 12408 16988 43 52 5 0  0  0
 9  0      0 112936  44092 2098856   0    0     0    28 11817 13995 40 56 4 0  0  0
 8  0      0 109644  44092 2099116   0    0     0     0 10215 13891 41 57 3 0  0  0
 4  0      0 107104  44092 2099420   0    0     0    32 10759 15294 42 56 2 0  0  0
 5  0      0 105936  44092 2099764   0    0     0     0 10826 15166 42 56 3 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 103872  44108 2100156   0    0     0   144 12296 18154 40 55 5 0  0  0
 9  0      0 102672  44108 2100352   0    0     0    16 10708 14464 41 55 4 0  0  0
 4  0      0 100212  44108 2100700   0    0     0    24 11158 14774 39 56 5 0  0  0
11  0      0 119376  43936 2082000   0    0     0     0 11874 13501 43 53 4 0  0  0
 9  0      0 116356  43936 2082360   0    0     4    24 11304 17581 42 54 3 0  0  0
 5  0      0 115408  43944 2082668   0    0     0    72 11067 15417 43 53 4 0  0  0
 4  0      0 114240  43952 2082956   0    0     0    48 10440 15005 38 58 4 0  0  0
11  0      0 112096  43952 2083164   0    0     0     0 8733 13062 42 55 3  0  0  0
 8  0      0 108128  43952 2083396   0    0     0    24 9009 11606 41 55 4  0  0  0
 6  0      0 129536  43952 2083744   0    0     0     0 10735 12237 41 58 2 0  0  0
 5  0      0 123408  43952 2084136   0    0     0    28 10967 12984 42 56 2 0  0  0
 6  0      0 121484  43960 2084428   0    0     0  6352 11563 18189 41 55 4 0  0  0
11  0      0 120064  43960 2084760   0    0     0     0 10876 16398 39 57 5 0  0  0
 7  0      0 117736  43968 2085052   0    0     0    80 10456 15397 40 56 4 0  0  0
 9  0      0 116344  43968 2085328   0    0     0     0 10130 13652 41 56 3 0  0  0
11  0      0 115172  43968 2085616   0    0     0    56 10111 13641 44 53 2 0  0  0
 3  0      0 112812  43968 2085940   0    0     0    24 10441 14260 36 61 3 0  0  0
 4  0      0 110948  43968 2086232   0    0     0    28 10018 14592 43 53 3 0  0  0
10  0      0 109780  43976 2086516   0    0     0    32 11299 14405 41 57 3 0  0  0
 3  0      0 108668  43984 2086772   0    0     0    48 9644 12586 41 55 4  0  0  0
10  0      0 105884  43984 2087188   0    0     0    24 10690 13154 41 53 5 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 104500  43984 2087424   0    0     0    44 11259 14710 42 54 4 0  0  0
 6  0      0 103328  43984 2087764   0    0     0     0 11483 14444 42 55 3 0  0  0
13  0      0 102384  43984 2088052   0    0     0    28 11626 15611 42 55 3 0  0  0
10  0      0 100760  43992 2088356   0    0     0    32 10630 14442 45 51 5 0  0  0
 4  0      0 106128  44000 2088416   0    0     0  4044 12058 16854 45 51 4 0  0  0
 4  0      0 102724  44000 2088684   0    0     0    24 10013 13830 43 53 4 0  0  0
 7  0      0 128172  44000 2089040   0    0     0    24 12243 16481 41 55 4 0  0  0
 3  0      0 125612  44000 2089396   0    0     0     0 11813 17666 41 56 4 0  0  0
 5  0      0 124660  44000 2089660   0    0     0    28 11632 14921 41 53 5 0  0  0
 2  0      0 123492  44012 2089964   0    0     0    80 10860 13999 37 55 8 0  0  0
 8  0      0 122572  44012 2090240   0    0     0    64 11496 14397 46 50 4 0  0  0
 8  0      0 120956  44012 2090596   0    0     0     0 10347 12888 42 55 3 0  0  0
 6  0      0 118616  44012 2090924   0    0     0    28 11783 14373 39 56 5 0  0  0
 2  0      0 116604  44012 2091304   0    0     0     0 13157 17992 41 55 4 0  0  0
 9  0      0 115436  44020 2091536   0    0     0    92 10381 15185 38 58 4 0  0  0
 5  0      0 111860  44020 2091896   0    0     0    24 10152 17352 41 55 4 0  0  0
 2  0      0 110188  44020 2092148   0    0     0    24 10551 13261 45 51 4 0  0  0
 8  0      0 106524  44020 2092468   0    0     0     0 11605 12320 37 51 13 0 0  0
15  0      0 105128  44020 2092820   0    0     0    28 12429 16122 40 57 3 0  0  0
 8  0      0 102784  44028 2093144   0    0     0    60 13465 17642 39 58 3 0  0  0
 6  0      0 101416  44036 2093480   0    0     0   100 11488 16843 40 58 2 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 126276  44036 2093704   0    0     8     0 9606 10976 39 58 3  0  0  0
 8  0      0 121004  44036 2094060   0    0     0    28 11708 14616 43 54 3 0  0  0
 5  0      0 117964  44040 2094408   0    0     0    56 11887 16651 41 57 3 0  0  0
10  0      0 117516  44040 2094740   0    0     0    68 13546 19747 40 52 7 0  0  0
 5  0      0 114392  44040 2094992   0    0     0     0 11171 17739 39 59 3 0  0  0
 5  0      0 111040  44044 2095336   0    0     0    84 9768 13501 40 57 3  0  0  0
12  0      0 103968  44044 2095656   0    0     0     0 10581 13927 40 57 3 0  0  0
 6  0      0 103328  44040 2094964   0    0     0    24 11331 16532 41 55 4 0  0  0
10  0      0 101548  44040 2095188   0    0     0    28 10447 14964 38 58 4 0  0  0
 3  0      0 127644  44040 2095460   0    0     0    44 10975 15138 39 57 3 0  0  0
 8  0      0 125792  44044 2095804   0    0     0    36 12433 15409 38 55 7 0  0  0
 4  0      0 123896  44052 2096128   0    0     0    48 11221 15388 37 59 4 0  0  0
 8  0      0 121800  44052 2096476   0    0     0     0 12020 15110 41 54 5 0  0  0
 2  0      0 121104  44052 2096772   0    0     0  9500 10980 13628 43 52 5 0  0  0
 6  0      0 118896  44052 2097080   0    0     0     0 11671 14702 43 55 2 0  0  0
 2  0      0 115744  44052 2097368   0    0     0    52 11170 12927 40 56 4 0  0  0
 6  0      0 110940  44060 2097752   0    0     0    64 11181 14520 39 58 3 0  0  0
 3  0      0 109548  44068 2098064   0    0     0    48 10425 15871 40 56 4 0  0  0
10  0      0 106736  44068 2098296   0    0     0    40 10645 13951 39 58 2 0  0  0
11  0      0 104836  44068 2098568   0    0     0    60 10461 14547 52 46 2 0  0  0
 8  0      0 103168  44068 2098908   0    0     0     0 10404 16231 42 54 4 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 101064  44068 2099256   0    0     0    24 10992 15395 39 57 4 0  0  0
 7  0      0 101180  44072 2097968   0    0     0    48 10967 14700 41 56 3 0  0  0
 9  0      0 125008  44036 2097124   0    0     0    76 10902 16639 39 58 3 0  0  0
 7  0      0 122652  44036 2097364   0    0     0     0 11045 13860 46 53 1 0  0  0
 4  0      0 121032  44036 2097680   0    0     0    52 11718 16453 44 52 4 0  0  0
10  0      0 120312  44036 2097900   0    0     0     0 8804 12818 42 54 4  0  0  0
 7  0      0 117220  44036 2098288   0    0     0    24 11606 15071 41 56 3 0  0  0
 4  0      0 112688  44044 2098636   0    0     0    52 14446 20935 41 55 4 0  0  0
11  0      0 109580  44052 2099008   0    0     0   112 13786 21847 39 56 5 0  0  0
 8  0      0 107292  44052 2099348   0    0     0     0 12211 18381 39 58 3 0  0  0
14  0      0 105452  44052 2099588   0    0     0     4 13866 21367 37 58 5 0  0  0
 2  0      0 102908  44052 2100060   0    0     0    20 12596 19146 40 57 3 0  0  0
 3  0      0 101292  44060 2100352   0    0     0    76 11545 17696 40 57 3 0  0  0
19  0      0 127560  44012 2095940   0    0     0    24 10683 17195 44 54 3 0  0  0
 3  0      0 123812  44012 2096288   0    0    32    28 11711 17824 38 59 3 0  0  0
 4  0      0 117636  44012 2096752   0    0     0    20 11129 15582 41 57 2 0  0  0
 8  0      0 115988  44012 2097088   0    0     0     0 14316 21425 40 54 6 0  0  0
 0  0      0 114368  44016 2097388   0    0     0    72 15164 22876 41 55 4 0  0  0
 6  0      0 111320  44020 2097648   0    0     0    60 14408 21073 39 56 5 0  0  0
 3  0      0 109480  44020 2098036   0    0     0    48 13114 19769 38 58 4 0  0  0
11  0      0 107612  44020 2098328   0    0     0     0 12863 19470 37 57 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 105764  44020 2098708   0    0     0    24 12600 18304 39 57 4 0  0  0
 2  0      0 103924  44020 2099064   0    0     0    32 13026 20028 40 57 3 0  0  0
 7  0      0 102980  44020 2097060   0    0     0  9692 10626 15229 39 59 3 0  0  0
 6  0      0 136648  43956 2087752   0    0     0     0 11945 16603 40 58 2 0  0  0
 8  0      0 133172  43960 2088088   0    0     0    80 12777 17190 42 56 2 0  0  0
 3  0      0 131776  43960 2088408   0    0     0     0 13003 20054 39 58 3 0  0  0
 6  0      0 129420  43960 2088648   0    0     0    40 11560 16615 38 59 3 0  0  0
 2  0      0 126320  43960 2089076   0    0     0    68 10583 14472 39 58 3 0  0  0
 7  0      0 123036  43968 2089344   0    0     0   100 10110 14949 41 58 1 0  0  0
 3  0      0 119072  43968 2089684   0    0     0     0 11516 16373 38 59 2 0  0  0
 3  0      0 117704  43968 2089952   0    0     0    24 12832 20237 41 56 3 0  0  0
 3  0      0 115136  43968 2090280   0    0     0    32 11779 17180 40 58 2 0  0  0
 5  0      0 110048  43968 2090744   0    0     0    24 14273 20413 42 53 5 0  0  0
11  0      0 109144  43972 2091028   0    0     0    24 13334 18769 40 57 3 0  0  0
 7  0      0 107532  43980 2091392   0    0     0    88 13746 18276 40 55 5 0  0  0
 4  0      0 106360  43988 2091728   0    0     0   108 12529 16646 41 58 1 0  0  0
 4  0      0 131620  43996 2092060   0    0     0   200 12212 17781 42 54 3 0  0  0
 3  0      0 128548  44004 2092472   0    0     0    84 14197 21424 41 53 5 1  0  0
12  0      0 127376  44004 2092692   0    0     0    52 13985 20663 42 52 6 0  0  0
 4  0      0 127152  44004 2093096   0    0     0     0 13132 16333 41 52 7 0  0  0
 4  0      0 125980  44004 2093400   0    0     0    24 13387 17984 41 56 3 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 125256  44008 2093664   0    0     0    68 13111 17347 37 59 4 0  0  0
 2  0      0 122584  44008 2094084   0    0     0    28 12422 13874 40 53 7 0  0  0
 8  0      0 120376  44008 2094460   0    0     0     0 12298 17031 39 57 4 0  0  0
 4  0      0 115956  44008 2094808   0    0     0    48 13083 15969 42 56 2 0  0  0
 8  0      0 115228  44008 2095056   0    0     0     0 13156 16881 40 57 3 0  0  0
