procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 300644  32816 2241084   0    0     0     0 7431 11626 17 37 45 0  0  0
15  0      0 300392  32816 2241088   0    0     0     0 7008 9708 10 33 57  0  0  0
 0  0      0 299576  32816 2241092   0    0     0     0 6888 10507 12 39 49 0  0  0
10  0      0 298824  32816 2241096   0    0     0     0 7845 10603 12 42 46 0  0  0
10  0      0 298096  32824 2241104   0    0     0    48 6121 8598 14 32 54  0  0  0
 0  0      0 295580  32824 2241104   0    0     0   436 7399 11192 18 46 36 0  0  0
 9  0      0 295080  32824 2241128   0    0     0     0 6503 9397 14 39 47  0  0  0
 3  0      0 294828  32824 2241136   0    0     0     0 10556 15800 17 51 32 0 0  0
 0  0      0 294324  32824 2241144   0    0     0     0 9586 14254 18 48 34 0  0  0
 5  0      0 294076  32832 2241144   0    0     0    20 9191 12421 18 48 33 0  0  0
 1  0      0 292312  32832 2241152   0    0     0     0 10078 15673 26 54 20 0 0  0
 8  0      0 292064  32832 2241156   0    0     0     0 6242 8811 14 40 46  0  0  0
 0  0      0 291588  32832 2241156   0    0     0     0 4891 6300 13 32 55  0  0  0
12  0      0 290836  32832 2241172   0    0     8     0 7319 9697 14 45 41  0  0  0
 0  0      0 287312  32840 2241172   0    0     0    32 6952 9572 18 39 44  0  0  0
13  0      0 286812  32840 2241196   0    0     0     0 8619 12959 16 44 39 0  0  0
 5  0      0 286560  32840 2241200   0    0     0     0 10377 16148 24 51 25 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 286312  32840 2241208   0    0     0     0 9820 13912 19 55 26 0  0  0
 1  0      0 286312  32840 2241216   0    0     0     0 9856 14345 16 48 36 0  0  0
12  0      0 286064  32848 2241220   0    0     0    68 10374 14919 16 43 41 0 0  0
 7  0      0 284300  32848 2241228   0    0     0     0 10758 16502 21 52 27 0 0  0
 8  0      0 284300  32848 2241228   0    0     0     0 10026 14913 14 45 41 0 0  0
 7  0      0 284300  32848 2241240   0    0     0     0 10451 14981 17 48 35 0 0  0
 3  0      0 283736  32848 2241248   0    0     0     0 9941 14126 13 46 41 0  0  0
 8  0      0 283244  32856 2241252   0    0     0    16 9251 12226 17 38 46 0  0  0
 8  0      0 281736  32856 2241252   0    0     0     0 8426 10991 17 43 40 0  0  0
 8  0      0 281484  32856 2241264   0    0     0     0 11021 17479 25 57 18 0 0  0
 7  0      0 281484  32856 2241268   0    0     0     0 10745 15063 13 45 42 0 0  0
 2  0      0 281236  32856 2241272   0    0     0     0 9772 12999 15 51 34 0  0  0
 3  0      0 280736  32864 2241276   0    0     0    12 9796 13885 19 55 27 0  0  0
 1  0      0 280488  32864 2241284   0    0     0     0 10737 15717 24 58 18 0 0  0
 9  0      0 280488  32864 2241288   0    0     0     0 10838 15507 19 57 23 0 0  0
 0  0      0 280488  32864 2241292   0    0     0     0 10992 14752 21 61 18 0 0  0
 6  0      0 280240  32864 2241304   0    0     0     0 10693 15686 16 52 32 0 0  0
 3  0      0 280240  32868 2241308   0    0     0    16 10097 13787 18 52 30 0 0  0
 5  0      0 279992  32868 2241308   0    0     0     0 9415 12335 12 39 49 0  0  0
 0  0      0 279992  32868 2241312   0    0     0   164 10218 14532 23 51 25 0 0  0
 5  0      0 279992  32868 2241316   0    0     0     0 10754 15521 17 52 31 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 279744  32868 2241320   0    0     0     0 10684 14237 16 46 38 0 0  0
 4  0      0 279744  32868 2241324   0    0     0    20 9954 13692 18 50 32 0  0  0
14  0      0 278744  32868 2241328   0    0     0     0 10436 15612 25 50 25 0 0  0
 1  0      0 278492  32868 2241340   0    0     0    84 10543 14646 18 59 22 0 0  0
13  0      0 278244  32868 2241344   0    0     0     0 10655 15611 17 51 31 0 0  0
 6  0      0 277992  32868 2241348   0    0     0     0 10788 14649 19 60 21 0 0  0
 4  0      0 277992  32876 2241356   0    0     0    16 10938 15279 23 59 18 0 0  0
 7  0      0 277240  32876 2241356   0    0     0     0 9389 12945 13 43 44 0  0  0
 4  0      0 276992  32876 2241364   0    0     0     8 9511 12942 23 51 26 0  0  0
 4  0      0 276744  32876 2241368   0    0     0     0 10651 15291 18 53 29 0 0  0
17  0      0 276496  32876 2241376   0    0     0     0 10341 13767 19 56 26 0 0  0
 6  0      0 276496  32880 2241376   0    0     0    28 10260 13406 18 55 27 0 0  0
23  0      0 275744  32880 2241384   0    0     0     0 10474 14267 21 58 21 0 0  0
 6  0      0 275496  32880 2241392   0    0     0     0 9574 13561 17 46 37 0  0  0
 3  0      0 275000  32880 2241392   0    0     0     0 10281 13864 18 55 26 0 0  0
13  0      0 274752  32880 2241404   0    0     0     0 8811 11784 15 49 36 0  0  0
 2  0      0 274252  32880 2241404   0    0     0     0 9241 12118 16 47 36 0  0  0
 1  0      0 272996  32884 2241412   0    0     0    16 9321 12479 17 48 36 0  0  0
 5  0      0 272996  32884 2241412   0    0     0     0 10416 14113 18 50 32 0 0  0
10  0      0 272748  32884 2241420   0    0     0     0 10642 14129 22 53 25 0 0  0
 0  0      0 272748  32884 2241424   0    0     0     0 10421 15120 15 49 36 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 272500  32884 2241428   0    0     0     0 10511 14385 19 50 31 0 0  0
 7  0      0 271496  32888 2241440   0    0     0    12 10802 15333 22 51 28 0 0  0
 8  0      0 271248  32888 2241444   0    0     0     0 10191 13400 18 56 26 0 0  0
 6  0      0 270776  32888 2241448   0    0     0     0 10557 15191 18 52 30 0 0  0
10  0      0 270528  32888 2241456   0    0     0     0 9988 13104 16 46 38 0  0  0
 0  0      0 270280  32888 2241456   0    0     0     0 10448 15716 17 50 34 0 0  0
 5  0      0 269276  32892 2241464   0    0     0    16 9577 12518 13 38 49 0  0  0
 1  0      0 269028  32892 2241480   0    0     0   168 10255 13110 17 53 30 0 0  0
10  0      0 268336  32892 2241484   0    0     0     0 9459 12722 17 46 37 0  0  0
 2  0      0 267836  32892 2241488   0    0     0     0 10572 14167 19 59 22 0 0  0
10  0      0 267584  32892 2241492   0    0     0     0 9824 13178 16 52 32 0  0  0
 3  0      0 265572  32900 2241496   0    0     0    20 10602 14436 21 50 29 0 0  0
 8  0      0 265324  32900 2241500   0    0     0     0 10288 13472 17 43 40 0 0  0
 0  0      0 265076  32900 2241508   0    0     0     0 10572 13671 15 48 37 0 0  0
12  0      0 264828  32900 2241508   0    0     0     0 10035 12571 19 61 20 0 0  0
 0  0      0 263824  32900 2241512   0    0     0     0 11301 17628 24 52 24 0 0  0
 6  0      0 263576  32908 2241508   0    0     0    16 9786 12386 17 52 31 0  0  0
 0  0      0 263328  32908 2241524   0    0     0     0 10305 13206 18 53 29 0 0  0
 2  0      0 263080  32908 2241548   0    0     0    24 11546 16195 22 58 20 0 0  0
 9  0      0 262832  32908 2241556   0    0     0     0 10991 15180 19 59 22 0 0  0
 7  0      0 262584  32908 2241556   0    0     0     0 10689 14634 20 52 28 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 262084  32912 2241564   0    0     0    12 11334 16362 25 61 15 0 0  0
 0  0      0 261836  32912 2241568   0    0     0     0 9887 14203 15 46 40 0  0  0
 6  0      0 261588  32912 2241572   0    0     0     0 10803 13940 16 48 36 0 0  0
 0  0      0 261588  32912 2241576   0    0     0     0 10068 12733 13 44 43 0 0  0
12  0      0 261092  32912 2241584   0    0     0     0 8959 10348 19 48 33 0  0  0
 6  0      0 260844  32916 2241584   0    0     0    16 10971 14515 21 65 14 0 0  0
 8  0      0 260596  32916 2241592   0    0     0     0 11408 15700 16 55 29 0 0  0
14  0      0 260348  32916 2241596   0    0     0     4 9825 14079 18 45 37 0  0  0
 0  0      0 260100  32916 2241600   0    0     0     0 10707 15063 15 46 39 0 0  0
 8  0      0 259096  32916 2241604   0    0     0     0 10525 13802 19 52 29 0 0  0
 6  0      0 258096  32924 2241612   0    0     0    12 10563 15256 23 50 27 0 0  0
 4  0      0 257848  32924 2241616   0    0     0     0 10724 13287 17 53 30 0 0  0
 0  0      0 257600  32924 2241628   0    0     0     0 7816 10516 16 49 35 0  0  0
 7  0      0 256880  32924 2241628   0    0     0     0 9637 11270 16 57 27 0  0  0
 8  0      0 256384  32924 2241636   0    0     0     0 9131 13556 16 43 41 0  0  0
 3  0      0 255636  32924 2241640   0    0     0     0 8841 11275 17 53 30 0  0  0
10  0      0 255388  32932 2241648   0    0     0    16 11237 14542 17 58 25 0 0  0
12  0      0 255388  32932 2241652   0    0     0   156 10284 14904 22 54 24 0 0  0
14  0      0 255140  32932 2241660   0    0     0     0 10700 13607 18 58 24 0 0  0
 0  0      0 254644  32932 2241660   0    0     0     0 9145 12799 14 43 44 0  0  0
23  0      0 254148  32932 2241668   0    0     0     0 10410 13854 24 57 19 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 253900  32940 2241676   0    0     0    20 10453 13888 17 50 33 0 0  0
 7  0      0 253652  32940 2241684   0    0     0     0 10481 15880 15 49 36 0 0  0
 4  0      0 253404  32940 2241692   0    0     0     0 10548 14097 19 53 27 0 0  0
 8  0      0 253156  32940 2241696   0    0     0     0 11540 15835 19 53 28 0 0  0
 0  0      0 252404  32940 2241700   0    0     0     0 11204 14682 19 51 31 0 0  0
 9  0      0 251656  32944 2241712   0    0     0    16 10177 13978 18 53 29 0 0  0
13  0      0 251660  32944 2241712   0    0     0     0 10924 14433 15 54 31 0 0  0
 9  0      0 278204  32944 2241720   0    0     0     0 11273 16141 25 63 11 0 0  0
 3  0      0 277456  32944 2241720   0    0     0     0 11049 15006 22 62 17 0 0  0
16  0      0 275964  32944 2241728   0    0     0     0 11028 14905 26 62 12 0 0  0
14  0      0 272704  32952 2241736   0    0     0    12 10585 13660 25 62 13 0 0  0
 0  0      0 272232  32952 2241796   0    0     0     0 10537 15034 22 58 19 0 0  0
 0  0      0 271736  32952 2241804   0    0     0     8 8106 10019 10 39 51 0  0  0
18  0      0 271240  32952 2241804   0    0     0     0 9056 10935 16 45 39 0  0  0
 5  0      0 270264  32952 2241816   0    0     0     0 10484 13673 19 61 19 0 0  0
 8  0      0 270016  32956 2241820   0    0     0    16 11106 13859 22 64 14 0 0  0
 7  0      0 269768  32956 2241824   0    0     0     0 10527 15081 20 52 27 0 0  0
 5  0      0 269520  32956 2241832   0    0     0     0 11241 15326 21 56 22 0 0  0
 5  0      0 268776  32956 2241836   0    0     0     0 11346 16623 20 56 24 0 0  0
 2  0      0 267768  32956 2241848   0    0     0     0 10596 14331 18 49 33 0 0  0
15  0      0 267272  32960 2241852   0    0     0    12 10561 13190 18 53 28 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 267272  32960 2241632   0    0     0     0 11199 15128 20 64 17 0 0  0
 4  0      0 266776  32960 2241636   0    0     0     8 10390 15087 17 51 32 0 0  0
13  0      0 266528  32960 2241644   0    0     0     0 10276 13785 17 51 33 0 0  0
21  0      0 265560  32960 2241648   0    0     0     0 8340 10372 17 42 41 0  0  0
 8  0      0 265312  32964 2241652   0    0     0    28 11158 14683 18 55 27 0 0  0
15  0      0 265064  32964 2241664   0    0     0     0 10775 15058 17 54 29 0 0  0
 0  0      0 264816  32964 2241664   0    0     0   176 9571 13111 21 52 27 0  0  0
 8  0      0 264320  32964 2241672   0    0     0     0 9948 13482 16 49 35 0  0  0
18  0      0 264072  32964 2241680   0    0     0     0 11090 15762 20 54 26 0 0  0
10  0      0 263824  32972 2241688   0    0     0    20 10935 14153 15 49 36 0 0  0
 2  0      0 263576  32972 2241688   0    0     0     0 10234 14293 17 51 32 0 0  0
 6  0      0 263328  32972 2241696   0    0     0     0 10773 14166 17 57 27 0 0  0
 3  0      0 260812  32972 2241696   0    0     0     0 10937 14531 24 55 21 0 0  0
11  0      0 260564  32972 2241704   0    0     0     0 9861 12516 16 48 35 0  0  0
 4  0      0 259312  32976 2241704   0    0     0    16 9394 12049 20 58 22 0  0  0
 0  0      0 258812  32976 2241716   0    0     0     0 10786 13667 16 51 33 0 0  0
10  0      0 258340  32976 2241720   0    0     0     0 9260 12652 20 51 29 0  0  0
 7  0      0 257592  32976 2241724   0    0     0     0 10877 14667 16 54 30 0 0  0
 7  0      0 256844  32976 2241732   0    0     0     0 9349 13091 23 50 26 0  0  0
 0  0      0 256096  32984 2241736   0    0     0    12 8748 10650 15 44 41 0  0  0
13  0      0 255600  32984 2241736   0    0     0     0 9309 11406 20 55 25 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 255104  32984 2241748   0    0     0     0 9014 11372 17 53 30 0  0  0
16  0      0 254572  32984 2241748   0    0     0     0 7039 8624 15 41 44  0  0  0
 5  0      0 253852  32984 2241756   0    0     0     0 7696 10086 13 43 44 0  0  0
 8  0      0 253356  32984 2241756   0    0     0     0 8613 10577 18 55 28 0  0  0
 5  0      0 253108  32992 2241764   0    0     0    16 7293 8759 15 45 41  0  0  0
11  0      0 252612  32992 2241764   0    0     0    24 7661 9516 16 49 35  0  0  0
 5  0      0 250096  32992 2241768   0    0     0     0 8627 12447 22 49 29 0  0  0
 9  0      0 249600  32992 2241776   0    0     0     0 9241 12144 19 50 31 0  0  0
11  0      0 249104  32992 2241780   0    0     0     0 10512 14000 25 58 17 0 0  0
 0  0      0 248856  33000 2241784   0    0     0    12 9046 11494 12 40 49 0  0  0
12  0      0 248608  33000 2241792   0    0     0     0 9979 12546 20 60 20 0  0  0
 9  0      0 248112  33000 2241796   0    0     0     0 10414 14276 22 58 20 0 0  0
 0  0      0 275420  33000 2241796   0    0     0     0 8508 10108 14 48 39 0  0  0
 1  0      0 274420  33000 2241804   0    0     0     0 10208 13180 17 53 30 0 0  0
 0  0      0 274172  33008 2241804   0    0     0    16 10068 12701 16 55 29 0 0  0
 2  0      0 273452  33008 2241808   0    0     0     0 9561 12288 16 53 31 0  0  0
 1  0      0 272976  33008 2241812   0    0     0   148 9395 13332 23 46 31 0  0  0
12  0      0 272228  33008 2241824   0    0     0     0 9885 11675 24 63 13 0  0  0
 0  0      0 270976  33008 2241824   0    0     0     0 9646 12998 21 55 24 0  0  0
 1  0      0 270480  33016 2241840   0    0     0    20 9632 12267 19 55 26 0  0  0
 2  0      0 270232  33016 2241844   0    0     0     0 8721 11363 17 51 32 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 269736  33016 2241848   0    0     0     8 9912 13080 23 61 16 0  0  0
 2  0      0 269488  33016 2241852   0    0     0     0 9236 12716 13 41 46 0  0  0
 1  0      0 268232  33016 2241860   0    0     0     0 9601 12183 17 44 39 0  0  0
11  0      0 267484  33020 2241864   0    0     0    28 9846 12604 19 58 23 0  0  0
17  0      0 266736  33020 2241872   0    0     0     0 10167 14334 17 54 29 0 0  0
 9  0      0 266488  33020 2241872   0    0     0     0 9787 14869 22 54 22 1  0  0
 9  0      0 265992  33020 2241876   0    0     0     0 8196 10326 18 43 39 0  0  0
 4  0      0 265496  33020 2241880   0    0     0     0 7037 9341 15 43 41  0  0  0
 6  0      0 265000  33028 2241884   0    0     0    16 8035 9509 17 54 29  0  0  0
 2  0      0 264752  33028 2241888   0    0     0     0 8017 9783 16 52 32  0  0  0
21  0      0 263784  33028 2241892   0    0     0     0 9660 12348 23 55 22 0  0  0
13  0      0 263536  33028 2241900   0    0     0     0 9011 12080 16 52 31 0  0  0
12  0      0 262284  33028 2241904   0    0     0     0 9265 12192 20 55 24 0  0  0
16  0      0 261788  33036 2241912   0    0     0    12 8942 10957 20 52 28 0  0  0
 0  0      0 261292  33036 2241912   0    0     0     0 8644 11032 17 49 34 0  0  0
16  0      0 260552  33036 2241916   0    0     0     0 8776 11461 20 51 28 0  0  0
16  0      0 259800  33036 2241924   0    0     0     0 8962 12524 28 55 18 0  0  0
17  0      0 257292  33036 2241928   0    0     0     0 8682 10304 18 52 31 0  0  0
 2  0      0 257044  33044 2241936   0    0     0    16 9130 12390 18 54 28 0  0  0
19  0      0 256796  33044 2241936   0    0     0     0 8018 10696 18 55 27 0  0  0
 8  0      0 256548  33044 2241944   0    0     0    24 9604 11723 18 56 25 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 256304  33044 2241944   0    0     0     0 9017 12036 20 53 27 0  0  0
15  0      0 255560  33044 2241948   0    0     0     0 9455 11937 21 57 22 0  0  0
 5  0      0 255064  33052 2241944   0    0     0    12 8599 10882 17 56 27 0  0  0
 0  0      0 254568  33052 2241964   0    0     0     0 7552 9597 19 52 28  0  0  0
 5  0      0 254068  33052 2241964   0    0     0   144 8226 9373 17 49 34  0  0  0
13  0      0 253572  33052 2241968   0    0     0     0 8898 12028 26 50 25 0  0  0
 2  0      0 253076  33052 2241972   0    0     0     0 9605 12837 20 54 25 0  0  0
 5  0      0 252580  33060 2241976   0    0     0    24 9347 12084 22 58 20 0  0  0
 1  0      0 252084  33060 2241984   0    0     0     0 9911 12672 17 52 31 0  0  0
17  0      0 251588  33060 2241984   0    0     0     0 8921 11582 29 57 14 0  0  0
 4  0      0 248824  33060 2241992   0    0     0     0 8537 10046 14 47 39 0  0  0
 0  0      0 248072  33060 2241996   0    0     0     0 9568 11707 19 61 20 0  0  0
11  0      0 247328  33068 2241992   0    0     0    12 9742 12061 16 54 31 0  0  0
11  0      0 247080  33068 2242008   0    0     0     0 10142 13012 19 60 21 0 0  0
10  0      0 246832  33068 2242012   0    0     0     0 8906 11212 18 53 30 0  0  0
18  0      0 272684  33068 2242020   0    0     0     0 9416 12940 25 56 19 0  0  0
 5  0      0 271180  33068 2242020   0    0     0     0 9050 11454 18 55 27 0  0  0
 0  0      0 270932  33068 2242024   0    0     0     0 9707 11828 15 46 39 0  0  0
 9  0      0 270684  33072 2242024   0    0     0    16 9729 13068 15 52 34 0  0  0
10  0      0 270436  33072 2242032   0    0     0     0 10187 12352 23 57 20 0 0  0
 4  0      0 270188  33072 2242036   0    0     0     4 9890 12720 20 63 17 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 269692  33072 2242040   0    0     0     0 7853 10085 17 52 31 0  0  0
20  0      0 269196  33072 2242044   0    0     0     0 9533 10727 19 54 27 0  0  0
14  0      0 268696  33076 2242048   0    0     0    12 9640 12494 23 63 13 0  0  0
13  0      0 268448  33076 2242060   0    0     0     0 10772 15011 18 58 24 0 0  0
31  0      0 265872  33076 2242064   0    0     0     0 8973 12492 24 55 21 0  0  0
 9  0      0 265624  33076 2242064   0    0     0     0 9941 13051 28 55 18 0  0  0
 0  0      0 265376  33076 2242068   0    0     0     0 9331 11663 16 51 33 0  0  0
 8  0      0 264632  33084 2242072   0    0     0    16 9902 13590 18 54 27 0  0  0
 1  0      0 264136  33084 2242080   0    0     0     0 9390 12516 18 54 28 0  0  0
 4  0      0 263640  33084 2242084   0    0     0     0 9042 10727 16 50 34 0  0  0
 6  0      0 263144  33084 2242088   0    0     0     0 10880 13734 23 65 12 0 0  0
15  0      0 262896  33084 2242096   0    0     0     0 8974 10616 16 53 31 0  0  0
 0  0      0 262408  33092 2242104   0    0     0    12 9910 11772 19 55 27 0  0  0
 0  0      0 261908  33092 2242104   0    0     0     0 9600 11423 20 47 32 0  0  0
 1  0      0 261660  33092 2242112   0    0     0   156 8570 11327 17 43 39 0  0  0
 0  0      0 260912  33092 2242112   0    0     0     0 10116 12956 23 51 26 0 0  0
10  0      0 260416  33092 2242120   0    0     0     0 9765 12342 18 54 28 0  0  0
 0  0      0 260168  33096 2242128   0    0     0    24 8881 10772 15 45 40 0  0  0
 7  0      0 259424  33096 2242132   0    0     0     0 8732 11411 23 54 23 0  0  0
 0  0      0 259176  33096 2242136   0    0     0     0 7812 9157 13 45 42  0  0  0
 3  0      0 258680  33096 2242144   0    0     0     0 9364 11372 16 48 36 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 257932  33096 2242144   0    0     0     0 8980 10246 16 50 34 0  0  0
 0  0      0 257684  33104 2242152   0    0     0    12 8955 11394 19 50 32 0  0  0
 1  0      0 256940  33104 2242156   0    0     0     0 9027 11071 18 49 33 0  0  0
24  0      0 256940  33104 2242168   0    0     0     0 8448 10669 19 46 35 0  0  0
10  0      0 255436  33104 2242172   0    0     0     0 10142 14106 30 63 7 0  0  0
 7  0      0 255188  33104 2242180   0    0     0     0 7490 9716 18 47 36  0  0  0
15  0      0 254196  33112 2242184   0    0     0    16 8624 11478 16 51 34 0  0  0
 1  0      0 253476  33112 2242192   0    0     0     0 11200 13866 24 62 14 0 0  0
10  0      0 253476  33112 2242196   0    0     0     0 10845 13461 20 55 25 0 0  0
 0  0      0 252980  33112 2242200   0    0     0     0 10779 14006 21 57 22 0 0  0
15  0      0 252732  33112 2242208   0    0     0     0 11086 14761 19 59 22 0 0  0
 0  0      0 252236  33120 2242204   0    0     0    12 10777 13894 20 62 17 0 0  0
 4  0      0 251988  33120 2242216   0    0     0     0 10297 14671 14 47 38 0 0  0
 3  0      0 251740  33120 2242224   0    0     0     0 10730 15239 18 43 39 0 0  0
12  0      0 250996  33120 2242228   0    0     0     0 9032 10724 14 44 41 0  0  0
 1  0      0 249996  33120 2242232   0    0     0     0 10888 13990 21 57 23 0 0  0
19  0      0 249748  33128 2242228   0    0     0    16 10697 14341 18 58 25 0 0  0
 0  0      0 249500  33128 2242240   0    0     0     0 11099 14293 23 61 16 0 0  0
14  0      0 249252  33128 2242244   0    0     0     8 11884 16496 22 65 13 0 0  0
 0  0      0 249004  33128 2242252   0    0     0     0 11203 15015 20 61 20 0 0  0
 2  0      0 248504  33128 2242256   0    0     0     0 10693 14216 18 52 30 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 248008  33136 2242268   0    0     0    28 10752 14206 21 55 25 0 0  0
 4  0      0 247256  33136 2242268   0    0     0     0 10512 13935 24 57 19 0 0  0
14  0      0 246760  33136 2242276   0    0     0     0 10140 13207 21 52 26 0 0  0
16  0      0 246016  33136 2242280   0    0     0   156 10574 14590 20 56 24 0 0  0
10  0      0 244760  33136 2242288   0    0     0     0 10962 14863 23 62 15 0 0  0
 3  0      0 244512  33144 2242284   0    0     0    24 11550 15841 23 63 14 0 0  0
 2  0      0 244264  33144 2242300   0    0     0     0 9644 13800 12 40 48 0  0  0
 5  0      0 243768  33144 2242304   0    0     0     0 9859 13483 14 46 40 0  0  0
 8  0      0 243024  33144 2242308   0    0     0    24 8601 11631 17 44 39 0  0  0
 1  0      0 243236  33144 2242312   0    0     0     0 10432 14848 15 53 32 0 0  0
 7  0      0 243296  33152 2242320   0    0     0    12 10969 15602 14 47 39 0 0  0
 0  0      0 270408  33152 2242320   0    0     0     0 11132 15225 16 53 31 0 0  0
15  0      0 269424  33152 2242328   0    0     0     0 10780 14230 23 62 15 0 0  0
10  0      0 269176  33152 2242332   0    0     0     0 11482 16093 24 63 14 0 0  0
 6  0      0 268928  33152 2242340   0    0     0     0 10567 14252 25 59 17 0 0  0
 0  0      0 268684  33152 2242340   0    0     0     0 10621 14474 18 56 27 0 0  0
10  0      0 267940  33156 2242348   0    0     0    16 9736 11631 16 47 37 0  0  0
13  0      0 267692  33156 2242352   0    0     0     0 10892 13928 20 62 18 0 0  0
 6  0      0 267444  33156 2242356   0    0     0     0 11336 15478 19 64 18 0 0  0
 8  0      0 266188  33156 2242364   0    0     0     0 11323 15484 18 54 28 0 0  0
 4  0      0 265940  33156 2242368   0    0     0     0 10901 14126 16 55 29 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 265188  33160 2242364   0    0     0    12 10412 13434 21 48 31 0 0  0
23  0      0 261944  33160 2242380   0    0     0     0 10922 15199 21 55 24 0 0  0
 0  0      0 261696  33160 2242380   0    0     0     0 10317 12635 14 47 39 0 0  0
 8  0      0 260948  33160 2242388   0    0     0     0 11053 14007 23 55 22 0 0  0
 0  0      0 260452  33160 2242392   0    0     0     0 10306 14715 16 48 36 0 0  0
 9  0      0 260204  33168 2242400   0    0     0    16 10832 15226 18 55 27 0 0  0
