procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 334220  24972 2016916   0    0   514   664 10098  96 24 31 45  0  0  0
 1  0      0 330704  24972 2016956   0    0     0    24 3893 6256 12 21 67  1  0  0
 1  0      0 328432  24972 2017020   0    0     0     0 4158 6434 10 11 79  0  0  0
 0  0      0 325924  24972 2017116   0    0     0    24 4784 7969 12 16 71  0  0  0
 0  0      0 322172  24980 2017184   0    0     0    20 6697 12544 25 26 49 0  0  0
 1  0      0 320688  24992 2017312   0    0     0   120 6323 11170 21 22 56 1  0  0
10  0      0 318676  24992 2017436   0    0     0    28 7140 13356 22 31 48 0  0  0
 9  0      0 316692  25004 2017484   0    0     0    68 5724 9996 22 28 47  2  0  0
17  0      0 315684  25004 2017644   0    0     0    28 8123 15460 23 29 48 0  0  0
 5  0      0 312688  25016 2017872   0    0     0   160 9437 17962 31 37 31 0  0  0
 4  0      0 312212  25028 2018044   0    0     0    48 9150 16445 26 36 37 1  0  0
 2  0      0 309984  25028 2018196   0    0     0  1012 8172 15159 28 35 37 0  0  0
 9  0      0 307756  25028 2018372   0    0     0     0 9034 16878 26 36 38 0  0  0
 7  0      0 305012  25028 2018488   0    0     0    24 8530 15747 27 36 37 0  0  0
16  0      0 298756  25028 2019160   0    0     0     0 9258 17301 34 39 28 0  0  0
 7  0      0 297020  25036 2019400   0    0     0   120 9787 17716 35 42 22 0  0  0
 9  0      0 296264  25036 2019588   0    0     0     0 9440 16870 33 46 21 0  0  0
 6  0      0 295508  25048 2019752   0    0     0    60 8134 14749 31 39 30 0  0  0
 8  0      0 290300  25048 2020088   0    0     0    24 8800 14241 35 45 20 1  0  0
 2  0      0 287556  25048 2020252   0    0     0    52 9664 17791 36 44 21 0  0  0
13  0      0 283340  25048 2020608   0    0     0    16 9796 14532 37 46 17 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 281884  25060 2020804   0    0     0    64 8938 13789 37 46 17 0  0  0
10  0      0 280432  25060 2021160   0    0     0     0 8746 15204 38 47 15 0  0  0
10  0      0 279008  25060 2021408   0    0     0    24 9177 14065 41 45 14 0  0  0
15  0      0 272864  25072 2021836   0    0     0   128 9440 15428 40 45 15 0  0  0
 2  0      0 270908  25072 2022148   0    0     0    84 9684 15532 47 49 4  0  0  0
11  0      0 268728  25072 2022360   0    0     0     0 8877 11724 41 55 4  0  0  0
 2  0      0 264080  25084 2022828   0    0     0    72 8580 12554 41 50 10 0  0  0
 3  0      0 260148  25084 2023128   0    0     0    24 7463 12007 42 51 7  0  0  0
 6  0      0 257672  25084 2023392   0    0     0    24 7762 10806 42 54 4  0  0  0
14  0      0 254016  25084 2023796   0    0     0    40 8792 12927 43 52 5  1  0  0
 5  0      0 246844  25084 2024684   0    0     0     0 8576 12576 40 56 4  0  0  0
 5  0      0 244232  25096 2025092   0    0     0    64 9466 13720 46 52 3  0  0  0
 3  0      0 242832  25096 2025464   0    0     0     0 10728 16305 44 53 3 0  0  0
10  0      0 239420  25096 2025740   0    0     0    24 10525 16699 46 51 4 0  0  0
 3  0      0 236260  25096 2026052   0    0     0    56 10134 15244 47 51 2 0  0  0
10  0      0 235588  25096 2026408   0    0     0    24 10935 13664 43 54 3 0  0  0
 4  0      0 235140  25104 2026688   0    0     0    20 11474 14344 42 50 7 0  0  0
13  0      0 234220  25116 2027072   0    0     0    92 11528 15947 45 51 4 0  0  0
 4  0      0 232376  25128 2027456   0    0     0   100 11130 17521 45 53 3 0  0  0
 6  0      0 231232  25128 2027732   0    0     0    68 11179 18954 42 55 3 0  0  0
12  0      0 229840  25128 2028152   0    0     0  7944 10560 15169 42 53 5 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 228696  25140 2028416   0    0     0    76 10392 14519 44 54 3 0  0  0
 2  0      0 254432  25140 2028848   0    0     0     0 10669 16279 40 56 4 0  0  0
16  0      0 251744  25140 2029160   0    0     0    24 11080 15017 44 51 5 0  0  0
 6  0      0 250360  25140 2029428   0    0     0    60 10838 16844 47 51 3 0  0  0
 8  0      0 248992  25140 2029920   0    0     0    68 11227 16552 46 51 3 0  0  0
11  0      0 246900  25148 2030268   0    0     0    20 10280 17172 40 55 6 0  0  0
 4  0      0 245756  25148 2030504   0    0     0    24 10997 15914 43 54 3 0  0  0
 7  0      0 244608  25160 2030904   0    0     0    64 11057 15317 45 53 2 0  0  0
17  0      0 242932  25160 2031236   0    0     0    40 11576 15545 44 54 2 0  0  0
 9  0      0 240864  25160 2031636   0    0     0     0 12145 16661 46 52 3 0  0  0
11  0      0 239940  25160 2031952   0    0     0    32 12284 20127 42 54 4 0  0  0
 4  0      0 237804  25160 2032240   0    0     0     0 10345 15505 42 54 4 0  0  0
11  0      0 235624  25184 2032588   0    0     0   184 10445 15587 46 48 5 0  0  0
 3  0      0 232020  25184 2032884   0    0     0    60 9827 13726 44 52 4  0  0  0
 5  0      0 229900  25184 2033224   0    0     0    24 10068 14366 45 52 3 0  0  0
11  0      0 229004  25184 2033600   0    0     0     8 11840 15505 42 56 2 0  0  0
 4  0      0 228084  25184 2033904   0    0     0    24 12256 19007 45 51 4 0  0  0
17  0      0 226716  25204 2034240   0    0    76   104 11211 19483 44 54 3 0  0  0
 2  0      0 224676  25204 2034684   0    0     0    68 10929 14942 43 54 3 0  0  0
 3  0      0 223532  25204 2034916   0    0     0     0 11270 13635 40 58 3 0  0  0
 3  0      0 222808  25204 2035284   0    0     0    24 10108 14527 44 52 4 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 219988  25204 2035524   0    0     0     0 11912 14033 44 55 1 0  0  0
 5  0      0 218344  25224 2035944   0    0     0    80 11850 14439 44 54 2 0  0  0
 2  0      0 242768  25224 2036224   0    0     0    36 10965 13734 43 55 2 0  0  0
13  0      0 241340  25224 2036584   0    0     0    48 11137 13842 43 53 4 0  0  0
 4  0      0 239748  25224 2036848   0    0     0     0 11684 15463 43 55 3 0  0  0
12  0      0 237904  25224 2037256   0    0     0    24 10949 14886 42 55 3 0  0  0
 3  0      0 235784  25248 2037584   0    0     0   172 10747 16099 42 54 4 0  0  0
12  0      0 232596  25248 2037924   0    0     0    48 11529 16709 41 55 4 0  0  0
15  0      0 229304  25248 2038236   0    0     0    20 11000 16054 40 57 3 0  0  0
 7  0      0 227464  25248 2038576   0    0     0 10064 10803 15698 42 55 3 0  0  0
10  0      0 225620  25248 2038860   0    0     0     0 11682 16461 41 56 2 0  0  0
 5  0      0 223744  25268 2039208   0    0     0   112 11152 15454 43 55 2 0  0  0
 2  0      0 221376  25268 2039576   0    0     0    32 11003 15087 41 58 2 0  0  0
 1  0      0 219756  25268 2039940   0    0     0    48 11968 17029 42 54 3 0  0  0
 4  0      0 218360  25268 2040160   0    0     0     0 9809 13974 38 58 4  0  0  0
 8  0      0 216744  25268 2040656   0    0     0    24 11639 16481 41 56 4 0  0  0
11  0      0 214676  25276 2040948   0    0     0    32 10871 16667 39 58 3 0  0  0
 9  0      0 212276  25288 2041304   0    0    20   108 10735 16289 42 56 3 0  0  0
 6  0      0 210208  25288 2041656   0    0     0    20 11252 14335 42 56 2 0  0  0
 5  0      0 209768  25288 2041928   0    0     0    24 10363 15246 41 56 3 0  0  0
12  0      0 209340  25288 2042256   0    0     0     0 11450 15854 42 52 6 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 208700  25312 2042544   0    0     0   148 11177 15762 42 53 4 0  0  0
10  0      0 232920  25312 2042948   0    0     0    52 11040 16169 42 54 4 0  0  0
 5  0      0 230800  25312 2043232   0    0     0    32 11234 15057 41 56 3 0  0  0
 5  0      0 228676  25312 2043500   0    0     0    20 12070 18241 38 60 3 0  0  0
 9  0      0 227004  25312 2043752   0    0     0     0 9060 12178 48 49 3  0  0  0
 7  0      0 225612  25320 2044124   0    0     0    56 10964 14807 40 56 3 0  0  0
 7  0      0 223684  25320 2044420   0    0     0    40 11037 15265 40 56 4 0  0  0
 7  0      0 221592  25332 2044804   0    0     0    88 10876 16936 41 57 2 0  0  0
 8  0      0 219752  25332 2045156   0    0     0     0 12084 15312 43 55 2 0  0  0
 5  0      0 217908  25332 2045372   0    0     0    24 10572 15749 42 53 5 0  0  0
 9  0      0 216540  25332 2045724   0    0     0     0 11230 13976 42 55 2 0  0  0
 3  0      0 212904  25332 2046100   0    0     0    36 11474 13741 42 55 2 0  0  0
11  0      0 210532  25352 2046392   0    0     0    84 10909 12713 43 54 3 0  0  0
 2  0      0 208888  25352 2046836   0    0     0    28 11304 16609 40 57 3 0  0  0
 3  0      0 207248  25352 2047072   0    0     0     0 10306 14343 41 54 4 0  0  0
 4  0      0 205880  25364 2047396   0    0     0   136 12028 17014 43 54 3 0  0  0
10  0      0 203764  25364 2047716   0    0     0    40 10685 16520 42 57 2 0  0  0
 7  0      0 231228  25376 2048008   0    0     0    68 11447 14741 40 57 3 0  0  0
 3  0      0 229316  25376 2048332   0    0     0     0 10821 15304 41 55 4 0  0  0
 9  0      0 227196  25376 2048632   0    0     0  9612 11306 14888 41 57 2 0  0  0
 6  0      0 225324  25376 2048964   0    0     0     0 10477 12667 43 54 3 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 222640  25376 2049260   0    0     0    56 10880 15254 41 54 5 0  0  0
 7  0      0 220744  25396 2049548   0    0     0   100 10894 13902 40 56 3 0  0  0
10  0      0 217800  25396 2049888   0    0     0    28 11037 15625 44 54 2 0  0  0
11  0      0 214508  25396 2050224   0    0     0    48 10899 14219 44 54 3 0  0  0
 3  0      0 212412  25396 2050464   0    0     0    24 11755 16141 40 57 3 0  0  0
 2  0      0 208972  25396 2050816   0    0     0    16 11925 15346 41 53 6 0  0  0
 3  0      0 207556  25408 2051172   0    0     0   132 11189 15393 40 56 4 0  0  0
11  0      0 206164  25408 2051532   0    0     0     0 10636 14685 41 56 3 0  0  0
 2  0      0 203988  25408 2051800   0    0     0    24 10848 14169 42 54 4 0  0  0
 9  0      0 202120  25420 2052132   0    0     0   112 10380 12670 42 55 3 0  0  0
11  0      0 198320  25420 2052492   0    0     0    56 10935 16329 47 51 2 0  0  0
12  0      0 196676  25420 2052784   0    0     0     0 12147 17086 43 52 4 0  0  0
 5  0      0 195280  25432 2053124   0    0     0    96 11845 16588 43 54 3 0  0  0
 3  0      0 193412  25432 2053420   0    0     0     4 10047 13031 42 56 2 0  0  0
 7  0      0 192480  25432 2053728   0    0     0    24 11359 14520 37 57 6 0  0  0
12  0      0 216592  25432 2054044   0    0     0    16 11714 15234 40 54 5 0  0  0
 7  0      0 214252  25444 2054400   0    0     0   120 10554 13526 41 54 5 0  0  0
 8  0      0 212384  25444 2054620   0    0     0     0 9653 12945 43 54 3  0  0  0
 2  0      0 210740  25444 2055084   0    0     0    24 10924 14936 42 54 4 0  0  0
10  0      0 208404  25444 2055308   0    0     0     0 10403 14668 41 56 3 0  0  0
 6  0      0 205108  25444 2055720   0    0     0    56 11397 17348 44 53 3 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
17  0      0 202988  25452 2056016   0    0     0    28 11306 15382 42 55 3 0  0  0
26  0      0 201816  25464 2056204   0    0     0    92 9070 13834 44 52 3  1  0  0
 5  0      0 199228  25464 2056592   0    0     0  7896 10543 15764 41 56 3 0  0  0
 3  0      0 196248  25476 2056904   0    0     0   144 10718 13426 41 54 5 0  0  0
 9  0      0 191828  25476 2057252   0    0     0    16 11593 13732 42 54 4 0  0  0
 8  0      0 190212  25488 2057620   0    0     0    96 11556 17012 40 56 4 0  0  0
 4  0      0 189292  25488 2057876   0    0     0     0 11808 17914 41 55 4 0  0  0
