procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1197908 10576 1588596   0    0   205   403 5871   36  7 21 72  0  0  0
 3  0      0 1195640 10576 1588632   0    0     0     0 2073 1968  2  6 92  0  0  0
 0  0      0 1194128 10576 1588640   0    0     0     0 2345 2567  6 12 82  0  0  0
 0  0      0 1193876 10584 1588632   0    0     0    16 2656 2616  4  7 89  1  0  0
 0  0      0 1192868 10584 1588640   0    0     0     0 2881 2835  4  8 88  0  0  0
 0  0      0 1192112 10584 1588640   0    0     0     0 2725 2609  3 10 88  0  0  0
 0  0      0 1191356 10584 1588644   0    0     0     0 3653 4072  5 12 84  0  0  0
 2  0      0 1191356 10584 1588644   0    0     0     0 2381 2229  2  8 90  0  0  0
 2  0      0 1191356 10592 1588644   0    0     0    16 3757 3671  5 13 82  0  0  0
 0  0      0 1191356 10592 1588644   0    0     0     0 3979 4829  6 13 81  0  0  0
 0  0      0 1191104 10592 1588652   0    0     0    84 4654 5738  9 20 71  0  0  0
 8  0      0 1191104 10592 1588652   0    0     0     0 3749 4116  4 14 81  0  0  0
 0  0      0 1191104 10592 1588656   0    0     0     0 4550 4818  7 18 75  0  0  0
 2  0      0 1191104 10600 1588648   0    0     0    20 4199 4539  7 16 77  0  0  0
 0  0      0 1190856 10600 1588660   0    0     0     0 4830 5587  7 19 73  0  0  0
 2  0      0 1190856 10600 1588660   0    0     0     0 4073 3980  5 17 78  0  0  0
 4  0      0 1190352 10600 1588664   0    0     0     0 5195 5877  7 22 71  0  0  0
 0  0      0 1190352 10600 1588664   0    0     0     0 4142 4928  6 17 77  0  0  0
 0  0      0 1190352 10600 1588672   0    0     0     0 5158 5455  9 22 69  0  0  0
 0  0      0 1190352 10608 1588676   0    0     0    16 4995 5102  7 22 71  0  0  0
 3  0      0 1190104 10608 1588676   0    0     0     0 5820 6650 14 30 56  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1189348 10608 1588680   0    0     0   160 5378 5365  9 27 64  0  0  0
 0  0      0 1188620 10608 1588688   0    0     0     0 5279 5520 12 30 58  0  0  0
 1  0      0 1188372 10608 1588696   0    0     0     0 5380 5188 11 31 58  0  0  0
 2  0      0 1188124 10616 1588688   0    0     0    32 5198 4754  8 27 64  1  0  0
 0  0      0 1188124 10616 1588704   0    0     0     0 5378 5621 11 29 60  0  0  0
 0  0      0 1186616 10616 1588704   0    0     0     0 5738 5523 13 31 56  0  0  0
 2  0      0 1186368 10616 1588728   0    0     0     0 4928 4622  8 25 67  0  0  0
 6  0      0 1186368 10616 1588728   0    0     0     0 4089 4689  9 23 68  0  0  0
 0  0      0 1184356 10624 1588732   0    0     0    16 4354 4298  9 27 65  0  0  0
 0  0      0 1184108 10624 1588736   0    0     0     0 5419 5791 15 30 54  0  0  0
 4  0      0 1182096 10624 1588744   0    0     0    56 4933 4960 10 25 65  0  0  0
 3  0      0 1181624 10624 1588744   0    0     0     0 6101 6779 17 35 48  0  0  0
 6  0      0 1181124 10624 1588756   0    0     0     0 7434 7781 18 37 45  0  0  0
 6  0      0 1181124 10632 1588760   0    0     0    28 7302 7913 13 34 53  0  0  0
 0  0      0 1181124 10632 1588760   0    0     0     0 6065 5748  9 28 63  0  0  0
 3  0      0 1180876 10632 1588768   0    0     0     0 7669 8010 15 36 49  0  0  0
 6  0      0 1180876 10632 1588768   0    0     0     0 7334 7399 11 39 50  0  0  0
 3  0      0 1180628 10632 1588780   0    0     0     0 7076 7014 14 38 48  0  0  0
 4  0      0 1180156 10640 1588772   0    0     0    16 7122 7001 13 36 51  0  0  0
 6  0      0 1180156 10640 1588792   0    0     0     0 7204 8017 13 34 53  0  0  0
 1  0      0 1179908 10640 1588792   0    0     0     0 7676 7743 16 38 46  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 1179660 10640 1588812   0    0     0     0 7582 7866 18 37 45  0  0  0
