procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1029260 92228 1916900   0    0     0    32 3564 6130  3  2 95  0  0  0
 2  0      0 1026740 92236 1916904   0    0     0    60 4204 8375  6  5 89  0  0  0
 0  0      0 1026740 92236 1916904   0    0     0     0 3250 5109  2  2 96  0  0  0
 0  0      0 1026740 92236 1916908   0    0     0    24 3617 5661  3  2 95  0  0  0
 0  0      0 1026488 92236 1916908   0    0     0     0 3352 5684  2  2 96  0  0  0
 0  0      0 1026488 92236 1916908   0    0     0    56 3315 5374  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1023968 92240 1916904   0    0     0    28 3196 5101  2  2 97  0  0  0
 0  0      0 1023968 92244 1916912   0    0     0    52 3727 7112  6  2 92  0  0  0
 0  0      0 1023968 92244 1916912   0    0     0    32 3247 4866  2  2 96  0  0  0
 0  0      0 1023968 92244 1916912   0    0     0    24 3670 6347  2  2 96  0  0  0
 0  0      0 1023968 92244 1916912   0    0     0    32 3265 5018  2  2 96  0  0  0
 0  0      0 1023968 92248 1916916   0    0     0    68 4073 6956  6  3 91  0  0  0
 0  0      0 1023968 92248 1916916   0    0     0     0 3194 4793  3  3 95  0  0  0
 0  0      0 1022960 92256 1916952   0    0     0   164 4293 7477  6  4 90  0  0  0
 1  0      0 1022960 92256 1916960   0    0     0     0 3520 6413  3  2 95  0  0  0
 0  0      0 1022960 92256 1916960   0    0     0    44 3384 5321  3  2 96  0  0  0
 4  0      0 1020692 92256 1916960   0    0     0    12 4191 7383  6  3 90  0  0  0
 4  0      0 1015652 92256 1916960   0    0     0   256 4202 7737  5  4 91  0  0  0
 0  0      0 1015652 92256 1916964   0    0     0    76 3227 5165  2  2 96  0  0  0
 0  0      0 1015652 92256 1916964   0    0     0    24 3688 5876  4  2 94  0  0  0
 0  0      0 1015652 92260 1916960   0    0     0    64 3699 5728  4  3 93  1  0  0
 0  0      0 1015400 92260 1916968   0    0     0    28 4300 7856  5  5 90  0  0  0
 0  0      0 1015400 92260 1916968   0    0     0     0 3299 4808  3  2 96  0  0  0
 0  0      0 1015400 92260 1916968   0    0     0    24 3450 5078  3  2 95  0  0  0
 0  0      0 1015400 92260 1916968   0    0     0     0 3383 5550  3  2 95  0  0  0
 0  0      0 1015400 92260 1916976   0    0     0    80 3489 5917  3  2 95  0  0  0
 4  0      0 1015400 92260 1916976   0    0     0     0 3035 4608  2  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1015400 92260 1916976   0    0     0    28 3860 6428  5  3 93  0  0  0
 0  0      0 1015400 92272 1916976   0    0     0   160 3792 6671  4  4 92  0  0  0
 0  0      0 1015400 92276 1916984   0    0     0    48 3436 5671  3  2 95  0  0  0
 0  0      0 1015400 92276 1916988   0    0     0    32 3305 4871  4  2 95  0  0  0
 1  0      0 1015148 92276 1916988   0    0     0    28 4117 6667  4  4 92  0  0  0
 0  0      0 1015148 92276 1916988   0    0     0     0 3121 4731  2  2 96  0  0  0
 0  0      0 1015148 92276 1916988   0    0     0    32 3655 5160  3  2 95  0  0  0
 1  0      0 1015148 92276 1916988   0    0     0     0 3235 4651  3  1 96  0  0  0
 0  0      0 1015148 92280 1916984   0    0     0    80 3389 5211  3  3 94  0  0  0
 0  0      0 1012880 92280 1916992   0    0     0     0 3069 4733  2  1 97  0  0  0
 0  0      0 1012880 92280 1916992   0    0     0    28 3929 6759  5  3 92  0  0  0
 0  0      0 1012880 92280 1916992   0    0     0    52 3399 6098  3  3 94  0  0  0
 0  0      0 1012656 92284 1916988   0    0     0    52 3269 5531  3  2 95  0  0  0
 0  0      0 1012656 92284 1916996   0    0     0    36 3287 5166  3  3 95  0  0  0
 1  0      0 1011648 92284 1916996   0    0     0    32 4022 6830  4  4 92  0  0  0
 0  0      0 1011648 92284 1916996   0    0     0     0 3207 5027  2  3 95  0  0  0
 0  0      0 1011648 92296 1917004   0    0     0   168 3855 6391  5  3 92  0  0  0
 0  0      0 1011648 92296 1917004   0    0     0     0 3120 4766  3  1 96  0  0  0
 0  0      0 1011648 92300 1917000   0    0     0    68 3541 5717  3  2 95  0  0  0
 0  0      0 1010640 92300 1917008   0    0     0     0 3709 6440  3  3 94  0  0  0
 0  0      0 1010640 92300 1917008   0    0     0    28 3872 6190  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1010640 92300 1917012   0    0     0    28 3257 5135  3  2 96  0  0  0
 0  0      0 1010640 92304 1917008   0    0     0    72 3353 6151  4  1 94  1  0  0
 0  0      0 1010640 92304 1917016   0    0     0    32 3125 5231  3  2 95  0  0  0
 0  0      0 1010640 92304 1917016   0    0     0    36 4054 7146  5  5 90  0  0  0
 0  0      0 1010640 92304 1917016   0    0     0     0 3216 4911  2  3 96  0  0  0
 0  0      0 1010640 92304 1917016   0    0     0    24 3409 5181  3  2 95  0  0  0
 0  0      0 1010640 92304 1917016   0    0     0     0 3261 4727  2  2 96  0  0  0
 0  0      0 1010640 92320 1917000   0    0     0    76 3290 4724  3  2 95  0  0  0
 0  0      0 1010640 92320 1917020   0    0     0     0 3110 4451  2  2 96  0  0  0
 0  0      0 1010640 92320 1917020   0    0     0    28 3685 6519  5  3 91  0  0  0
 0  0      0 1010640 92332 1917028   0    0     0   128 3510 5731  5  2 93  0  0  0
 0  0      0 1010640 92336 1917028   0    0     0   100 3793 6068  3  2 96  0  0  0
 0  0      0 1010640 92336 1917036   0    0     0    32 3347 5619  3  2 96  0  0  0
 0  0      0 1010640 92336 1917036   0    0     0    28 3871 7117  5  4 90  0  0  0
 1  0      0 1010640 92336 1917036   0    0     0     8 3186 4858  2  1 97  0  0  0
 0  0      0 1010640 92340 1917032   0    0     0    64 3495 6336  3  3 94  0  0  0
 0  0      0 1010640 92340 1917040   0    0     0     0 3316 4889  3  2 95  0  0  0
 0  0      0 1010640 92340 1917040   0    0     0    44 3302 5159  2  3 95  1  0  0
 1  0      0 1010388 92340 1917040   0    0     0     0 3018 4844  2  2 96  0  0  0
 0  0      0 1010388 92340 1917040   0    0     0    28 3909 6837  4  2 94  0  0  0
 0  0      0 1010388 92340 1917044   0    0     0     0 3283 5271  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1010388 92348 1917036   0    0     0   124 3383 5323  3  2 95  0  0  0
 0  0      0 1010388 92348 1917048   0    0     0    32 3391 5027  2  2 96  0  0  0
 0  0      0 1009128 92348 1917048   0    0     0    24 4011 7200  4  3 93  0  0  0
 0  0      0 1009128 92348 1917048   0    0     0     0 2942 4488  2  1 97  0  0  0
 0  0      0 1009128 92368 1917052   0    0     0   188 4079 7174  5  4 91  0  0  0
 0  0      0 1009128 92368 1917060   0    0     0     0 3452 5640  4  2 94  0  0  0
 0  0      0 1009128 92368 1917060   0    0     0    44 3425 5301  3  3 94  0  0  0
 0  0      0 1009128 92368 1917060   0    0     0     0 3612 6028  4  2 94  0  0  0
 0  0      0 1006356 92368 1917076   0    0     0    40 3969 6993  5  3 92  0  0  0
 0  0      0 1006356 92368 1917076   0    0     0     0 3522 6072  3  3 94  0  0  0
 0  0      0 1006356 92376 1917068   0    0     0   128 3774 6124  4  2 94  0  0  0
 0  0      0 1006356 92376 1917080   0    0     0    56 3444 5192  3  2 95  0  0  0
 0  0      0 1006356 92376 1917080   0    0     0    24 3917 6847  5  4 91  0  0  0
 2  0      0 1006356 92376 1917080   0    0     0     0 3304 5117  2  1 97  0  0  0
 0  0      0 1006356 92380 1917076   0    0     0    52 3500 5917  3  3 94  0  0  0
 5  0      0 1006356 92380 1917084   0    0     0     0 3324 5954  2  1 97  0  0  0
 0  0      0 1006356 92380 1917084   0    0     0    40 3676 5634  4  3 93  0  0  0
 0  0      0 1005096 92380 1917084   0    0     0     0 3286 5848  2  2 96  0  0  0
 0  0      0 1005096 92380 1917084   0    0     0    28 3569 5882  3  3 94  0  0  0
 0  0      0 1005096 92388 1917096   0    0     0   120 3750 5762  4  3 93  0  0  0
 0  0      0 1005096 92392 1917100   0    0     0    84 3855 6318  4  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1005096 92392 1917104   0    0     0    56 3456 5824  3  2 95  0  0  0
 0  0      0 1002324 92392 1917104   0    0     0    28 4225 7120  5  4 91  0  0  0
 1  0      0 1002324 92392 1917104   0    0     0     0 3141 4777  2  2 96  0  0  0
 1  0      0 1002324 92400 1917096   0    0     0    48 3449 5741  3  3 94  1  0  0
 0  0      0 1002324 92400 1917108   0    0     0     0 3028 4708  2  1 98  0  0  0
 0  0      0 1002324 92400 1917108   0    0     0    44 3377 5638  4  2 95  0  0  0
 1  0      0 1001568 92400 1917108   0    0     0     0 3000 5103  4  2 94  0  0  0
 0  0      0 1001568 92400 1917108   0    0     0    28 3609 6289  6  3 91  0  0  0
 0  0      0 1001568 92400 1917108   0    0     0     0 2990 4872  2  2 96  0  0  0
 0  0      0 1001568 92404 1917104   0    0     0    92 3129 5004  3  3 95  0  0  0
 0  0      0 1001568 92404 1917112   0    0     0    40 3139 5143  2  2 96  0  0  0
 0  0      0 1001316 92408 1917108   0    0     0    48 3447 6343  4  4 92  0  0  0
 0  0      0 1001316 92408 1917116   0    0     0     0 2897 4403  2  2 96  0  0  0
 0  0      0 1001316 92412 1917116   0    0     0   176 3997 7149  6  3 91  0  0  0
 0  0      0 1001316 92412 1917124   0    0     0     0 2930 5057  3  2 95  0  0  0
 0  0      0 1001316 92412 1917124   0    0     0    44 3085 4937  3  2 96  0  0  0
 0  0      0 999804  92412 1917124   0    0     0     0 3242 5194  4  2 95  0  0  0
 0  0      0 999804  92412 1917124   0    0     0    28 3492 5906  5  2 94  0  0  0
 1  0      0 999804  92412 1917124   0    0     0     0 3174 5294  3  3 95  0  0  0
 0  0      0 999804  92428 1917108   0    0     0    68 3196 5093  3  2 96  0  0  0
 0  0      0 999804  92428 1917128   0    0     0    84 3750 6534  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 999580  92436 1917120   0    0     0    48 3767 6654  4  4 92  0  0  0
 0  0      0 999580  92436 1917136   0    0     0     0 3249 5199  3  1 96  0  0  0
 0  0      0 999580  92436 1917136   0    0     0    40 3212 5509  4  3 94  0  0  0
 1  0      0 999580  92436 1917136   0    0     0    12 3154 5151  2  2 96  0  0  0
 0  0      0 999580  92436 1917136   0    0     0    44 3325 5429  3  2 95  0  0  0
 0  0      0 999580  92436 1917136   0    0     0     0 3127 5348  2  2 96  0  0  0
 0  0      0 999580  92444 1917128   0    0     0    80 3449 6081  4  3 93  1  0  0
 0  0      0 999580  92452 1917144   0    0     0   100 3459 5447  4  2 94  0  0  0
 0  0      0 999580  92460 1917140   0    0     0    56 3173 5513  4  2 94  0  0  0
 0  0      0 999580  92460 1917152   0    0     0    44 3214 5369  3  1 96  0  0  0
 0  0      0 999580  92460 1917152   0    0     0    68 3952 6911  5  4 91  0  0  0
 0  0      0 999580  92460 1917156   0    0     0     0 3131 4524  1  2 97  0  0  0
 0  0      0 999580  92460 1917156   0    0     0    28 3239 5358  3  2 95  0  0  0
 0  0      0 999356  92460 1917156   0    0     0     0 3344 5518  2  2 96  0  0  0
 0  0      0 999356  92460 1917156   0    0     0    44 3332 5717  2  2 96  0  0  0
 0  0      0 999356  92460 1917156   0    0     0     0 3089 4527  2  2 97  0  0  0
 6  0      0 999356  92468 1917148   0    0     0    68 3613 6060  4  2 94  0  0  0
 1  0      0 999356  92468 1917160   0    0     0     0 3200 4561  2  3 95  0  0  0
 2  0      0 999356  92468 1917160   0    0     0    28 3651 5809  4  1 95  0  0  0
 0  0      0 999356  92468 1917160   0    0     0    60 3349 4967  3  2 96  0  0  0
 0  0      0 999356  92468 1917164   0    0     0    76 3596 6511  5  4 91  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 999356  92468 1917168   0    0     0     0 2852 3881  2  1 97  0  0  0
 0  0      0 999356  92476 1917172   0    0     0   168 3741 6070  5  3 91  0  0  0
 0  0      0 999356  92476 1917176   0    0     0     0 3149 4607  2  2 96  0  0  0
 1  0      0 999356  92476 1917176   0    0     0    36 3423 5715  3  1 96  0  0  0
 0  0      0 998852  92476 1917176   0    0     0     0 3604 5755  4  3 94  0  0  0
 0  0      0 996332  92484 1917168   0    0     0    68 3883 6673  4  2 94  0  0  0
 0  0      0 996332  92484 1917180   0    0     0     0 3365 5017  2  2 96  0  0  0
 0  0      0 996332  92484 1917180   0    0     0    28 3452 5645  4  2 95  0  0  0
 1  0      0 996080  92484 1917180   0    0     0    60 3797 6117  4  2 94  0  0  0
 0  0      0 996080  92488 1917176   0    0     0    72 4067 6758  6  4 90  1  0  0
 0  0      0 995832  92488 1917184   0    0     0     0 3442 5236  3  1 96  0  0  0
 0  0      0 995832  92488 1917184   0    0     0    28 3339 5301  4  3 94  0  0  0
 0  0      0 995832  92488 1917184   0    0     0     8 3352 5439  3  1 96  0  0  0
 0  0      0 995832  92492 1917180   0    0     0    80 3546 6453  3  2 95  0  0  0
 1  0      0 995832  92492 1917188   0    0     0     0 3137 4925  2  1 97  0  0  0
 0  0      0 995832  92492 1917188   0    0     0    28 3753 6721  5  3 93  0  0  0
 0  0      0 995832  92496 1917192   0    0     0   116 3480 5165  3  3 95  0  0  0
 0  0      0 995832  92496 1917192   0    0     0    28 3421 5781  3  1 96  0  0  0
 1  0      0 995832  92496 1917192   0    0     0    32 3238 4902  3  2 95  0  0  0
 0  0      0 994824  92500 1917192   0    0     0   104 4089 6985  4  3 93  0  0  0
 1  0      0 994824  92500 1917196   0    0     0     0 3121 4318  2  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 994824  92500 1917196   0    0     0    24 3428 5036  4  3 93  0  0  0
 0  0      0 994824  92500 1917200   0    0     0     0 3437 5661  3  1 96  0  0  0
 0  0      0 994824  92500 1917200   0    0     0    68 3451 5688  3  2 95  0  0  0
 0  0      0 994824  92500 1917204   0    0     0     0 3260 5180  3  1 96  0  0  0
 0  0      0 994824  92500 1917204   0    0     0    28 3731 6181  4  3 93  0  0  0
 0  0      0 994824  92500 1917204   0    0     0     0 3135 5134  2  2 96  0  0  0
 1  0      0 994824  92500 1917204   0    0     0    28 3379 5398  3  1 96  0  0  0
 1  0      0 994824  92500 1917204   0    0     0    32 3383 5193  3  2 95  0  0  0
 0  0      0 994824  92512 1917192   0    0     0   112 3933 6796  5  4 91  0  0  0
 0  0      0 994824  92512 1917224   0    0     0     0 3010 4332  2  2 97  0  0  0
 0  0      0 994824  92512 1917228   0    0     0    56 3737 6280  4  2 94  0  0  0
 0  0      0 994824  92512 1917232   0    0     0     0 3585 5644  2  3 95  0  0  0
 1  0      0 994584  92512 1917232   0    0     0    44 3267 4946  3  2 95  0  0  0
 0  0      0 994584  92512 1917232   0    0     0     0 3581 5942  4  3 93  0  0  0
 4  0      0 994584  92512 1917232   0    0     0    28 3864 6664  4  3 93  0  0  0
 0  0      0 994584  92512 1917232   0    0     0     0 3611 5636  3  3 95  0  0  0
 0  0      0 994584  92524 1917220   0    0     0    68 3373 5614  3  1 96  1  0  0
 0  0      0 994584  92524 1917236   0    0     0    36 3795 5993  3  3 94  0  0  0
 2  0      0 994584  92524 1917236   0    0     0    76 3600 6443  5  3 92  0  0  0
 0  0      0 994584  92524 1917236   0    0     0     0 3325 6001  2  2 96  0  0  0
 0  0      0 994584  92524 1917236   0    0     0    48 3544 5177  3  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 994584  92524 1917240   0    0     0     0 3297 5033  2  2 96  0  0  0
 0  0      0 994584  92524 1917240   0    0     0    20 3165 5530  3  2 95  0  0  0
 0  0      0 994584  92524 1917244   0    0     0    36 3229 5310  2  2 97  0  0  0
 0  0      0 994584  92524 1917244   0    0     0     4 3796 6533  5  2 93  0  0  0
 0  0      0 994584  92524 1917244   0    0     0    24 3235 5639  3  2 96  0  0  0
 0  0      0 994584  92532 1917236   0    0     0    60 3336 5728  3  3 95  0  0  0
 0  0      0 994584  92532 1917248   0    0     0    56 3569 5498  3  2 95  0  0  0
 1  0      0 994584  92540 1917240   0    0     0    88 3535 5570  3  3 94  0  0  0
 0  0      0 994584  92540 1917252   0    0     0    48 3748 6493  4  3 94  0  0  0
 0  0      0 994584  92540 1917252   0    0     0     4 3490 5392  3  3 94  0  0  0
 0  0      0 994584  92540 1917252   0    0     0    24 3457 5113  2  2 96  0  0  0
 0  0      0 994584  92540 1917252   0    0     0    44 3413 5105  3  2 95  0  0  0
 0  0      0 994584  92540 1917252   0    0     0     0 3349 5084  2  2 96  0  0  0
 0  0      0 994584  92552 1917240   0    0     0    72 3935 6169  4  3 93  0  0  0
 1  0      0 994584  92552 1917256   0    0     0     0 3124 4501  3  1 96  0  0  0
 4  0      0 994584  92552 1917256   0    0     0     4 3553 5592  3  2 95  0  0  0
 2  0      0 994584  92552 1917256   0    0     0    60 3397 5270  3  2 96  0  0  0
 1  0      0 994584  92552 1917256   0    0     0    24 3635 5588  2  2 96  0  0  0
 1  0      0 994584  92556 1917260   0    0     0    76 4295 7254  4  4 92  0  0  0
 2  0      0 994584  92556 1917264   0    0     0    12 3700 5813  5  2 93  0  0  0
 1  0      0 994584  92556 1917264   0    0     0    24 3640 5365  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 994584  92556 1917264   0    0     0    16 3497 5219  3  2 96  0  0  0
 0  0      0 994584  92564 1917276   0    0     0    68 3716 6541  4  3 93  0  0  0
 0  0      0 994584  92564 1917276   0    0     0     0 3903 6380  4  4 93  0  0  0
 1  0      0 994584  92564 1917276   0    0     0    40 3342 5421  3  2 96  0  0  0
 0  0      0 994584  92564 1917276   0    0     0     0 3379 5283  4  2 94  0  0  0
 0  0      0 994584  92564 1917276   0    0     0    60 4140 6676  3  4 93  0  0  0
 0  0      0 994584  92572 1917268   0    0     0    56 3689 5885  3  2 95  0  0  0
 0  0      0 994584  92580 1917280   0    0     0    72 4162 6814  5  4 91  1  0  0
 0  0      0 994584  92580 1917280   0    0     0     0 3125 4476  3  2 95  0  0  0
 0  0      0 994584  92580 1917280   0    0     0    28 3197 4728  3  2 96  0  0  0
 0  0      0 994584  92580 1917280   0    0     0    20 3296 5250  3  2 95  0  0  0
 0  0      0 994584  92588 1917284   0    0     0    52 3400 5100  3  2 95  0  0  0
 0  0      0 994584  92588 1917284   0    0     0     0 3729 6214  3  2 95  0  0  0
 0  0      0 994584  92588 1917284   0    0     0    28 3537 5768  3  3 95  0  0  0
 0  0      0 994584  92588 1917284   0    0     0     0 3279 5053  2  1 97  0  0  0
 0  0      0 994584  92596 1917276   0    0     0    92 3714 6258  3  2 95  0  0  0
 0  0      0 994584  92596 1917288   0    0     0     8 3569 5504  3  2 95  0  0  0
 1  0      0 994584  92596 1917288   0    0     0    76 4126 6741  6  4 90  0  0  0
 0  0      0 994584  92596 1917288   0    0     0     0 3343 4528  3  2 95  0  0  0
 0  0      0 994584  92596 1917292   0    0     0    48 3551 5509  3  2 95  0  0  0
 0  0      0 994584  92596 1917292   0    0     0    16 3250 5137  3  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 994584  92596 1917292   0    0     0    28 3949 6740  3  3 94  0  0  0
 0  0      0 994584  92596 1917292   0    0     0     4 3273 6042  7  3 90  0  0  0
 0  0      0 994584  92596 1917296   0    0     0    52 3316 4858  2  2 96  0  0  0
 0  0      0 994584  92600 1917292   0    0     0    16 3450 5186  3  2 96  0  0  0
 0  0      0 994584  92604 1917300   0    0     0    84 3388 5500  3  2 96  0  0  0
 0  0      0 994584  92604 1917300   0    0     0     0 3291 5322  2  2 96  0  0  0
 0  0      0 994584  92604 1917300   0    0     0    76 4257 7836  5  4 90  0  0  0
 0  0      0 994584  92604 1917300   0    0     0    16 3633 6381  4  2 95  0  0  0
 0  0      0 994584  92608 1917308   0    0     0    96 3695 6175  3  3 94  0  0  0
 0  0      0 994584  92616 1917300   0    0     0    68 3597 5638  3  2 95  0  0  0
 1  0      0 994584  92616 1917312   0    0     0    32 3451 5670  3  3 95  0  0  0
 1  0      0 994584  92616 1917312   0    0     0     0 4110 7073  5  3 92  0  0  0
 0  0      0 994584  92624 1917304   0    0     0    52 3321 5175  2  2 96  0  0  0
 1  0      0 994584  92624 1917316   0    0     0     4 3743 5950  3  3 94  0  0  0
 0  0      0 994584  92624 1917316   0    0     0    68 3710 5732  3  2 95  0  0  0
 0  0      0 994584  92624 1917316   0    0     0     0 3397 5527  3  2 95  0  0  0
 0  0      0 994584  92632 1917312   0    0     0   100 4387 7574  5  4 91  0  0  0
 0  0      0 994584  92632 1917320   0    0     0     0 3319 5232  2  2 96  0  0  0
 0  0      0 994584  92632 1917320   0    0     0    28 3505 5506  2  2 96  0  0  0
 0  0      0 994344  92632 1917320   0    0     0    20 3350 5514  4  1 95  1  0  0
 0  0      0 994344  92632 1917320   0    0     0    24 3316 5364  3  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 994344  92632 1917320   0    0     0     4 3856 6852  4  3 93  0  0  0
 0  0      0 994344  92648 1917312   0    0     0    80 3439 5463  2  2 96  0  0  0
 0  0      0 994344  92648 1917324   0    0     0     0 3408 6011  4  3 93  0  0  0
 0  0      0 994344  92648 1917324   0    0     0    64 3488 5494  3  2 95  0  0  0
 0  0      0 994344  92648 1917328   0    0     0    12 3472 5044  3  2 96  0  0  0
 0  0      0 994344  92652 1917324   0    0     0    92 4285 7112  4  4 92  0  0  0
 0  0      0 994344  92652 1917332   0    0     0    44 3422 5325  3  3 95  0  0  0
 0  0      0 994344  92652 1917332   0    0     0    24 3295 4810  3  2 96  0  0  0
 0  0      0 994344  92652 1917332   0    0     0    16 3243 4589  2  2 96  0  0  0
 0  0      0 994344  92660 1917324   0    0     0    52 3651 5871  3  2 95  0  0  0
 0  0      0 994344  92660 1917336   0    0     0     4 3953 6317  5  3 92  0  0  0
 0  0      0 994344  92660 1917336   0    0     0    28 3368 5073  3  2 96  0  0  0
 0  0      0 994344  92660 1917336   0    0     0     0 3271 4742  3  2 95  0  0  0
 0  0      0 994344  92660 1917336   0    0     0    60 3498 5276  3  2 95  0  0  0
 0  0      0 994344  92660 1917336   0    0     0     4 3303 5450  2  2 96  0  0  0
 0  0      0 994344  92660 1917336   0    0     0    88 4024 7083  5  4 91  0  0  0
 0  0      0 994344  92660 1917340   0    0     0    32 3542 5585  3  3 94  0  0  0
 0  0      0 994344  92664 1917336   0    0     0    56 3581 5841  3  2 96  0  0  0
 0  0      0 994344  92664 1917344   0    0     0    16 3359 5421  3  2 96  0  0  0
 0  0      0 994344  92664 1917344   0    0     0    24 3836 6908  3  3 94  0  0  0
 0  0      0 994344  92664 1917344   0    0     0     8 4080 7273  4  4 91  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
