procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 443632  22680 1923724   0    0   718   667 10205 103 19 26 55  0  0  0
 1  0      0 441376  22692 1923712   0    0     0    84 3829 6443 20 22 57  1  0  0
 2  1      0 440116  22704 1923804   0    0     0    44 4251 6633 13 12 75  0  0  0
 3  0      0 438128  22704 1923824   0    0     0    56 5162 9376 12 15 73  0  0  0
 4  0      0 436392  22716 1923904   0    0     0    80 5647 10169 16 17 66 0  0  0
 9  0      0 434152  22716 1923988   0    0     0    84 5887 11130 18 25 57 0  0  0
 7  0      0 432892  22716 1924112   0    0     0     0 6604 12025 15 23 62 0  0  0
 7  0      0 431380  22716 1924204   0    0     0    24 7161 12854 24 27 49 0  0  0
 9  0      0 429140  22728 1924456   0    0     0    48 6593 12269 20 24 55 0  0  0
 8  0      0 426872  22740 1924676   0    0   100   152 8337 17374 35 37 28 0  0  0
11  0      0 424128  22740 1924808   0    0     0     0 7651 14175 22 30 49 0  0  0
10  0      0 422616  22740 1925036   0    0     0   684 8403 15308 27 35 39 0  0  0
 8  0      0 421636  22740 1925056   0    0     0    20 8286 15164 23 34 43 0  0  0
 8  0      0 421132  22752 1925280   0    0     0   104 8589 15748 25 35 40 0  0  0
 4  0      0 420404  22752 1925460   0    0     0    16 9046 16923 27 40 34 0  0  0
 0  0      0 416416  22764 1925636   0    0     0   124 9129 17696 30 39 30 0  0  0
 7  0      0 415672  22764 1925848   0    0     0    24 8622 14903 24 40 35 0  0  0
 9  0      0 413180  22764 1926052   0    0     0    28 8644 16424 26 38 36 0  0  0
 7  0      0 407920  22764 1926232   0    0     0     0 7769 13719 34 44 22 0  0  0
10  0      0 404420  22764 1926500   0    0     0    56 8222 14703 32 42 26 0  0  0
 7  0      0 402908  22772 1926700   0    0     0    48 9069 15369 36 43 20 1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 399968  22772 1926888   0    0     0    24 9840 19247 36 47 17 0  0  0
12  0      0 399480  22784 1927596   0    0     0    60 10161 17064 34 41 24 0 0  0
 8  0      0 397240  22784 1927832   0    0     0    32 10046 17736 39 42 20 0 0  0
 6  0      0 396792  22796 1928176   0    0     0   116 9941 16597 36 44 20 0  0  0
10  0      0 395872  22808 1928376   0    0     0   112 9364 14828 37 50 12 1  0  0
 5  0      0 395424  22808 1928804   0    0     0     8 8962 15112 35 47 17 0  0  0
10  0      0 394460  22808 1928964   0    0     0    24 10123 17459 44 40 16 0 0  0
 7  0      0 391044  22808 1929296   0    0     0     0 9301 14610 40 47 13 0  0  0
10  0      0 386580  22808 1929552   0    0     0    36 7644 12301 44 53 3  0  0  0
13  0      0 382160  22816 1929872   0    0     0    72 8567 12616 39 56 5  0  0  0
10  0      0 378468  22816 1930172   0    0     0     0 9158 15500 36 47 17 0  0  0
13  0      0 377964  22828 1930448   0    0     0    84 10955 15953 42 52 6 0  0  0
 4  0      0 374492  22828 1930796   0    0     0   168 11979 21444 42 53 5 0  0  0
10  0      0 374268  22828 1930924   0    0     0    40 10807 17356 42 53 5 0  0  0
 6  0      0 373288  22828 1931352   0    0     0    52 11855 21275 42 50 9 0  0  0
12  0      0 373064  22828 1931564   0    0     0   168 12384 21711 42 49 9 0  0  0
11  0      0 372616  22836 1932028   0    0    16    28 11306 19211 39 55 6 0  0  0
16  0      0 371920  22848 1932368   0    0     0    84 11911 18932 41 54 5 0  0  0
12  0      0 371024  22860 1932680   0    0     0   152 11635 17797 42 55 2 0  0  0
 8  0      0 370548  22860 1932952   0    0     0    24 11259 18983 42 53 4 0  0  0
 1  0      0 370324  22860 1933260   0    0     0  6640 13614 23476 37 54 9 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 369876  22872 1933496   0    0   104    72 13139 22490 42 51 7 1  0  0
 7  0      0 369428  22872 1933924   0    0     0     0 12759 21405 40 54 6 0  0  0
 2  0      0 368756  22872 1934168   0    0     0    44 13070 22422 40 54 6 0  0  0
 4  0      0 367776  22872 1934484   0    0     0    24 13225 22685 43 48 9 0  0  0
