procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 233296  29536 2098124   0    0   278   691 9441   82 29 38 33  0  0  0
 0  0      0 229024  29536 2098180   0    0     0    24 5958 9652 21 26 53  0  0  0
 8  0      0 227804  29536 2098308   0    0     0     0 4078 6430 13 17 70  0  0  0
 6  0      0 223296  29536 2098440   0    0     0    48 7051 13188 26 28 46 0  0  0
 8  0      0 218032  29544 2098652   0    0     0    52 7443 12925 27 32 42 0  0  0
 3  0      0 215260  29556 2098776   0    0     0   100 7468 13714 22 33 45 0  0  0
 9  0      0 212740  29556 2099028   0    0     0     0 8438 15486 23 35 42 0  0  0
11  0      0 210764  29556 2099164   0    0     0    24 8301 15151 31 39 31 0  0  0
 4  0      0 207768  29568 2099480   0    0     0   116 7863 13091 36 50 14 0  0  0
 3  0      0 202756  29580 2099704   0    0     0    92 8468 14530 36 40 23 1  0  0
 7  0      0 201524  29580 2100000   0    0     0  1488 9524 15836 37 40 23 0  0  0
 4  0      0 197304  29580 2100244   0    0     0    24 8999 16062 31 42 27 0  0  0
 2  0      0 195376  29580 2100556   0    0     0     0 9165 15293 35 45 20 0  0  0
 5  0      0 191692  29580 2100836   0    0     0    32 7753 14320 39 50 11 0  0  0
 3  0      0 187744  29588 2101160   0    0     0    88 8405 13499 43 53 4  0  0  0
 6  0      0 180032  29600 2101496   0    0     0    88 9127 14665 41 55 4  0  0  0
 6  0      0 175860  29600 2101848   0    0     0     0 9368 16243 39 46 15 0  0  0
 6  0      0 174124  29600 2102300   0    0    32    24 9025 13916 42 53 5  0  0  0
 5  0      0 170736  29600 2102688   0    0     0     0 9610 13952 41 49 9  0  0  0
11  0      0 166852  29600 2103040   0    0     0    52 8441 12980 43 52 5  0  0  0
 8  0      0 162544  29608 2103556   0    0     0    40 9070 13953 44 51 5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 156136  29620 2103916   0    0     0    60 7213 12067 41 55 3  0  0  0
 7  0      0 154696  29620 2104292   0    0     0     0 6569 9891 43 50  7  0  0  0
 6  0      0 146192  29632 2105408   0    0     0   152 7406 12542 45 51 4  0  0  0
 5  0      0 140512  29632 2105860   0    0     0    24 8519 14448 47 51 2  0  0  0
 2  0      0 124080  29644 2106244   0    0     0    96 8291 10941 45 53 2  0  0  0
15  0      0 118764  29644 2106828   0    0     0     0 8884 13341 43 54 3  0  0  0
19  0      0 113112  29644 2107236   0    0     0    24 6966 11452 45 48 7  0  0  0
 3  0      0 112136  29644 2107456   0    0     0     0 6811 10622 41 52 7  0  0  0
 2  0      0 109912  29644 2107996   0    0     0    48 7051 12958 43 51 6  0  0  0
10  0      0 105252  29652 2108328   0    0     0    40 7805 11436 47 50 3  0  0  0
 5  0      0 105028  29644 2099860   0    0     0    64 10275 13751 44 54 2 0  0  0
 3  0      0 112832  29588 2083184   0    0     0     0 10118 14332 47 49 4 0  0  0
 7  0      0 110516  29588 2083760   0    0     0    28 10860 17167 44 52 4 0  0  0
17  0      0 108576  29588 2084028   0    0     4    24 9976 15091 45 52 3  0  0  0
11  0      0 105448  29600 2084488   0    0     0  8344 9878 13560 44 53 3  0  0  0
 6  0      0 104688  29600 2084948   0    0     0    24 10170 14084 47 50 3 0  0  0
 5  0      0 130108  29600 2085852   0    0     0     0 10061 16358 46 51 3 0  0  0
 3  0      0 128236  29612 2086308   0    0     0   140 10133 14694 46 48 6 0  0  0
 8  0      0 127256  29612 2086624   0    0     0     4 10813 13954 42 51 7 0  0  0
 7  0      0 125664  29612 2087156   0    0     0    64 10208 14967 43 54 3 0  0  0
 9  0      0 123992  29612 2087704   0    0     0  2476 10861 15326 45 51 4 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 121952  29624 2088120   0    0     0    64 10621 15339 49 46 5 0  0  0
 7  0      0 120268  29624 2088684   0    0     0     0 11361 14621 47 49 4 0  0  0
 9  0      0 118392  29624 2089164   0    0     0    52 10597 14058 48 50 2 0  0  0
 4  0      0 117220  29624 2089476   0    0     0    36 10850 14787 45 49 5 0  0  0
 4  0      0 114568  29636 2089916   0    0     0    64 9655 14183 42 55 3  0  0  0
 4  0      0 111832  29636 2090476   0    0     0     0 9990 15534 47 49 4  0  0  0
11  0      0 110632  29636 2091028   0    0    72    24 11056 16163 45 50 5 1  0  0
13  0      0 105544  29636 2091324   0    0     0     0 10532 13404 44 51 5 0  0  0
 9  0      0 103200  29636 2091796   0    0    40    48 9958 16369 43 53 4  0  0  0
 2  0      0 129008  29644 2090996   0    0     0  4776 10029 13613 45 52 3 0  0  0
16  0      0 124420  29644 2091432   0    0     0    24 10653 13841 45 53 2 0  0  0
 3  0      0 122436  29668 2091880   0    0     0   176 10550 16196 46 49 5 0  0  0
 5  0      0 121756  29668 2092308   0    0     0    32 9941 15606 43 54 3  0  0  0
 6  0      0 120112  29668 2092588   0    0     0    44 9943 15326 49 46 5  0  0  0
12  0      0 118940  29680 2093048   0    0     0    64 9589 13022 41 45 14 0  0  0
 4  0      0 115332  29680 2094040   0    0     0     0 9566 14864 43 52 4  0  0  0
11  0      0 110492  29680 2094464   0    0   128    28 9704 14014 50 48 2  0  0  0
11  0      0 106024  29680 2095088   0    0     0     0 10407 15268 43 54 3 0  0  0
 2  0      0 102812  29680 2095448   0    0     0    64 9880 14503 47 49 4  0  0  0
 5  0      0 119172  29688 2095876   0    0     0    32 10855 15202 44 52 4 0  0  0
 5  0      0 116668  29688 2096324   0    0     0    24 9454 14372 44 52 4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 115052  29688 2096688   0    0     0     0 9902 14391 43 53 3  0  0  0
 2  0      0 111756  29700 2097072   0    0     0    88 10098 13539 47 51 3 0  0  0
 7  0      0 107916  29700 2097328   0    0    40    56 10810 12878 50 48 3 0  0  0
 7  0      0 104088  29700 2097960   0    0     0    24 11194 14834 48 50 2 0  0  0
 2  0      0 106612  29700 2098376   0    0    32     0 10635 13081 42 57 1 0  0  0
 9  0      0 103688  29724 2098748   0    0     0   176 8946 13795 49 47 4  0  0  0
 5  0      0 111704  29724 2090656   0    0     4   152 9283 16055 41 55 4  0  0  0
 4  0      0 109268  29724 2090944   0    0     0    64 9040 14027 53 42 5  0  0  0
 7  0      0 106032  29724 2091384   0    0     4     0 9914 14902 43 55 2  0  0  0
 4  0      0 103700  29736 2091828   0    0     0    72 9741 10238 44 52 4  0  0  0
 4  0      0 128076  29736 2092420   0    0     0     0 10007 16354 45 53 2 0  0  0
 5  0      0 124888  29736 2092776   0    0     0    48 10592 13811 47 49 3 0  0  0
 4  0      0 121172  29736 2093236   0    0     0    56 10761 15753 47 49 4 0  0  0
 8  0      0 119976  29736 2093620   0    0     0    28 10631 14613 46 51 4 0  0  0
 3  0      0 116236  29744 2094180   0    0     0    28 10406 17050 46 53 2 0  0  0
 6  0      0 114840  29756 2094480   0    0     0    64 10533 14385 42 53 4 0  0  0
 6  0      0 111352  29756 2094864   0    0     0     0 10410 12214 44 53 3 0  0  0
 8  0      0 108760  29756 2095328   0    0     0    64 11100 16958 43 53 3 0  0  0
 3  0      0 104204  29756 2095860   0    0     0     0 10133 13809 41 56 4 0  0  0
10  0      0 103480  29756 2095984   0    0     0  5032 6592 10821 44 52 4  0  0  0
 3  0      0 102756  29780 2096348   0    0     0  7932 8365 13567 45 51 4  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 101336  29780 2096648   0    0     0    24 8136 12157 43 53 4  0  0  0
 6  0      0 118112  29780 2080484   0    0     0    92 9547 14437 44 51 5  0  0  0
 5  0      0 108648  29780 2080928   0    0     0    24 10134 14066 45 52 4 0  0  0
 9  0      0 106248  29780 2081316   0    0     0     0 9857 13660 44 52 4  0  0  0
11  0      0 104604  29800 2081572   0    0     0   160 10246 14204 42 54 4 0  0  0
 9  0      0 127068  29800 2082004   0    0     0     0 9698 12971 44 54 3  0  0  0
 7  0      0 124480  29800 2082356   0    0     0    40 10438 14342 42 54 4 0  0  0
13  0      0 122836  29800 2082836   0    0     0    24 10303 14098 45 50 5 0  0  0
 5  0      0 121916  29800 2083260   0    0     0    24 10885 16680 43 51 5 0  0  0
 4  0      0 119380  29808 2083576   0    0     0    20 8713 13787 41 56 3  0  0  0
13  0      0 117516  29820 2083904   0    0     4    40 9789 15193 43 55 3  0  0  0
 9  0      0 115400  29820 2084192   0    0     0    80 9440 13408 44 53 3  0  0  0
 5  0      0 114232  29820 2084592   0    0     0    24 9682 14787 41 55 4  0  0  0
 3  0      0 110316  29820 2085184   0    0   112    24 9993 14279 48 49 3  0  0  0
 2  0      0 107476  29832 2085440   0    0     0   136 9649 14153 42 56 3  0  0  0
10  0      0 106060  29844 2085928   0    0    48    64 9668 13961 40 55 5  0  0  0
 3  0      0 104452  29844 2086284   0    0     0    16 9735 14480 42 53 5  0  0  0
 8  0      0 102564  29844 2086712   0    0     0    56 9495 13657 40 55 5  0  0  0
 4  0      0 101408  29844 2087144   0    0    52     0 9641 13596 42 54 4  0  0  0
 2  0      0 126036  29844 2087420   0    0     0    32 8360 13001 41 55 3  0  0  0
 4  0      0 124140  29852 2087932   0    0     0    20 10649 14384 47 49 4 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 122284  29864 2088172   0    0     0   100 9871 12849 42 55 3  0  0  0
10  0      0 120864  29864 2088556   0    0     0    24 10035 14143 48 49 2 0  0  0
13  0      0 118488  29864 2088980   0    0     0    24 10920 16076 45 50 5 0  0  0
10  0      0 117824  29864 2089336   0    0     0     0 11331 15635 40 55 4 0  0  0
16  0      0 114504  29864 2089772   0    0     0    24 10722 13299 41 54 5 0  0  0
 5  0      0 112888  29884 2090176   0    0     0    76 10596 14644 40 54 5 0  0  0
 3  0      0 108080  29884 2090600   0    0     0    52 10944 13753 43 53 4 0  0  0
 4  0      0 105528  29884 2091012   0    0     0     0 12282 12888 38 51 11 0 0  0
 6  0      0 103756  29896 2091460   0    0     0 11388 11529 16313 44 52 4 0  0  0
 9  0      0 103308  29896 2091636   0    0     0     0 8673 12901 37 56 8  0  0  0
 3  0      0 102084  29908 2092016   0    0     0   124 7877 13282 45 52 3  0  0  0
 8  0      0 114096  29908 2083880   0    0     0    28 9546 14280 46 51 3  0  0  0
10  0      0 111444  29908 2084144   0    0     0    24 8622 12725 41 57 2  0  0  0
13  0      0 108296  29908 2084372   0    0     0    36 10072 13383 45 50 5 0  0  0
 2  0      0 106152  29920 2084784   0    0     0    84 9880 12991 40 55 5  0  0  0
 3  0      0 101824  29920 2085040   0    0     0    16 9949 10887 44 54 2  0  0  0
 7  0      0 129752  29920 2077228   0    0     4    32 10980 15019 47 47 5 0  0  0
 5  0      0 126312  29920 2078008   0    0     0     0 10729 15005 40 56 4 0  0  0
 3  0      0 123500  29920 2078432   0    0     0    24 9172 13813 41 54 5  0  0  0
 5  0      0 121604  29928 2078872   0    0     0    20 10573 16695 43 54 3 0  0  0
 2  0      0 119464  29940 2079200   0    0     0   116 9854 14163 42 55 3  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 116212  29940 2079592   0    0     8    28 11233 12813 42 58 1 0  0  0
 4  0      0 112948  29940 2079936   0    0     0    24 8601 12102 49 48 3  0  0  0
 9  0      0 110884  29952 2080464   0    0     0   128 10079 17836 45 51 4 0  0  0
 7  0      0 106124  29964 2080936   0    0     0    88 10432 14189 46 53 1 0  0  0
11  0      0 132648  29964 2081100   0    0     0    16 9552 12188 40 54 5  0  0  0
 2  0      0 129832  29964 2081656   0    0     0    52 9627 14170 41 54 5  0  0  0
 9  0      0 127460  29964 2082012   0    0     0     0 10361 13210 41 58 2 0  0  0
 7  0      0 124232  29964 2082372   0    0     0    24 9263 13911 41 57 2  0  0  0
 3  0      0 122852  29972 2082736   0    0     0    20 9390 13333 44 52 3  0  0  0
 2  0      0 120984  29984 2083196   0    0    40   120 10129 15333 43 53 4 0  0  0
