procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 117908  59916 2523092   0    0    29   367 5812   38  8 21 72  0  0  0
 0  0      0 114152  59916 2522976   0    0     0     0 2565 2648  2  3 95  0  0  0
 0  0      0 113424  59924 2522968   0    0     0    16 1956 1817  1  1 98  0  0  0
 0  0      0 110904  59924 2522980   0    0     0     0 2370 2297  2  2 97  0  0  0
 0  0      0 109644  59924 2522980   0    0     0     0 2388 2264  1  3 96  0  0  0
 0  0      0 108888  59924 2522980   0    0     0     0 2464 2536  1  2 97  0  0  0
 0  0      0 108636  59924 2522980   0    0     0     0 2460 2481  1  3 97  0  0  0
 0  0      0 108132  59928 2522984   0    0     0    16 2379 2183  1  2 97  0  0  0
 0  0      0 107124  59928 2522984   0    0     0     0 3000 3521  2  4 95  0  0  0
 1  0      0 105864  59928 2522984   0    0     0   344 3276 3977  2  4 95  0  0  0
 2  0      0 104604  59928 2522988   0    0     0     0 3385 4202  2  3 95  0  0  0
 0  0      0 103848  59928 2522992   0    0     0     0 4131 5785  3  5 92  0  0  0
 3  0      0 102840  59928 2522992   0    0     0    28 3686 4675  2  4 94  0  0  0
 1  0      0 102336  59928 2522996   0    0     0     0 3822 4871  2  5 94  0  0  0
 3  0      0 102336  59928 2522996   0    0     0     0 3832 5235  2  5 93  0  0  0
 2  0      0 102336  59928 2523004   0    0     0     0 4184 5692  2  5 93  0  0  0
 0  0      0 101832  59928 2523004   0    0     0     0 4184 5801  1  5 94  0  0  0
 1  0      0 119504  59836 2502488   0    0     0    16 4567 5993  3  6 91  0  0  0
 0  0      0 116272  59836 2502488   0    0     0     0 5079 7612  2  6 91  0  0  0
 1  0      0 116020  59836 2502500   0    0     0     0 5093 7414  3  6 91  0  0  0
 0  0      0 115516  59836 2502500   0    0     0     0 4704 6652  2  5 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 115264  59836 2502508   0    0     0     0 5095 7352  3  7 90  0  0  0
 0  0      0 115264  59840 2502504   0    0     0    32 5411 8348  3  6 91  0  0  0
 0  0      0 115264  59840 2502516   0    0     0     0 5601 8266  3  7 90  0  0  0
 0  0      0 115264  59840 2502520   0    0     0     0 5426 7889  3  7 90  0  0  0
 0  0      0 114016  59840 2502524   0    0     0     0 5979 8605  3  8 89  0  0  0
 0  0      0 113512  59840 2502540   0    0     0     0 6824 10653 3 12 85  0  0  0
 0  0      0 113512  59848 2502544   0    0     0    32 6021 8914  3  8 89  0  0  0
 0  0      0 112000  59848 2502544   0    0     0     0 6604 10239 5 10 86  0  0  0
 1  0      0 112000  59848 2502556   0    0     0     0 5839 9694  4  8 89  0  0  0
 0  0      0 112000  59848 2502556   0    0     0     0 6558 9967  4 11 86  0  0  0
