procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 1102172 11576 1679836   0    0   157   396 5868   35  8 23 69  0  0  0
 0  0      0 1100184 11576 1679852   0    0     0     0 2994 3164  7 13 80  0  0  0
 0  0      0 1099932 11576 1679852   0    0     0     0 2712 2996  4  8 88  0  0  0
 0  0      0 1098924 11576 1679852   0    0     0     0 3099 3218  4 10 86  0  0  0
 2  0      0 1098672 11584 1679848   0    0     0    16 3032 3785  5 12 83  0  0  0
 0  0      0 1097664 11584 1679856   0    0     0     0 3317 3237  5 11 84  0  0  0
 0  0      0 1097664 11584 1679860   0    0     0     0 3690 4336  6 15 78  0  0  0
 0  0      0 1097664 11584 1679860   0    0     0     0 3359 3481  5 13 82  0  0  0
 1  0      0 1097412 11584 1679864   0    0     0     0 4045 4802  7 20 73  0  0  0
 0  0      0 1097412 11592 1679864   0    0     0    84 3959 4573  7 15 78  0  0  0
 8  0      0 1095904 11592 1679868   0    0     0     0 3135 3757  5 17 78  0  0  0
 0  0      0 1095904 11592 1679868   0    0     0     0 3951 4487  7 23 70  0  0  0
 6  0      0 1095904 11592 1679868   0    0     0     0 4471 4155  8 20 72  0  0  0
 1  0      0 1095148 11592 1679872   0    0     0     0 4542 4882  8 20 72  0  0  0
 1  0      0 1094392 11592 1679876   0    0     0     0 3829 4449 13 22 65  0  0  0
 0  0      0 1091872 11600 1679880   0    0     0    56 4239 4683  9 27 64  0  0  0
 0  0      0 1091624 11600 1679880   0    0     0     0 3717 3941 10 24 66  0  0  0
 1  0      0 1091624 11600 1679880   0    0     0     0 3698 3783  7 23 70  0  0  0
 0  0      0 1091376 11600 1679884   0    0     0     0 4427 4874 10 25 65  0  0  0
 1  0      0 1091376 11600 1679888   0    0     0     0 3530 3065  8 21 71  0  0  0
 0  0      0 1091376 11600 1679908   0    0     0     0 4161 4560  7 26 66  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1088860 11608 1679916   0    0     0    16 4087 4283  9 21 70  0  0  0
 0  0      0 1088612 11608 1679920   0    0     0     0 3890 3826  9 25 65  0  0  0
 0  0      0 1088364 11608 1679920   0    0     0     0 5117 5588 13 28 58  0  0  0
 0  0      0 1087864 11608 1679928   0    0     0     0 4864 5236 13 33 55  0  0  0
 3  0      0 1087612 11608 1679936   0    0     0     0 4400 4759 10 23 67  0  0  0
 0  0      0 1085600 11616 1679940   0    0     0    20 4660 5475 11 28 60  0  0  0
 2  0      0 1085600 11616 1679940   0    0     0     0 4009 3615 11 23 66  0  0  0
 4  0      0 1085352 11616 1679948   0    0     0     0 3581 4085 10 28 63  0  0  0
 0  0      0 1085104 11616 1679952   0    0     0     0 4537 5645 11 32 57  0  0  0
 2  0      0 1084604 11616 1679952   0    0     0     0 6058 6285 15 31 54  0  0  0
 1  0      0 1084356 11624 1679968   0    0     0    16 6361 6487 13 33 54  0  0  0
 3  0      0 1084108 11624 1679968   0    0     0     0 5343 5095 12 33 55  0  0  0
 4  0      0 1084108 11624 1679972   0    0     0     0 5874 5675 14 36 50  0  0  0
