procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 148672  53784 2019548   0    0    96   736 13398 149 25 34 40  0  0  0
 0  0      0 144192  53784 2019576   0    0     0    56 4364 7899  2  5 93  0  0  0
 0  0      0 142680  53784 2019640   0    0     0    24 4710 8725  4  4 92  0  0  0
 0  0      0 139940  53784 2019692   0    0     0    28 5349 10496 4  3 93  0  0  0
 0  0      0 136664  53784 2020076   0    0   248     0 6496 13566 4  6 90  1  0  0
 3  0      0 135164  53792 2020128   0    0     0    84 6940 14617 4  7 89  0  0  0
 0  0      0 132420  53792 2020240   0    0     0    16 8485 17258 6 10 84  1  0  0
 0  0      0 129144  53872 2020236   0    0    40   848 9571 20202 8 11 81  1  0  0
 0  0      0 124888  53872 2020492   0    0     0    16 9119 19345 5  9 86  0  0  0
 0  0      0 122116  53872 2020544   0    0     0    24 11440 23606 7 10 83 0  0  0
 8  0      0 118140  53872 2020800   0    0     0    52 11100 26098 7 12 80 0  0  0
 0  0      0 115368  53920 2020808   0    0     0   580 12072 27198 11 12 76 1 0  0
 0  0      0 114360  53920 2021164   0    0     0    28 12679 28228 10 13 77 0 0  0
 6  0      0 112372  53920 2021348   0    0     0  1396 11726 26413 7 12 81 0  0  0
 3  0      0 110884  53920 2021768   0    0     0     0 13157 29312 9 14 76 0  0  0
 1  0      0 105900  53920 2021908   0    0     0    24 13485 29770 9 15 76 0  0  0
 7  0      0 103128  53928 2022236   0    0     0    88 13840 32621 10 17 72 0 0  0
 0  0      0 115948  53572 2006920   0    0   204    52 14909 35946 10 17 72 1 0  0
 7  0      0 114276  53572 2007324   0    0   188     4 15961 36938 10 18 70 2 0  0
 1  0      0 108792  53572 2007504   0    0    44    24 17256 39819 11 20 69 0 0  0
 0  0      0 106792  53572 2007900   0    0     0    48 17401 39767 10 17 72 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 105280  53580 2008220   0    0     0    88 17501 39591 9 19 71 0  0  0
 1  0      0 102788  53580 2008888   0    0   468     4 16557 40352 11 22 67 1 0  0
 8  0      0 116416  53184 1994176   0    0   284    44 19793 44677 12 24 63 1 0  0
 0  0      0 114480  53184 1994616   0    0    40     0 18467 45674 13 22 65 1 0  0
 4  0      0 112252  53184 1995296   0    0    88    24 17922 42164 12 18 69 1 0  0
 3  0      0 108976  53236 1995824   0    0    48   368 19357 48068 17 23 60 0 0  0
 0  0      0 104944  53236 1996408   0    0   360    28 19443 48484 13 23 64 1 0  0
 0  0      0 102956  53236 1996912   0    0    52     0 20591 50613 13 23 63 1 0  0
 7  0      0 113008  52908 1983180   0    0   456    88 19741 48050 15 25 60 1 0  0
 0  0      0 111092  52908 1983752   0    0   128    24 21126 50094 16 25 58 1 0  0
 3  0      0 110084  52908 1984064   0    0     0    84 22846 52705 13 22 64 1 0  0
 3  0      0 109076  52908 1984532   0    0    96     0 24590 58192 14 25 61 0 0  0
 4  0      0 108572  52916 1984884   0    0    12    76 22941 54769 12 25 62 1 0  0
 1  0      0 106080  52916 1985208   0    0     0     0 24028 59740 14 25 60 0 0  0
 5  0      0 104820  52916 1985568   0    0     0    28 26237 62386 16 29 54 0 0  0
 0  0      0 103840  52916 1986300   0    0     0    16 24239 60236 16 30 54 0 0  0
 0  0      0 103588  52916 1986640   0    0     0    24 23902 58781 20 27 53 0 0  0
 3  0      0 102860  52916 1986920   0    0     0    28 26427 62225 13 25 62 0 0  0
 1  0      0 102132  52916 1987352   0    0     0  7716 27135 65713 14 27 59 0 0  0
 5  0      0 102132  52928 1987644   0    0     0    60 24134 60182 14 23 63 0 0  0
 7  0      0 101660  52968 1988028   0    0     4   388 23650 60312 22 29 49 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 101660  52968 1988444   0    0     0     0 25218 62215 18 30 52 0 0  0
 0  0      0 101184  52976 1989444   0    0   684    84 23941 58120 19 26 55 1 0  0
 5  0      0 100428  52976 1989752   0    0     0     0 24632 59419 16 30 54 0 0  0
 1  0      0 114952  52592 1976804   0    0   344    24 24203 58248 15 27 57 1 0  0
 2  0      0 113772  52616 1977432   0    0   212    16 26377 64668 19 33 46 2 0  0
 0  0      0 113268  52616 1977944   0    0   212    28 24730 61928 18 25 57 0 0  0
 1  0      0 112300  52624 1978304   0    0     0    24 26172 64326 13 26 61 0 0  0
 3  0      0 110536  52624 1978664   0    0     0    24 28103 65911 15 26 60 0 0  0
 3  0      0 110284  52624 1979028   0    0     0     0 24330 63368 21 27 53 0 0  0
 1  0      0 110284  52632 1979360   0    0     0   148 28798 67387 15 27 58 0 0  0
 4  0      0 109556  52632 1979732   0    0     0     0 26616 65877 15 26 59 0 0  0
 0  0      0 108800  52632 1980112   0    0    44    48 22881 57613 16 22 62 1 0  0
 0  0      0 107288  52632 1980436   0    0     0     0 25099 65368 15 28 57 0 0  0
 4  0      0 105776  52636 1980800   0    0     0    56 26144 63370 14 25 60 0 0  0
11  0      0 105048  52680 1981200   0    0     0   352 27327 66350 19 30 51 0 0  0
